,timestamp_finish,bitrate_level_encoded,bitrate_level,vmaf_level,buffer_level_at_timestamp_finish,rebuffer_level_at_timestamp_finish,body_size_byte,seg_len_s,t_download_s,quality_level_chosen,played_at_beginning,played_at_end,reward
0,1572136249.109,501099.28571428574,681384.0,34.04921511705685,9.390773000000001,,853708.0,10.02,8.021,1.0,,0.632448,
1,1572136251.099,501099.28571428574,618595.0,29.40746846153845,18.181718,-0.0,773244.0,10.0,1.6269999999999998,1.0,,1.841503,
2,1572136252.0960002,501099.28571428574,621452.0,26.52393150501672,27.205926,-0.0,776816.0,10.0,0.879,1.0,1.703964,2.817295,
3,1572136255.8679998,847616.3571428572,1080924.0,50.15591220735786,23.508962000000004,-0.0,1351156.0,10.000000000000004,3.688,2.0,2.643161,6.514259,
4,1572136260.201,847616.3571428572,867206.0,52.989533076923074,29.16333,-0.0,1084008.0,10.0,0.754,2.0,9.997189,10.859891000000001,
5,1572136270.323,1440377.1785714286,1004335.0,70.79052023333341,38.943805999999995,-0.0,1255464.0,10.0,0.8759999999999999,3.0,19.997977,21.079415,
6,1572136281.2819998,1440377.1785714286,2098832.0,70.91943244147154,28.066649,-0.0,2623540.0,9.999999999999993,1.846,3.0,29.962814,31.956571999999998,
7,1572136291.305,1440377.1785714286,2130716.0,71.44391080267563,37.93613499999999,-0.0,2663396.0,10.0,1.871,3.0,39.951153999999995,42.087086,
8,1572136303.441,2942594.6428571427,4538320.0,100.0,25.870224999999998,-0.0,5672900.0,10.0,4.0,4.0,50.008228,54.186330000000005,
9,1572136312.573,2942594.6428571427,3567788.0,100.0,36.70788199999999,-0.0,4459736.0,10.0,3.142,4.0,59.903698999999996,63.315339,
10,1572136321.426,2942594.6428571427,2263820.0,100.0,34.592929,-0.0,2829776.0,10.0,1.993,4.0,69.949334,72.130292,
11,1572136331.745,2942594.6428571427,2623728.0,100.0,37.508104999999986,-0.0,3279660.0,10.0,2.312,4.0,80.053907,82.515116,
12,1572136343.226,2942594.6428571427,4299334.0,100.0,26.127653999999993,-0.0,5374168.0,10.000000000000014,3.7960000000000003,4.0,90.02436800000001,93.895567,
13,1572136352.345,2942594.6428571427,3312108.0,100.0,27.002212000000014,-0.0,4140136.0,10.0,2.915,4.0,100.02699399999999,103.02100899999999,
14,1572136361.333,2942594.6428571427,2161699.0,100.0,37.956962000000004,-0.0,2702124.0,10.0,1.901,4.0,109.92022,112.066259,
15,1572136371.494,2942594.6428571427,2348496.0,100.0,27.867688,-0.0,2935620.0,10.0,2.063,4.0,119.91128799999998,122.155533,
16,1572136381.8170002,2942594.6428571427,2700131.0,100.0,37.49580400000002,-0.0,3375164.0,10.0,2.384,4.0,130.01479799999998,132.52741699999999,
17,1572136391.984,2942594.6428571427,2894448.0,100.0,27.368124000000023,-0.0,3618060.0,10.0,2.5500000000000003,4.0,139.89943200000002,142.65509699999998,
18,1572136401.881,2942594.6428571427,2784656.0,100.0,37.341374,-0.0,3480820.0,10.0,2.451,4.0,149.990923,152.681847,
19,1572136411.939,2942594.6428571427,2837747.0,100.0,37.371622,-0.0,3547184.0,10.0,2.507,4.0,160.009453,162.651599,
20,1572136421.877,2942594.6428571427,2781798.0,100.0,37.44593499999999,-0.0,3477248.0,10.0,2.448,4.0,170.018475,172.57728600000002,
21,1572136431.923,2942594.6428571427,2832182.0,100.0,27.458632000000023,-0.0,3540228.0,10.0,2.492,4.0,179.945776,182.56458899999998,
22,1572136442.0,2942594.6428571427,2912044.0,100.0,27.351688999999993,-0.0,3640056.0,10.0,2.567,4.0,189.950072,192.671532,
23,1572136452.092,2942594.6428571427,3007248.0,100.0,27.23499700000002,-0.0,3759060.0,10.0,2.6510000000000002,4.0,200.03538400000002,202.78822399999999,
24,1572136461.875,2942594.6428571427,2775782.0,100.0,37.415118000000035,-0.0,3469728.0,10.0,2.444,4.0,210.04883199999998,212.60810299999997,
25,1572136471.812,2942594.6428571427,2702293.0,100.0,37.45771199999999,-0.0,3383624.0,10.02000000000001,2.38,4.0,219.951223,222.565509,
26,1572136482.09,2942594.6428571427,3019731.0,100.0,27.281762999999984,-0.0,3774664.0,10.0,2.657,4.0,230.045599,232.741458,
27,1572136491.519,2942594.6428571427,2376169.0,100.0,37.80178699999999,-0.0,2970212.0,10.0,2.088,4.0,239.97057400000003,242.221434,
28,1572136501.462,2942594.6428571427,2297811.0,100.0,37.76471299999997,-0.0,2872264.0,10.0,2.031,4.0,249.877076,252.258508,
29,1572136511.6079998,2942594.6428571427,2472882.0,100.0,37.67605699999996,-0.0,3091660.0,10.0,2.178,4.0,259.939839,262.347164,
30,1572136521.45,2942594.6428571427,2291644.0,100.0,37.74936200000002,-0.0,2864556.0,10.0,2.019,4.0,269.937942,272.27385899999996,
31,1572136531.596,2942594.6428571427,2459040.0,100.0,37.630960000000016,-0.0,3073800.0,10.0,2.164,4.0,279.96094700000003,282.39226099999996,
32,1572136541.544,2942594.6428571427,2394067.0,100.0,37.69025899999997,-0.0,2992584.0,10.0,2.114,4.0,290.035331,292.332962,
33,1572136551.541,2942594.6428571427,2395120.0,100.0,37.69861400000002,-0.0,2993900.0,10.0,2.105,4.0,299.963521,302.32460699999996,
34,1572136561.4029999,2942594.6428571427,2239305.0,100.0,37.843298000000004,-0.0,2799132.0,10.0,1.97,4.0,310.02317,312.179923,
35,1572136569.431,2942594.6428571427,2645235.0,100.0,29.91655099999997,-0.0,3306544.0,10.0,0.001,4.0,319.948275,320.10667,
