,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,bitrate_level_encoded
0,https://skyfire.vimeocdn.com/1572087962-0x7f1dd4859adcdf6b38a637b33536f26d24c58dd5/105646584/sep/video/287804723/chop/segment-1.m4s,1572084067.014,1572084068.25,0,1.19,205761,1.3832672268907564,0,0,6.0,0.0,6.0,0,295000.0,73.53628923076917,295000.0
1,https://skyfire.vimeocdn.com/1572087962-0x7f1dd4859adcdf6b38a637b33536f26d24c58dd5/105646584/sep/video/286088427/chop/segment-1.m4s,1572084068.369,1572084069.525,0,1.125,190162,1.3522631111111112,0,0,6.0,0.0,6.0,1,493000.0,80.01988082417583,493000.0
2,https://skyfire.vimeocdn.com/1572087962-0x7f1dd4859adcdf6b38a637b33536f26d24c58dd5/105646584/sep/video/286088427/chop/segment-2.m4s,1572084069.95,1572084070.1929998,1,0.198,86504,3.495111111111111,0,0,7.84,6.0,13.84,1,493000.0,58.1021735359116,493000.0
3,https://skyfire.vimeocdn.com/1572087962-0x7f1dd4859adcdf6b38a637b33536f26d24c58dd5/105646584/sep/video/286088427/chop/segment-3.m4s,1572084070.196,1572084070.592,2,0.34700000000000003,141109,3.253233429394812,0,0,6.0,13.84,19.84,1,493000.0,69.25949324175826,493000.0
4,https://skyfire.vimeocdn.com/1572087962-0x7f1dd4859adcdf6b38a637b33536f26d24c58dd5/105646584/sep/video/286088427/chop/segment-4.m4s,1572084071.127,1572084071.63,3,0.456,179069,3.1415614035087724,0,0,7.1999999999999975,19.84,27.04,1,493000.0,58.39918806629835,493000.0
5,https://skyfire.vimeocdn.com/1572087962-0x7f1dd4859adcdf6b38a637b33536f26d24c58dd5/105646584/sep/video/286088427/chop/segment-5.m4s,1572084071.635,1572084076.4120002,4,4.727,578041,0.9782796699809604,0,0,7.3599999999999985,27.04,34.4,1,493000.0,14.000619175824173,493000.0
6,https://skyfire.vimeocdn.com/1572087962-0x7f1dd4859adcdf6b38a637b33536f26d24c58dd5/105646584/sep/video/286088427/chop/segment-6.m4s,1572084079.48,1572084086.947,5,7.426,429685,0.4628979262052249,0,0,8.68,34.4,43.08,1,493000.0,29.464649226519327,493000.0
7,https://skyfire.vimeocdn.com/1572087962-0x7f1dd4859adcdf6b38a637b33536f26d24c58dd5/105646584/sep/video/286088427/chop/segment-7.m4s,1572084091.711,1572084114.8170002,6,23.043000000000006,825563,0.2866164995877273,0,0,8.600000000000001,43.08,51.68,1,493000.0,12.171672320441992,493000.0
8,https://skyfire.vimeocdn.com/1572087962-0x7f1dd4859adcdf6b38a637b33536f26d24c58dd5/105646584/sep/video/287804723/chop/segment-8.m4s,1572084116.377,1572084120.752,7,4.345,363070,0.6684833141542003,0,0,7.920000000000003,51.68,59.6,0,295000.0,23.23089824175826,295000.0
9,https://skyfire.vimeocdn.com/1572087962-0x7f1dd4859adcdf6b38a637b33536f26d24c58dd5/105646584/sep/video/287804723/chop/segment-9.m4s,1572084120.754,1572084124.3860002,8,3.6010000000000004,285652,0.6346059427936683,0,0,7.479999999999998,59.6,67.08,0,295000.0,27.529733480663005,295000.0
