,bandwidth_mbit,bitrate_level,body_size_byte,byte_end,byte_start,n_segment,quality_level_chosen,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,4.4372154696132595,602352.0,301176,0,0,0,0,4.0,0.543,4.0,0.0,1576345346.6330001,1576345346.088,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813210.mp4-1.ts,3.794164180327869
1,3.9782711864406775,1844159.0,938872,0,0,1,3,4.006178,1.8880000000000001,8.01,4.0,1576345348.579,1576345346.689,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-2.ts,89.54965891666662
2,4.125442764578833,1404811.0,716280,0,0,2,3,4.012344000000001,1.389,12.02,8.01,1576345350.013,1576345348.622,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-3.ts,87.67616302521006
3,4.109557461406518,1172958.0,598968,0,0,3,3,4.018511,1.166,16.04,12.02,1576345351.214,1576345350.046,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-4.ts,86.1365770588235
4,4.030758888170652,1532791.0,779448,0,0,4,3,4.001456,1.547,20.04,16.04,1576345352.7879999,1576345351.238,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-5.ts,87.58430158333331
5,4.037523809523809,998904.0,508728,0,0,5,3,4.0076220000000005,1.008,24.05,20.04,1576345353.84,1576345352.83,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-6.ts,83.86783141666669
6,4.035878787878787,1534055.0,782456,0,0,6,3,4.013789,1.551,28.06,24.05,1576345355.406,1576345353.853,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-7.ts,82.90788151260507
7,4.347444705882353,1808499.0,923832,0,0,7,3,4.019956,1.7,32.08,28.06,1576345357.126,1576345355.424,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-8.ts,81.1158265833333
8,4.507145255003228,1715550.0,872696,0,0,8,3,4.002911,1.549,36.08,32.08,1576345358.7010002,1576345357.15,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-9.ts,82.3261544537815
9,4.508620224719101,1476787.0,752376,0,0,9,3,4.009078,1.335,40.09,36.08,1576345360.0509999,1576345358.714,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-10.ts,85.23625783333338
10,4.086575707154743,1203373.0,614008,0,0,10,3,4.015244,1.202,44.11,40.09,1576345363.072,1576345361.779,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-11.ts,83.51089574999997
11,3.9994304548450885,1484104.0,758392,0,0,11,3,4.021411,1.5170000000000001,48.13,44.11,1576345367.3850002,1576345365.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-12.ts,84.13633537815129
12,4.20292347377472,1200681.0,611000,0,0,12,3,4.004356,1.163,52.13,48.13,1576345370.943,1576345369.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-13.ts,83.24339158333333
13,4.219148817802504,1488068.0,758392,0,0,13,3,4.010522,1.438,56.14,52.13,1576345375.3070002,1576345373.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-14.ts,85.3158893277311
14,3.830922966162707,1303128.0,665144,0,0,14,3,4.0167,1.389,60.16,56.14,1576345379.2580001,1576345377.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-15.ts,86.72604266666669
15,3.823622746185853,1348237.0,689208,0,0,15,3,4.022867,1.442,64.18,60.16,1576345383.311,1576345381.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-16.ts,88.31292541666666
16,3.949333333333333,1093891.0,556856,0,0,16,3,4.0058110000000005,1.1280000000000001,68.19,64.18,1576345386.9090002,1576345385.779,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-17.ts,88.74649882352936
17,4.0232947103274554,1174837.0,598968,0,0,17,3,4.011978,1.191,72.2,68.19,1576345390.9710002,1576345389.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-18.ts,88.53755883333334
18,4.009897160399079,1279103.0,653112,0,0,18,3,4.018144,1.303,76.22,72.2,1576345395.1720002,1576345393.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-19.ts,87.39520815126043
19,4.374043165467626,1195729.0,607992,0,0,19,3,4.001089,1.112,80.22,76.22,1576345398.9810002,1576345397.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-20.ts,87.24702191666663
20,4.376029520295202,1164382.0,592952,0,0,20,3,4.007267,1.084,84.23,80.22,1576345402.953,1576345401.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-21.ts,86.53281000000001
21,4.363546925566343,1321865.0,674168,0,0,21,3,4.013433,1.236,88.24,84.23,1576345407.104,1576345405.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-22.ts,86.6739024369748
22,4.616237623762376,1255091.0,641080,0,0,22,3,4.0196,1.111,92.26,88.24,1576345410.98,1576345409.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-23.ts,81.34942716666666
23,4.6047623007623,1632914.0,830584,0,0,23,3,4.002544,1.443,96.26,92.26,1576345415.311,1576345413.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-24.ts,81.57058638655461
24,4.506995008319468,1329301.0,677176,0,0,24,3,4.008711,1.202,100.27,96.26,1576345418.982,1576345417.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-25.ts,81.67910525000002
25,4.2980783744557325,1451105.0,740344,0,0,25,3,4.0148779999999995,1.3780000000000001,104.28,100.27,1576345423.2470002,1576345421.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-26.ts,86.25491550000001
26,4.29290440060698,1384160.0,707256,0,0,26,3,4.021044,1.318,108.31,104.29,1576345427.187,1576345425.779,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-27.ts,83.40201613445379
27,4.298041841004184,1514098.0,770424,0,0,27,3,4.004,1.434,112.31,108.31,1576345431.3030002,1576345429.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-28.ts,81.36102200000003
28,4.160266481609993,1470490.0,749368,0,0,28,3,4.010167,1.441,116.32,112.31,1576345435.309,1576345433.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-29.ts,80.51939563025209
29,4.171744885679903,1698123.0,866680,0,0,29,3,4.016333,1.6620000000000001,120.34,116.32,1576345439.6000001,1576345437.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-30.ts,81.28697983333333
30,4.177018181818181,1348358.0,689208,0,0,30,3,4.0225,1.32,124.36,120.34,1576345443.1880002,1576345441.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-31.ts,86.9364315
31,4.298259965337955,1218088.0,620024,0,0,31,3,4.005444000000001,1.154,128.37,124.36,1576345447.0990002,1576345445.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-32.ts,85.47195218487393
32,4.414012121212121,1428665.0,728312,0,0,32,3,4.011611,1.32,132.38,128.37,1576345451.207,1576345449.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-33.ts,80.91526991666666
33,4.4063016105417265,1473641.0,752376,0,0,33,3,4.017778,1.366,136.4,132.38,1576345455.2350001,1576345453.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-34.ts,83.78204621848744
34,4.411443963443963,2254853.0,1146424,0,0,34,3,4.000733,2.079,140.4,136.4,1576345459.947,1576345457.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-35.ts,82.82945683333331
35,4.466347386172006,1300356.0,662136,0,0,35,3,4.0069,1.186,144.41,140.4,1576345463.055,1576345461.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-36.ts,80.68376475000002
36,3.725381074168798,1428155.0,728312,0,0,36,3,4.0130669999999995,1.564,148.41,144.4,1576345467.434,1576345465.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-37.ts,86.66031613445378
37,4.479161572052401,1255204.0,641080,0,0,37,3,4.019233,1.145,152.44,148.42,1576345470.9250002,1576345469.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-38.ts,87.91354125
38,4.46985639229422,1254551.0,638072,0,0,38,3,4.002178,1.1420000000000001,156.44,152.44,1576345475.0110002,1576345473.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-39.ts,88.46393739495798
39,4.351929046563193,963292.0,490680,0,0,39,3,4.008356,0.902,160.45,156.44,1576345478.7710001,1576345477.778,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-40.ts,88.22580825
