,accuracy_score,weighted_f1_score,macro_f1_score,micro_f1_score,mae_score,avg_mbit_approx,std_mbit_approx,avg_mbit_expert,std_mbit_expert,avg_rebuffering_approx,std_rebuffering_approx,avg_rebuffering_expert,std_rebuffering_expert,avg_mbit_switch_approx,std_mbit_switch_approx,avg_mbit_switch_expert,std_mbit_switch_expert,avg_clustering_approx,avg_clustering_score_approx,avg_clustering_score_expert,clustering_score_kl_divergence
0,0.9252736792003807,0.9024409517654594,0.35521003100078,0.9252736792003807,0.08186577820085673,1.4539411291993902,1.1643669543435573,1.5223691878839647,1.0669838355236585,0.2397694898684038,0.6277088933874762,0.13130182139378818,0.4179135222000385,0.010416654972594835,0.010593500398739356,0.035318621295522185,0.028108025604476023,0.40478193515133687,0.021212351947267033,0.022031010944910636,0.15094015823776422
