,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,bitrate_level_encoded
0,https://skyfire.vimeocdn.com/1572082132-0x920f168feec2c0d2ce1c7cd857d258ab21fbb9b5/62092214/sep/video/156174598/chop/segment-1.m4s,1572078241.4970002,1572078241.8,0,0.273,164954,4.8338168498168494,0,0,6.006006006006006,0.0,6.01,0,299000.0,55.458790801886785,299000.0
1,https://skyfire.vimeocdn.com/1572082132-0x920f168feec2c0d2ce1c7cd857d258ab21fbb9b5/62092214/sep/video/156174630/chop/segment-1.m4s,1572078242.028,1572078242.6060002,0,0.547,314746,4.603232175502741,0,0,6.006006006006006,0.0,6.01,1,737000.0,77.04358617924527,737000.0
2,https://skyfire.vimeocdn.com/1572082132-0x920f168feec2c0d2ce1c7cd857d258ab21fbb9b5/62092214/sep/video/156174630/chop/segment-2.m4s,1572078243.1279998,1572078244.1379998,1,0.978,550387,4.502143149284254,0,0,8.508508508508509,6.01,14.52,1,737000.0,74.78620707547176,737000.0
3,https://skyfire.vimeocdn.com/1572082132-0x920f168feec2c0d2ce1c7cd857d258ab21fbb9b5/62092214/sep/video/156174630/chop/segment-3.m4s,1572078244.399,1572078245.5449998,2,1.114,622522,4.47053500897666,0,0,7.140473807140473,14.51,21.65,1,737000.0,7.682748301886793,737000.0
4,https://skyfire.vimeocdn.com/1572082132-0x920f168feec2c0d2ce1c7cd857d258ab21fbb9b5/62092214/sep/video/156174645/chop/segment-2.m4s,1572078245.813,1572078249.752,1,3.936,2143105,4.355904471544714,0,0,8.508508508508509,6.01,14.52,2,2450000.0,100.0,2450000.0
5,https://skyfire.vimeocdn.com/1572082132-0x920f168feec2c0d2ce1c7cd857d258ab21fbb9b5/62092214/sep/video/156174645/chop/segment-3.m4s,1572078249.7570002,1572078253.631,2,3.869,2106096,4.3548120961488745,0,0,7.140473807140473,14.51,21.65,2,2450000.0,100.0,2450000.0
6,https://skyfire.vimeocdn.com/1572082132-0x920f168feec2c0d2ce1c7cd857d258ab21fbb9b5/62092214/sep/video/156174645/chop/segment-4.m4s,1572078253.64,1572078257.812,3,4.166,2307107,4.43035429668747,0,0,6.373039706373043,21.65,28.02,2,2450000.0,100.0,2450000.0
7,https://skyfire.vimeocdn.com/1572082132-0x920f168feec2c0d2ce1c7cd857d258ab21fbb9b5/62092214/sep/video/156174645/chop/segment-4.m4s,1572078257.8179998,1572078262.059,3,4.212,2307107,4.381969610636276,0,0,6.373039706373043,21.65,28.02,2,2450000.0,100.0,2450000.0
8,https://skyfire.vimeocdn.com/1572082132-0x920f168feec2c0d2ce1c7cd857d258ab21fbb9b5/62092214/sep/video/156174645/chop/segment-5.m4s,1572078262.065,1572078265.9889998,4,3.9210000000000003,2104410,4.293618974751339,0,0,8.34167500834167,28.03,36.37,2,2450000.0,100.0,2450000.0
9,https://skyfire.vimeocdn.com/1572082132-0x920f168feec2c0d2ce1c7cd857d258ab21fbb9b5/62092214/sep/video/156174645/chop/segment-5.m4s,1572078265.995,1572078269.8909998,4,3.866,2104410,4.354702534919814,0,0,8.34167500834167,28.03,36.37,2,2450000.0,100.0,2450000.0
