,bandwidth_mbit,bitrate_level,body_size_byte,byte_end,byte_start,n_segment,quality_level_chosen,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,40.156800000000004,602352.0,301176,0,0,0,0,4.0,0.06,4.0,0.0,1576339112.9950001,1576339112.934,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813210.mp4-1.ts,3.794164180327869
1,42.417006993006986,2978572.0,1516408,0,0,1,4,4.006178,0.28600000000000003,8.01,4.0,1576339113.4429998,1576339113.067,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-2.ts,100.0
2,44.01121167883211,2956371.0,1507384,0,0,2,4,4.012344000000001,0.274,12.02,8.01,1576339113.865,1576339113.501,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-3.ts,100.0
3,45.0786529209622,3211093.0,1639736,0,0,3,4,4.018511,0.291,16.04,12.02,1576339114.299,1576339113.918,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-4.ts,100.0
4,45.0481671641791,3709606.0,1886392,0,0,4,4,4.001456,0.335,20.04,16.04,1576339114.76,1576339114.335,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-5.ts,100.0
5,45.94376763485477,2717639.0,1384056,0,0,5,4,4.0076220000000005,0.241,24.05,20.04,1576339115.1490002,1576339114.818,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-6.ts,100.0
6,56.505118279569885,3863521.0,1970616,0,0,6,4,4.013789,0.279,28.06,24.05,1576339115.549,1576339115.18,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-7.ts,100.0
7,61.489341935483864,4664412.0,2382712,0,0,7,4,4.019956,0.31,32.08,28.06,1576339116.5740001,1576339116.174,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-8.ts,100.0
8,48.51283550913838,4565686.0,2322552,0,0,8,4,4.002911,0.383,36.08,32.08,1576339120.648,1576339120.174,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-9.ts,100.0
9,50.96385542168674,4151388.0,2115000,0,0,9,4,4.009078,0.332,40.09,36.08,1576339124.598,1576339124.175,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-10.ts,100.0
10,32.32269026548672,3579170.0,1826232,0,0,10,4,4.015244,0.452,44.11,40.09,1576339128.7180002,1576339128.176,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-11.ts,100.0
11,47.68207008086254,4327228.0,2211256,0,0,11,4,4.021411,0.371,48.13,44.11,1576339132.636,1576339132.174,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-12.ts,100.0
12,65.41655445544554,3245902.0,1651768,0,0,12,4,4.004356,0.202,52.13,48.13,1576339136.48,1576339136.175,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-13.ts,100.0
13,21.21016,4161722.0,2121016,0,0,13,4,4.010522,0.8,56.14,52.13,1576339141.0670002,1576339140.177,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-14.ts,100.0
14,18.632040609137054,3595573.0,1835256,0,0,14,4,4.0167,0.788,60.16,56.14,1576339145.053,1576339144.175,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-15.ts,100.0
15,52.74575,3301821.0,1687864,0,0,15,4,4.022867,0.256,64.18,60.16,1576339148.52,1576339148.174,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-16.ts,100.0
