,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,bitrate_level_encoded
0,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment1_3_av.ts,1572220419.201,1572220419.5570002,0,0.293,593140,16.19494880546075,0,0,10.080333,0.0,10.08,0,474259.0,17.367507233201593,452171.3617021277
1,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment1_1_av.ts,1572220419.5679998,1572220420.48,0,0.782,3071732,31.424368286445013,0,0,10.080333,0.0,10.08,3,2437802.0,100.0,2389613.085106383
2,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment2_1_av.ts,1572220420.5679998,1572220421.315,1,0.73,3144300,34.45808219178082,0,0,10.155,10.08,20.24,3,2477045.0,100.0,2389613.085106383
3,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment3_1_av.ts,1572220421.387,1572220422.331,2,0.925,3032628,26.22813405405405,0,0,10.2,20.24,30.44,3,2397334.0,100.0,2389613.085106383
4,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment4_1_av.ts,1572220425.677,1572220426.589,3,0.897,3276276,29.219852842809363,0,0,10.104333,30.44,40.54,3,2593957.0,100.0,2389613.085106383
5,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment5_1_av.ts,1572220435.677,1572220437.564,4,1.872,3164980,13.525555555555556,0,0,10.200333,40.54,50.74,3,2482256.0,100.0,2389613.085106383
6,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment6_1_av.ts,1572220445.677,1572220446.244,5,0.5529999999999999,2675052,38.69876311030741,0,0,10.155,50.74,60.9,3,2107377.0,100.0,2389613.085106383
7,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment7_1_av.ts,1572220455.677,1572220456.332,6,0.636,3475180,43.71295597484278,0,0,10.08,60.89,70.97,3,2758079.0,100.0,2389613.085106383
8,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment8_1_av.ts,1572220465.677,1572220466.2570002,7,0.5529999999999999,2605492,37.69247016274864,0,0,10.064333,70.97,81.03,3,2071069.0,100.0,2389613.085106383
9,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment9_1_av.ts,1572220475.677,1572220476.354,8,0.662,3186412,38.50648942598186,0,0,10.080333,81.04,91.12,3,2528814.0,100.0,2389613.085106383
