,bandwidth_mbit,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,2.843841995841996,273564.0,341972,0.0,0,0,0,0.0,0.0,0.0,0,0.0,273564.0,273564.0,273564.0,533442.0,851071.0,341972.0,341972.0,341972.0,666836.0,1063892.0,47.073341795918395,47.073341795918395,47.073341795918395,70.22816820408164,78.57609510204078,0.0,10.000489,0.962,10.0,0.0,1576438502.2940001,1576438501.278,https://zdfvodnone-vh.akamaihd.net/i/meta-files/zdf/smil/m3u8/300/17/05/170529_emm_wv_horizons_tex/4/170529_emm_wv_horizons_tex.smil/segment1_229000_av.ts,47.073341795918395
1,2.8490943828811615,1491216.0,1864020,0.0,0,0,1,0.0,0.0,0.0,3,-3.0,263952.0,263952.0,263952.0,516624.0,800579.0,329940.0,329940.0,329940.0,645780.0,1000724.0,27.044455469387735,27.044455469387735,27.044455469387735,57.50175620408157,70.0184067755102,1.0869998931884766,10.0,5.234,20.0,10.0,1576438507.732,1576438502.365,https://zdfvodnone-vh.akamaihd.net/i/meta-files/zdf/smil/m3u8/300/17/05/170529_emm_wv_horizons_tex/4/170529_emm_wv_horizons_tex.smil/segment2_1496000_av.ts,81.55144918367344
2,1.6613780848963473,841488.0,1051860,,0,0,2,,,,2,,,,,,,,,,,,,,,,,,10.0,5.065,30.0,20.0,1576438523.015,1576438517.673,https://zdfvodnone-vh.akamaihd.net/i/meta-files/zdf/smil/m3u8/300/17/05/170529_emm_wv_horizons_tex/4/170529_emm_wv_horizons_tex.smil/segment3_776000_av.ts,62.93539620408164
3,3.3986248431618566,812585.0,1015764,,0,0,3,,,,2,,,,,,,,,,,,,,,,,,10.000311,2.391,40.0,30.0,1576438525.4620001,1576438523.055,https://zdfvodnone-vh.akamaihd.net/i/meta-files/zdf/smil/m3u8/300/17/05/170529_emm_wv_horizons_tex/4/170529_emm_wv_horizons_tex.smil/segment4_776000_av.ts,66.7698876734694
4,2.854218415417559,1599504.0,1999380,,0,0,4,,,,3,,,,,,,,,,,,,,,,,,10.0,5.604,50.0,40.0,1576438531.131,1576438525.499,https://zdfvodnone-vh.akamaihd.net/i/meta-files/zdf/smil/m3u8/300/17/05/170529_emm_wv_horizons_tex/4/170529_emm_wv_horizons_tex.smil/segment5_1496000_av.ts,76.12320636734695
5,2.566643910521955,1548969.0,1936212,,0,0,5,,,,3,,,,,,,,,,,,,,,,,,10.0,6.035,60.0,50.0,1576438537.2389998,1576438531.189,https://zdfvodnone-vh.akamaihd.net/i/meta-files/zdf/smil/m3u8/300/17/05/170529_emm_wv_horizons_tex/4/170529_emm_wv_horizons_tex.smil/segment6_1496000_av.ts,75.42803387755104
6,2.5490897140979296,1551355.0,1939220,,0,0,6,,,,3,,,,,,,,,,,,,,,,,,10.000133,6.086,70.0,60.0,1576438543.396,1576438537.293,https://zdfvodnone-vh.akamaihd.net/i/meta-files/zdf/smil/m3u8/300/17/05/170529_emm_wv_horizons_tex/4/170529_emm_wv_horizons_tex.smil/segment7_1496000_av.ts,75.85235665306122
7,3.382493780307821,1604316.0,2005396,,0,0,7,,,,3,,,,,,,,,,,,,,,,,,10.0,4.743,80.0,70.0,1576438548.218,1576438543.457,https://zdfvodnone-vh.akamaihd.net/i/meta-files/zdf/smil/m3u8/300/17/05/170529_emm_wv_horizons_tex/4/170529_emm_wv_horizons_tex.smil/segment8_1496000_av.ts,85.09324297959185
8,3.4997238074493575,1606715.0,2008404,,0,0,8,,,,3,,,,,,,,,,,,,,,,,,10.000045,4.591,90.0,80.0,1576438552.883,1576438548.273,https://zdfvodnone-vh.akamaihd.net/i/meta-files/zdf/smil/m3u8/300/17/05/170529_emm_wv_horizons_tex/4/170529_emm_wv_horizons_tex.smil/segment9_1496000_av.ts,78.5611587346939
9,3.5882144522144523,1539344.0,1924180,,0,0,9,,,,3,,,,,,,,,,,,,,,,,,10.0,4.29,100.0,90.0,1576438557.228,1576438552.921,https://zdfvodnone-vh.akamaihd.net/i/meta-files/zdf/smil/m3u8/300/17/05/170529_emm_wv_horizons_tex/4/170529_emm_wv_horizons_tex.smil/segment10_1496000_av.ts,81.17748597560977
10,2.4932180824639842,1505654.0,1882068,,0,0,10,,,,3,,,,,,,,,,,,,,,,,,10.0,6.039,110.0,100.0,1576438563.353,1576438557.293,https://zdfvodnone-vh.akamaihd.net/i/meta-files/zdf/smil/m3u8/300/17/05/170529_emm_wv_horizons_tex/4/170529_emm_wv_horizons_tex.smil/segment11_1496000_av.ts,83.25145387755106
11,2.5330652243079856,1592249.0,1990356,,0,0,11,,,,3,,,,,,,,,,,,,,,,,,10.000223,6.2860000000000005,120.0,110.0,1576438569.682,1576438563.382,https://zdfvodnone-vh.akamaihd.net/i/meta-files/zdf/smil/m3u8/300/17/05/170529_emm_wv_horizons_tex/4/170529_emm_wv_horizons_tex.smil/segment12_1496000_av.ts,91.08074453061226
12,2.982093507476812,1575440.0,1969300,,0,0,12,,,,3,,,,,,,,,,,,,,,,,,10.0,5.283,130.0,120.0,1576438575.028,1576438569.729,https://zdfvodnone-vh.akamaihd.net/i/meta-files/zdf/smil/m3u8/300/17/05/170529_emm_wv_horizons_tex/4/170529_emm_wv_horizons_tex.smil/segment13_1496000_av.ts,81.2551644081633
13,2.9854692607003894,1534531.0,1918164,,0,0,13,,,,3,,,,,,,,,,,,,,,,,,10.0,5.14,140.0,130.0,1576438580.218,1576438575.06,https://zdfvodnone-vh.akamaihd.net/i/meta-files/zdf/smil/m3u8/300/17/05/170529_emm_wv_horizons_tex/4/170529_emm_wv_horizons_tex.smil/segment14_1496000_av.ts,81.76916257142862
