,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level
0,https://skyfire.vimeocdn.com/1576432353-0x2214fa10949b0beee38dca34cff3ed68cd039290/289366412/sep/video/1309305537/chop/segment-1.m4s,1576428454.732,1576428455.0970001,0,0.323,147623,3.656297213622291,0,0,6.08,0.0,6.08,0,222000.0,60.16684039473676
1,https://skyfire.vimeocdn.com/1576432353-0x2214fa10949b0beee38dca34cff3ed68cd039290/289366412/sep/video/1095293579/chop/segment-1.m4s,1576428455.102,1576428455.725,0,0.582,593822,8.162501718213058,0,0,6.08,0.0,6.08,2,883000.0,87.81813605263149
2,https://skyfire.vimeocdn.com/1576432353-0x2214fa10949b0beee38dca34cff3ed68cd039290/289366412/sep/video/1095293579/chop/segment-2.m4s,1576428455.901,1576428456.537,1,0.617,773880,10.034100486223663,0,0,6.08,6.08,12.16,2,883000.0,77.81569335526318
3,https://skyfire.vimeocdn.com/1576432353-0x2214fa10949b0beee38dca34cff3ed68cd039290/289366412/sep/video/1095293587/chop/segment-3.m4s,1576428457.552,1576428457.576,2,0.001,1266143,10129.144,0,0,6.079999999999997,12.16,18.24,3,1449000.0,88.92835605263159
4,https://skyfire.vimeocdn.com/1576432353-0x2214fa10949b0beee38dca34cff3ed68cd039290/289366412/sep/video/1095293587/chop/segment-2.m4s,1576428456.658,1576428457.593,1,0.883,1190048,10.781861834654586,0,0,6.08,6.08,12.16,3,1449000.0,88.9890394736842
5,https://skyfire.vimeocdn.com/1576432353-0x2214fa10949b0beee38dca34cff3ed68cd039290/289366412/sep/video/1095293586/chop/segment-2.m4s,1576428458.889,1576428460.2819998,1,1.363,2551106,14.97347615553925,0,0,6.08,6.08,12.16,4,3806000.0,100.0
6,https://skyfire.vimeocdn.com/1576432353-0x2214fa10949b0beee38dca34cff3ed68cd039290/289366412/sep/video/1095293586/chop/segment-3.m4s,1576428460.263,1576428462.176,2,1.9100000000000001,2762522,11.570772774869107,0,0,6.079999999999997,12.16,18.24,4,3806000.0,100.0
7,https://skyfire.vimeocdn.com/1576432353-0x2214fa10949b0beee38dca34cff3ed68cd039290/289366412/sep/video/1095293586/chop/segment-4.m4s,1576428462.182,1576428463.296,3,1.112,2990447,21.514007194244602,0,0,6.080000000000003,18.24,24.32,4,3806000.0,100.0
8,https://skyfire.vimeocdn.com/1576432353-0x2214fa10949b0beee38dca34cff3ed68cd039290/289366412/sep/video/1095293586/chop/segment-4.m4s,1576428463.304,1576428464.2389998,3,0.93,2990447,25.724275268817205,0,0,6.080000000000003,18.24,24.32,4,3806000.0,100.0
9,https://skyfire.vimeocdn.com/1576432353-0x2214fa10949b0beee38dca34cff3ed68cd039290/289366412/sep/video/1095293586/chop/segment-5.m4s,1576428464.288,1576428465.4280002,4,1.137,2924253,20.575218997361475,0,0,6.079999999999997,24.32,30.4,4,3806000.0,100.0
