,bandwidth_mbit,bitrate_level,body_size_byte,byte_end,byte_start,n_segment,quality_level_chosen,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,54.75927272727273,602352.0,301176,0,0,0,0,4.0,0.044,4.0,0.0,1576340501.44,1576340501.395,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813210.mp4-1.ts,3.794164180327869
1,55.904442396313364,2978572.0,1516408,0,0,1,4,4.006178,0.217,8.01,4.0,1576340501.7549999,1576340501.537,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-2.ts,100.0
2,57.42415238095238,2956371.0,1507384,0,0,2,4,4.012344000000001,0.21,12.02,8.01,1576340501.9859998,1576340501.774,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-3.ts,100.0
3,55.11717647058823,3211093.0,1639736,0,0,3,4,4.018511,0.23800000000000002,16.04,12.02,1576340502.242,1576340502.003,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-4.ts,100.0
4,55.07713868613138,3709606.0,1886392,0,0,4,4,4.001456,0.274,20.04,16.04,1576340502.561,1576340502.286,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-5.ts,100.0
5,55.36223999999999,2717639.0,1384056,0,0,5,4,4.0076220000000005,0.2,24.05,20.04,1576340502.806,1576340502.605,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-6.ts,100.0
6,54.361820689655175,3863521.0,1970616,0,0,6,4,4.013789,0.29,28.06,24.05,1576340503.116,1576340502.825,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-7.ts,100.0
7,51.93922615803814,4664412.0,2382712,0,0,7,4,4.019956,0.367,32.08,28.06,1576340504.956,1576340504.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-8.ts,100.0
8,57.882915887850466,4565686.0,2322552,0,0,8,4,4.002911,0.321,36.08,32.08,1576340508.911,1576340508.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-9.ts,100.0
9,23.966005665722378,4151388.0,2115000,0,0,9,4,4.009078,0.706,40.09,36.08,1576340513.2949998,1576340512.587,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-10.ts,100.0
10,37.947677922077915,3579170.0,1826232,0,0,10,4,4.015244,0.385,44.11,40.09,1576340516.974,1576340516.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-11.ts,100.0
11,36.77764656964657,4327228.0,2211256,0,0,11,4,4.021411,0.481,48.13,44.11,1576340521.0700002,1576340520.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-12.ts,100.0
12,35.81068834688347,3245902.0,1651768,0,0,12,4,4.004356,0.369,52.13,48.13,1576340524.959,1576340524.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-13.ts,100.0
13,29.61278883071553,4161722.0,2121016,0,0,13,4,4.010522,0.5730000000000001,56.14,52.13,1576340529.162,1576340528.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-14.ts,100.0
14,34.06507656612529,3595573.0,1835256,0,0,14,4,4.0167,0.431,60.16,56.14,1576340533.02,1576340532.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-15.ts,100.0
15,27.3892738336714,3301821.0,1687864,0,0,15,4,4.022867,0.493,64.18,60.16,1576340537.083,1576340536.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-16.ts,100.0
16,54.2568,3197471.0,1627704,0,0,16,4,4.0058110000000005,0.24,68.19,64.18,1576340540.8300002,1576340540.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-17.ts,100.0
17,54.156533333333336,3186736.0,1624696,0,0,17,4,4.011978,0.24,72.2,68.19,1576340544.829,1576340544.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-18.ts,100.0
18,42.84035220125786,3335094.0,1702904,0,0,18,4,4.018144,0.318,76.22,72.2,1576340548.907,1576340548.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-19.ts,100.0
19,59.79904,3307667.0,1681848,0,0,19,4,4.001089,0.225,80.22,76.22,1576340552.8140001,1576340552.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-20.ts,100.0
20,38.52520116618075,3243583.0,1651768,0,0,20,4,4.007267,0.343,84.23,80.22,1576340556.933,1576340556.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-21.ts,100.0
21,27.458120082815736,3250477.0,1657784,0,0,21,4,4.013433,0.483,88.24,84.23,1576340561.072,1576340560.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-22.ts,100.0
22,56.02559999999999,3222015.0,1645752,0,0,22,4,4.0196,0.23500000000000001,92.26,88.24,1576340564.825,1576340564.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-23.ts,100.0
23,53.69543859649122,4512874.0,2295480,0,0,23,4,4.002544,0.342,96.26,92.26,1576340568.931,1576340568.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-24.ts,100.0
24,56.15916339869281,4216714.0,2148088,0,0,24,4,4.008711,0.306,100.27,96.26,1576340572.895,1576340572.588,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-25.ts,100.0
25,31.007870967741937,3768157.0,1922488,0,0,25,4,4.0148779999999995,0.496,104.28,100.27,1576340577.0839999,1576340576.587,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813216.mp4-26.ts,100.0
