,bandwidth_mbit,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,2.7744676665847057,2256074.0,2820940,0.0,0,0,0,0.0,0.0,0.0,4,-4.0,193949.0,193949.0,193949.0,405149.0,776092.0,243084.0,243084.0,243084.0,507788.0,974028.0,21.022597936507925,21.022597936507925,21.022597936507925,40.57071000000001,45.46335344,0.0,10.120333,8.134,10.12,0.0,1576345371.874,1576345363.67,"https://hdvodsrforigin-f.akamaihd.net/i/vod/ts20/2019/09/ts20_20190926_124500_17721415_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment1_4_av.ts?start=0.0&end=587.48",95.92953704000004
1,10.55279120879121,193949.0,240076,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,10.120333,0.182,10.12,0.0,1576345374.104,1576345373.91,"https://hdvodsrforigin-f.akamaihd.net/i/vod/ts20/2019/09/ts20_20190926_124500_17721415_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment1_1_av.ts?start=0.0&end=587.48",21.022597936507925
2,10.455225806451613,184841.0,243084,,0,0,1,,,,0,,,,,,,,,,,,,,,,,,10.08,0.186,20.2,10.12,1576345374.421,1576345374.135,"https://hdvodsrforigin-f.akamaihd.net/i/vod/ts20/2019/09/ts20_20190926_124500_17721415_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment2_1_av.ts?start=0.0&end=587.48",28.54642490039841
3,9.69868143510715,3773876.0,5034828,,0,0,1,,,,5,,,,,,,,,,,,,,,,,,10.08,4.1530000000000005,20.2,10.12,1576345378.823,1576345374.463,"https://hdvodsrforigin-f.akamaihd.net/i/vod/ts20/2019/09/ts20_20190926_124500_17721415_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment2_5_av.ts?start=0.0&end=587.48",100.0
4,10.17856404365307,3678384.0,4430220,,0,0,2,,,,5,,,,,,,,,,,,,,,,,,10.08,3.482,30.28,20.2,1576345382.402,1576345378.904,"https://hdvodsrforigin-f.akamaihd.net/i/vod/ts20/2019/09/ts20_20190926_124500_17721415_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment3_5_av.ts?start=0.0&end=587.48",100.0
5,11.248362459546925,3692707.0,4779148,,0,0,3,,,,5,,,,,,,,,,,,,,,,,,10.08,3.399,40.36,30.28,1576345385.976,1576345382.542,"https://hdvodsrforigin-f.akamaihd.net/i/vod/ts20/2019/09/ts20_20190926_124500_17721415_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment4_5_av.ts?start=0.0&end=587.48",100.0
6,10.894090612970091,3759428.0,4598668,,0,0,4,,,,5,,,,,,,,,,,,,,,,,,10.080333,3.3770000000000002,50.44,40.36,1576345389.503,1576345386.109,"https://hdvodsrforigin-f.akamaihd.net/i/vod/ts20/2019/09/ts20_20190926_124500_17721415_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment5_5_av.ts?start=0.0&end=587.48",100.0
7,10.608167848029487,3711806.0,4676876,,0,0,5,,,,5,,,,,,,,,,,,,,,,,,10.08,3.527,60.52,50.44,1576345393.155,1576345389.602,"https://hdvodsrforigin-f.akamaihd.net/i/vod/ts20/2019/09/ts20_20190926_124500_17721415_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment6_5_av.ts?start=0.0&end=587.48",100.0
8,10.519221789883268,3680771.0,4731020,,0,0,6,,,,5,,,,,,,,,,,,,,,,,,10.08,3.598,70.6,60.52,1576345396.8860002,1576345393.269,"https://hdvodsrforigin-f.akamaihd.net/i/vod/ts20/2019/09/ts20_20190926_124500_17721415_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment7_5_av.ts?start=0.0&end=587.48",100.0
9,9.740506224066388,3714193.0,4694924,,0,0,7,,,,5,,,,,,,,,,,,,,,,,,10.08,3.856,80.68,70.6,1576345400.92,1576345397.013,"https://hdvodsrforigin-f.akamaihd.net/i/vod/ts20/2019/09/ts20_20190926_124500_17721415_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment8_5_av.ts?start=0.0&end=587.48",100.0
