,bandwidth_mbit,bandwidth_mbit_-1,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,0.6560445210017225,,493969.0,618896,0.0,0,0,0,0.0,0,0.0,1,,-1,205270.0,205270.0,205270.0,493969.0,840288.0,257184,257184,257184,618896,1052800,20.69784692699489,20.69784692699489,20.69784692699489,55.48217691001703,74.34451876061125,0.0,10.023222,7.547000000000001,,10.02,0.0,1572226557.027,1572226549.451,https://vid-egc.xvideos-cdn.com/videos/hls/81/06/f7/8106f7ffcc55108150145cfac3cea6d3/hls-360p-511060.ts?yqsA-_zuWLHgsu_zuu3PAhmbLGBqohGmknxkqqOk4NjpytJhRReYzvkWisbGi-ry0KyXtz77grTFWGZy5HZtjX21I_xqzX9TcWPB3ybSG_pY0Cr5BgBuiw1rOrRUq_qtnjtsf8MumAnybur1TgjeuiHhsA,55.48217691001703
1,-0.008,,221840.0,-1,9.812999982833862,0,0,1,0.0,0,0.0,0,,0,221840.0,221840.0,221840.0,574377.0,955205.0,277300,277300,277300,717972,1195868,13.795190068027216,13.795190068027216,13.795190068027216,37.053661003401366,72.86429959183667,7.575999975204468,10.015589,0.001,,20.04,10.02,1572226557.27,1572226557.234,https://vid-egc.xvideos-cdn.com/videos/hls/81/06/f7/8106f7ffcc55108150145cfac3cea6d3/hls-250p-02d9b1.ts?yqsA-_zuWLHgsu_zuu3PAhmbLGBqohGmknxkqqOk4NjpytJhRReYzvkWisbGi-ry0KyXtz77grTFWGZy5HZtjX21I_xqzX9TcWPB3ybSG_pY0Cr5BgBuiw1rOrRUq_qtnjtsf8MumAnybur1TgjeuiHhsA,13.795190068027216
2,-0.008,,221840.0,-1,0.0,0,0,1,493969.0,1,55.48217691001703,0,,1,221840.0,221840.0,574377.0,955205.0,1662486.0,277300,277300,717972,1195868,2081348,13.795190068027216,13.795190068027216,37.053661003401366,72.86429959183667,100.0,21.52100012779236,10.015589,0.001,,20.04,10.02,1572226588.704,1572226588.568,https://vid-egc.xvideos-cdn.com/videos/hls/81/06/f7/8106f7ffcc55108150145cfac3cea6d3/hls-250p-02d9b1.ts?yqsA-_zuWLHgsu_zuu3PAhmbLGBqohGmknxkqqOk4NjpytJhRReYzvkWisbGi-ry0KyXtz77grTFWGZy5HZtjX21I_xqzX9TcWPB3ybSG_pY0Cr5BgBuiw1rOrRUq_qtnjtsf8MumAnybur1TgjeuiHhsA,13.795190068027216
3,-0.008,0.32305227901558176,243798.0,-1,,0,0,2,221840.0,0,13.795190068027216,0,0.0,0,243798.0,243798.0,243798.0,624611.0,1050525.0,304748,304748,304748,780764,1313180,18.716049151103554,18.716049151103554,18.716049151103554,43.157143225806465,74.61550835314088,,10.000178,0.001,6.867,30.04,20.04,1572226595.505,1572226595.5,https://vid-egc.xvideos-cdn.com/videos/hls/81/06/f7/8106f7ffcc55108150145cfac3cea6d3/hls-250p-02d9b2.ts?yqsA-_zuWLHgsu_zuu3PAhmbLGBqohGmknxkqqOk4NjpytJhRReYzvkWisbGi-ry0KyXtz77grTFWGZy5HZtjX21I_xqzX9TcWPB3ybSG_pY0Cr5BgBuiw1rOrRUq_qtnjtsf8MumAnybur1TgjeuiHhsA,18.716049151103554
