,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,t_download_s_-1,quality_level_chosen_-1,bandwidth_mbit_-1,quality_shift,buffer_estimate_0,rebuffer_estimate_0,t_download_s_-2,quality_level_chosen_-2,bandwidth_mbit_-2,t_download_s_-3,quality_level_chosen_-3,bandwidth_mbit_-3,t_download_s_-4,quality_level_chosen_-4,bandwidth_mbit_-4,t_download_s_-5,quality_level_chosen_-5,bandwidth_mbit_-5,t_download_s_-6,quality_level_chosen_-6,bandwidth_mbit_-6,t_download_s_-7,quality_level_chosen_-7,bandwidth_mbit_-7,t_download_s_-8,quality_level_chosen_-8,bandwidth_mbit_-8,t_download_s_-9,quality_level_chosen_-9,bandwidth_mbit_-9,t_download_s_-10,quality_level_chosen_-10,bandwidth_mbit_-10,bitrate_level_encoded
10,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-6.m4s,1572044377.061,1572044377.255,5,0.19,1649641,69.45856842105263,0,0,6.041666666666668,30.33,36.37,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
11,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-7.m4s,1572044382.153,1572044382.3879998,6,0.23,1652294,57.47109565217391,0,0,6.083333333333336,36.38,42.46,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
12,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-8.m4s,1572044388.411,1572044389.005,7,0.59,2088589,28.319850847457623,0,0,6.083333333333329,42.46,48.54,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
13,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-9.m4s,1572044394.408,1572044394.705,8,0.293,1809335,49.401638225255965,0,0,6.083333333333336,48.54,54.62,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
14,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-10.m4s,1572044400.404,1572044400.6560001,9,0.248,1920430,61.94935483870968,0,0,6.083333333333336,54.62,60.7,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
15,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-11.m4s,1572044406.65,1572044406.822,10,0.168,1651598,78.64752380952379,0,0,6.083333333333336,60.71,66.79,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
16,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/audio/1136935299/chop/segment-12.m4s,1572044412.839,1572044413.077,11,0.025,105430,33.73759999999999,0,0,6.083333333333329,66.79,72.87,2,665000.0,88.2669997222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665000.0
17,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-12.m4s,1572044412.8739998,1572044413.3070002,11,0.426,1717117,32.24632863849765,0,0,6.083333333333329,66.79,72.87,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
18,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-13.m4s,1572044418.669,1572044418.956,12,0.28200000000000003,1607655,45.607234042553166,0,0,6.083333333333329,72.88,78.96,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
19,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-14.m4s,1572044424.904,1572044425.135,13,0.225,1620372,57.61322666666666,0,0,6.083333333333344,78.96,85.04,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
20,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-15.m4s,1572044430.915,1572044431.161,14,0.24,1636902,54.5634,0,0,6.083333333333329,85.04,91.12,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
21,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-16.m4s,1572044436.907,1572044437.18,15,0.267,1550037,46.44305617977528,0,0,6.083333333333329,91.12,97.2,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
22,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-17.m4s,1572044443.255,1572044444.038,16,0.768,1827412,19.035541666666663,0,0,6.083333333333344,97.21,103.29,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
23,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-18.m4s,1572044449.1929998,1572044450.025,17,0.8140000000000001,1637076,16.089199017199014,0,0,6.083333333333329,103.29,109.37,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
24,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-19.m4s,1572044455.177,1572044456.6320002,18,1.435,4881616,27.214583972125435,0,0,6.083333333333329,109.38,115.46,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
25,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-20.m4s,1572044461.43,1572044462.645,19,1.198,4201477,28.05660767946577,0,0,6.083333333333344,115.46,121.54,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
26,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-21.m4s,1572044467.4329998,1572044468.536,20,1.09,3589469,26.344726605504583,0,0,6.083333333333329,121.54,127.62,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
27,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-22.m4s,1572044473.446,1572044474.831,21,1.37,3634440,21.22300729927007,0,0,6.083333333333344,127.62,133.7,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
28,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-23.m4s,1572044479.684,1572044480.96,22,1.264,3670268,23.229544303797464,0,0,6.0833333333333135,133.71,139.79,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
29,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-24.m4s,1572044486.565,1572044487.164,23,0.5750000000000001,1915825,26.65495652173913,0,0,6.083333333333344,139.79,145.87,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
30,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-25.m4s,1572044491.685,1572044492.187,24,0.491,1640013,26.721189409368638,0,0,6.083333333333344,145.88,151.96,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
31,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-26.m4s,1572044497.9120002,1572044498.176,25,0.245,1711245,55.87738775510204,0,0,6.0833333333333135,151.96,158.04,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
32,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-27.m4s,1572044503.911,1572044504.198,26,0.262,1788597,54.61364885496182,0,0,6.083333333333344,158.04,164.12,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
33,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-28.m4s,1572044509.911,1572044510.2570002,27,0.329,1744282,42.414151975683886,0,0,6.083333333333344,164.12,170.2,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
34,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-29.m4s,1572044516.171,1572044516.593,28,0.408,1942019,38.07880392156862,0,0,6.0833333333333135,170.21,176.29,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
35,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-30.m4s,1572044522.19,1572044522.635,29,0.431,1817534,33.73612993039443,0,0,6.083333333333344,176.29,182.37,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
36,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-31.m4s,1572044528.165,1572044528.549,30,0.375,2145702,45.774976,0,0,6.083333333333344,182.38,188.46,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
37,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-32.m4s,1572044534.41,1572044534.6850002,31,0.263,1753881,53.34999239543726,0,0,6.0833333333333135,188.46,194.54,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
38,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-33.m4s,1572044540.41,1572044540.677,32,0.254,1409592,44.39659842519685,0,0,6.083333333333344,194.54,200.62,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
39,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-34.m4s,1572044546.441,1572044546.917,33,0.292,1763705,48.320684931506854,0,0,6.083333333333344,200.62,206.7,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
40,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-35.m4s,1572044552.671,1572044553.089,34,0.395,1689572,34.219179746835444,0,0,6.0833333333333135,206.71,212.79,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
41,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-36.m4s,1572044558.704,1572044559.9629998,35,1.236,3781213,24.47387055016181,0,0,6.083333333333344,212.79,218.87,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
42,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-37.m4s,1572044564.671,1572044565.702,36,1.011,4121177,32.61069831849653,0,0,6.083333333333344,218.88,224.96,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
43,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-38.m4s,1572044570.923,1572044571.7310002,37,0.777,4508080,46.4152380952381,0,0,6.0833333333333135,224.96,231.04,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
44,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-39.m4s,1572044576.9429998,1572044577.559,38,0.602,1736890,23.08159468438538,0,0,6.083333333333344,231.04,237.12,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
45,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-40.m4s,1572044582.919,1572044583.2770002,39,0.338,1565017,37.04182248520709,0,0,6.083333333333344,237.12,243.2,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
46,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-41.m4s,1572044589.187,1572044589.658,40,0.4270000000000001,1162356,21.777161592505845,0,0,6.0833333333333135,243.21,249.29,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
47,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/video/1136935291/chop/segment-42.m4s,1572044595.201,1572044595.772,41,0.55,1203618,17.507170909090906,0,0,6.083333333333344,249.29,255.37,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
48,https://144skyfiregce-vimeo.akamaized.net/exp=1572048259~acl=%2F298166943%2F%2A~hmac=cb6562bca24270e90ae01b8a1a4692e977fc4fa6021d10dac321a867b6ac2260/298166943/sep/audio/1136935299/chop/segment-43.m4s,1572044601.133,1572044601.1739998,42,0.026000000000000002,105606,32.49415384615384,0,0,6.0833333333333135,255.38,261.46,2,665000.0,87.05658131944445,2616000.0,100.0,4.0,316508.0,87.05658131944445,665000.0,591300.0,92.87326076388884,1260000.0,1195795.0,100.0,2616000.0,1195795.0,100.0,2616000.0,1195795.0,100.0,2616000.0,0.55,4.0,17.507170909090906,2.0,29.95700013160706,0.0,0.4270000000000001,4.0,21.777161592505845,0.338,4.0,37.04182248520709,0.602,4.0,23.08159468438538,0.777,4.0,46.4152380952381,1.011,4.0,32.61069831849653,1.236,4.0,24.47387055016181,0.395,4.0,34.219179746835444,0.292,4.0,48.320684931506854,0.254,4.0,44.39659842519685,665000.0
