,accuracy_score,weighted_f1_score,macro_f1_score,micro_f1_score,mae_score,avg_mbit_approx,std_mbit_approx,avg_mbit_expert,std_mbit_expert,avg_rebuffering_approx,std_rebuffering_approx,avg_rebuffering_expert,std_rebuffering_expert,avg_mbit_switch_approx,std_mbit_switch_approx,avg_mbit_switch_expert,std_mbit_switch_expert,avg_clustering_approx,avg_clustering_score_approx,avg_clustering_score_expert,clustering_score_kl_divergence
0,0.8821656050955414,0.8638561186498046,0.3703961352657005,0.8821656050955414,0.1464968152866242,0.9068278987608357,0.7503327614899865,1.0022290381370664,0.7633648614034861,3.8645058068243388,10.067141395653085,3.867192749667742,10.06615305535045,0.027872735277843407,0.04863975165484321,0.049914341974446115,0.05779671311865593,0.5840485360667725,0.031416333541822265,0.034421261438528174,0.1634817094398396
