,timestamp_finish,bitrate_level_encoded,bitrate_level,vmaf_level,buffer_level_at_timestamp_finish,rebuffer_level_at_timestamp_finish,body_size_byte,seg_len_s,t_download_s,quality_level_chosen,played_at_beginning,played_at_end,reward
0,1572232134.029,452171.3617021277,474259.0,17.367507233201593,9.986856,,593140.0,10.08,4.062,0.0,,0.013477000000000001,
1,1572232137.034,452171.3617021277,411820.0,26.17690181818184,7.117825999999999,-0.0,515308.0,10.159999999999998,2.946,0.0,0.0,2.882507,
2,1572232140.113,452171.3617021277,416106.0,15.448492222222221,23.94399,-0.0,520948.0,10.200000000000003,3.045,0.0,2.882507,6.056343,
3,1572232144.365,452171.3617021277,592425.0,0.2531233596837945,29.645022000000004,-0.0,740532.0,10.099999999999998,4.21,0.0,5.872205999999999,10.354977,
4,1572232173.97,977979.0425531915,1052618.0,31.28170964000001,10.232823000000003,-0.0,1342132.0,10.200000000000003,7.335,1.0,32.295904,39.96751,
5,1572232180.734,977979.0425531915,977044.0,54.41153792000002,13.261631000000001,-0.0,1240236.0,10.159999999999997,6.706,1.0,39.79302,46.754368,
6,1572232188.728,977979.0425531915,1160974.0,25.308079919999965,15.393516999999996,-0.0,1462828.0,10.079999999999998,7.957000000000002,1.0,46.542607000000004,54.627816,
7,1572232194.877,977979.0425531915,885124.0,36.31226168,19.178744999999992,-0.0,1113524.0,10.060000000000002,6.097,1.0,54.473659,60.826588,
8,1572232202.33,977979.0425531915,1072609.0,35.71815339999999,21.797728000000006,-0.0,1351532.0,10.079999999999998,7.42,1.0,60.648963,68.212938,
9,1572232209.775,977979.0425531915,1057889.0,45.86122564000002,24.321967999999984,-0.0,1348148.0,10.199999999999989,7.4060000000000015,1.0,68.044262,75.69403100000001,
10,1572232216.824,977979.0425531915,965907.0,48.09719252000002,27.249375000000015,-0.0,1215796.0,10.069999999999993,7.004,1.0,75.540459,82.771958,
11,1572232226.08,977979.0425531915,990329.0,48.09719252000002,28.034748000000008,-0.0,1245876.0,10.060000000000002,6.8370000000000015,1.0,84.94196,91.970585,
12,1572232235.3520002,977979.0425531915,878336.0,61.57631384000002,28.659854999999993,-0.0,1119916.0,10.200000000000003,6.109,1.0,94.96207700000001,101.350811,
13,1572232246.646,977979.0425531915,1057889.0,20.54763284,27.472073999999992,-0.0,1348148.0,10.189999999999998,7.403,1.0,104.942796,112.543925,
14,1572232255.589,977979.0425531915,923026.0,16.75034107999999,28.510925999999998,-0.0,1171052.0,10.150000000000006,6.345,1.0,115.03532299999999,121.510407,
15,1572232266.6829998,977979.0425531915,1069958.0,38.007287440000034,17.50630099999998,-0.0,1348148.0,10.079999999999984,7.438,1.0,125.03731,132.51503200000002,
16,1572232275.863,977979.0425531915,953938.0,21.35168764,28.25052999999997,-0.0,1206772.0,10.120000000000005,6.62,1.0,134.905464,141.76013600000002,
17,1572232286.086,977979.0425531915,979997.0,24.63682420000001,18.074623000000003,-0.0,1248884.0,10.110000000000014,6.8420000000000005,1.0,144.9201,151.93604299999998,
18,1572232296.305,977979.0425531915,1008083.0,36.32077911999999,17.853343999999993,-0.0,1278964.0,10.150000000000006,7.0600000000000005,1.0,154.982583,162.162655,
19,1572232305.79,977979.0425531915,938371.0,2.4519666400000006,28.302419000000015,-0.0,1191732.0,10.159999999999997,6.546,1.0,164.942171,171.702914,
20,1572232316.417,977979.0425531915,1046051.0,44.79678836000002,27.557297000000034,-0.0,1318068.0,10.079999999999984,7.172999999999999,1.0,175.02303,182.45336899999998,
21,1572232324.796,977979.0425531915,816457.0,45.56606784000002,29.293905000000024,-0.0,1032308.0,10.120000000000005,5.5520000000000005,1.0,185.004402,190.722094,
22,1572232336.571,977979.0425531915,1039989.0,52.29577607999998,27.49964699999998,-0.0,1309044.0,10.109999999999985,7.3279999999999985,1.0,194.976154,202.52168600000002,
23,1572232347.254,977979.0425531915,1160599.0,73.93918259999997,26.78702800000002,-0.0,1477492.0,10.180000000000007,8.006,1.0,204.99408200000002,213.218305,
24,1572232355.6339998,977979.0425531915,924302.0,49.01908084,18.52380899999997,-0.0,1164660.0,10.079999999999984,6.392,1.0,215.033144,221.48152400000004,
25,1572232365.292,977979.0425531915,878501.0,57.35974444000002,28.784470000000027,-0.0,1119540.0,10.189999999999998,6.05,1.0,225.02701800000003,231.231529,
26,1572232376.079,977979.0425531915,999364.0,30.47825783999999,18.077463000000023,-0.0,1257908.0,10.069999999999993,6.8370000000000015,1.0,235.05602400000004,241.938536,
27,1572232385.526,977979.0425531915,906644.0,52.51016200000005,28.501708000000008,-0.0,1140596.0,10.060000000000002,6.283,1.0,244.946174,251.503625,
28,1572232395.564,977979.0425531915,914753.0,72.13405892,28.526016000000027,-0.0,1152628.0,10.080000000000041,6.323,1.0,254.99260299999997,261.48465,
29,1572232406.611,977979.0425531915,1051381.0,58.486171360000036,27.45889200000005,-0.0,1324084.0,10.079999999999984,7.2890000000000015,1.0,264.931171,272.557107,
30,1572232416.055,977979.0425531915,985025.0,42.74971840000002,28.08064300000001,-0.0,1239860.0,10.069999999999993,6.813,1.0,275.04866699999997,281.94069,
31,1572232425.1079998,977979.0425531915,850363.0,47.32949035999993,28.926814999999976,-0.0,1074044.0,10.099999999999966,5.863,1.0,284.99809500000003,291.07851800000003,
32,1572232437.769,977979.0425531915,1230059.0,60.42000588000004,26.264599999999973,-0.0,1556076.0,10.120000000000005,8.523,1.0,294.926867,303.74606600000004,
33,1572232445.2570002,977979.0425531915,877022.0,60.42000588000004,28.783029,-0.0,1104500.0,10.069999999999993,6.0139999999999985,1.0,304.9264,311.23297,
