,bandwidth_mbit,bitrate_level,body_size_byte,byte_end,byte_start,n_segment,quality_level_chosen,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,0.426648401826484,373744.0,186872,0,0,0,0,4.0,3.504,4.0,0.0,1576354581.678,1576354578.156,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813210.mp4-1.ts,5.845067049180331
1,0.43089522500858807,313100.0,156792,0,0,1,0,4.006178,2.911,8.01,4.0,1576354584.9699998,1576354581.712,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813210.mp4-2.ts,5.2574726229508215
2,1.5269868995633187,348604.0,174840,0,0,2,0,4.012344000000001,0.916,12.02,8.01,1576354586.068,1576354584.987,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813210.mp4-3.ts,4.681907622950819
3,1.5283234501347709,282198.0,141752,0,0,3,0,4.018511,0.742,16.04,12.02,1576354586.957,1576354586.084,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813210.mp4-4.ts,12.619595491803267
4,1.5243855421686745,505911.0,253048,0,0,4,1,4.001456,1.328,20.04,16.04,1576354588.454,1576354586.985,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813211.mp4-5.ts,26.05049672131149
5,1.4733561532192336,451092.0,225976,0,0,5,1,4.0076220000000005,1.227,24.05,20.04,1576354589.85,1576354588.477,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813211.mp4-6.ts,29.435108114754108
6,1.456897305171158,498362.0,250040,0,0,6,1,4.013789,1.373,28.06,24.05,1576354591.4529998,1576354589.86,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813211.mp4-7.ts,19.91710098360656
7,1.4633127669672517,754461.0,385400,0,0,7,2,4.019956,2.107,32.08,28.06,1576354593.742,1576354591.473,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813212.mp4-8.ts,71.31032616666668
8,1.267681905493661,810839.0,412472,0,0,8,2,4.002911,2.603,36.08,32.08,1576354596.608,1576354593.757,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813212.mp4-9.ts,70.16948291666667
9,1.2848284566838784,1098918.0,559864,0,0,9,2,4.009078,3.486,40.09,36.08,1576354600.257,1576354596.618,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813212.mp4-10.ts,70.07242983333336
10,1.3410349367088605,1297698.0,662136,0,0,10,2,4.015244,3.95,44.11,40.09,1576354604.3630002,1576354600.275,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813212.mp4-11.ts,83.55940741666669
11,1.315153153153153,1142694.0,583928,0,0,11,2,4.021411,3.552,48.13,44.11,1576354608.172,1576354604.418,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813212.mp4-12.ts,80.73141449999996
