,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0
0,https://arteconcert-vh.akamaihd.net/i/am/concert/093000/093300/093359-000-B_0_VOF_AMM-CONCERT-NEXT_XQ.1FlXR1ED38D.smil/segment42_2_av.ts,1576438632.888,1576438638.811,41,5.907,1140972,1.5452473336719146,0,0,10.155,414.88,425.04,1,1149438.0,2.0375653386454187,0.0,0.0,0.0,514556.0,0.00962893280632411,411219.0,514556.0,0.00962893280632411,411219.0,514556.0,0.00962893280632411,411219.0,1459068.0,2.0375653386454187,1149438.0,2286268.0,1.3965222399999997,1801097.0,-1.0,0.0,0.0
1,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment1_3_av.ts,1576438641.963,1576438644.4750001,0,2.493,644276,2.067472121941436,0,0,10.080333,0.0,10.08,0,515146.0,26.85468803149605,,,,,,,,,,,,,,,,,,,,,
2,https://arteconcert-vh.akamaihd.net/i/am/concert/093000/093300/093359-000-B_0_VOF_AMM-CONCERT-NEXT_XQ.1FlXR1ED38D.smil/segment43_2_av.ts,1576438642.988,1576438646.9069998,42,3.854,1122172,2.3293658536585364,0,0,10.2,425.04,435.24,1,833835.0,30.67786335999999,,,,,,,,,,,,,,,,,,,,,
3,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment2_2_av.ts,1576438644.585,1576438648.571,1,3.681,1179700,2.563868513990763,0,0,10.115,10.08,20.2,1,937788.0,75.39747200000008,,,,,,,,,,,,,,,,,,,,,
4,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment2_3_av.ts,1576438648.603,1576438649.369,1,0.746,349492,3.7479034852546915,0,0,10.115,10.08,20.2,0,274497.0,27.38385853754939,,,,,,,,,,,,,,,,,,,,,
5,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment1_3_av.ts,1576438649.397,1576438650.7970002,0,1.385,644276,3.7214498194945844,0,0,10.080333,0.0,10.08,0,515146.0,26.85468803149605,,,,,,,,,,,,,,,,,,,,,
6,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment2_3_av.ts,1576438650.832,1576438651.6,1,0.755,349492,3.703226490066225,0,0,10.115,10.08,20.2,0,274497.0,27.38385853754939,,,,,,,,,,,,,,,,,,,,,
7,https://arteconcert-vh.akamaihd.net/i/am/concert/093000/093300/093359-000-B_0_VOF_AMM-CONCERT-NEXT_XQ.1FlXR1ED38D.smil/segment44_2_av.ts,1576438652.99,1576438658.107,43,5.061,1348148,2.131038134755977,0,0,10.144333,435.24,445.38,1,937152.0,29.741943800000033,,,,,,,,,,,,,,,,,,,,,
8,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment3_0_av.ts,1576438651.666,1576438659.692,2,7.7170000000000005,2250924,2.333470519631981,0,0,10.109667,20.2,30.31,2,1681232.0,83.07364927999998,,,,,,,,,,,,,,,,,,,,,
9,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment3_3_av.ts,1576438659.746,1576438660.7680001,2,1.008,479212,3.803269841269841,0,0,10.109667,20.2,30.31,0,370756.0,16.8037881027668,,,,,,,,,,,,,,,,,,,,,
10,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment2_3_av.ts,1576438660.811,1576438661.552,1,0.73,349492,3.830049315068493,0,0,10.115,10.08,20.2,0,274497.0,27.38385853754939,,,,,,,,,,,,,,,,,,,,,
11,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment3_3_av.ts,1576438661.576,1576438662.591,2,1.0010000000000001,479212,3.8298661338661333,0,0,10.109667,20.2,30.31,0,370756.0,16.8037881027668,,,,,,,,,,,,,,,,,,,,,
12,https://arteconcert-vh.akamaihd.net/i/am/concert/093000/093300/093359-000-B_0_VOF_AMM-CONCERT-NEXT_XQ.1FlXR1ED38D.smil/segment45_2_av.ts,1576438662.888,1576438667.3700001,44,4.434,998844,1.8021542625169147,0,0,10.200333,445.38,455.58,1,840590.0,24.66101696,,,,,,,,,,,,,,,,,,,,,
13,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment4_0_av.ts,1576438662.611,1576438669.6160002,3,6.988,2259948,2.587232970807098,0,0,10.064333,30.3,40.36,2,1789228.0,89.38718547999999,,,,,,,,,,,,,,,,,,,,,
