,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0,bitrate_level_encoded
0,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment1_4_av.ts?start=0.0&end=305.48",1572034453.087,1572034462.26,0,8.896,3034508,2.728874100719424,0,0,10.040333,0.0,10.04,4,2290827.0,91.12616967479671,0.0,0.0,0.0,237068.0,23.02612781376518,189149.0,237068.0,23.02612781376518,189149.0,237068.0,23.02612781376518,189149.0,504780.0,47.58986651821858,402749.0,971020.0,62.69258186991867,770625.0,-4.0,0.0,0.0,2212720.68
1,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment1_1_av.ts?start=0.0&end=305.48",1572034464.606,1572034466.005,0,1.345,249100,1.4816356877323418,0,0,10.040333,0.0,10.04,0,189149.0,23.02612781376518,,,,,,,,,,,,,,,,,,,,,,188872.44
2,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment2_1_av.ts?start=0.0&end=305.48",1572034466.04,1572034467.3860002,1,1.327,225036,1.3566601356443104,0,0,10.035,10.04,20.08,0,189654.0,30.596568542510123,,,,,,,,,,,,,,,,,,,,,,188872.44
3,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment2_3_av.ts?start=0.0&end=305.48",1572034467.457,1572034473.026,1,5.476,898828,1.3131161431701972,0,0,10.035,10.04,20.08,2,732975.0,68.15311036437247,,,,,,,,,,,,,,,,,,,,,,755044.52
4,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment3_3_av.ts?start=0.0&end=305.48",1572034473.0670002,1572034476.7159998,2,3.616,946956,2.095035398230088,0,0,10.029667,20.08,30.11,2,755323.0,53.89201784552846,,,,,,,,,,,,,,,,,,,,,,755044.52
5,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment4_3_av.ts?start=0.0&end=305.48",1572034476.78,1572034481.45,3,4.655,998092,1.7153031149301825,0,0,10.024333,30.11,40.13,2,810938.0,46.33914520325203,,,,,,,,,,,,,,,,,,,,,,755044.52
6,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment5_3_av.ts?start=0.0&end=305.48",1572034481.49,1572034485.978,4,4.473,895820,1.60218198077353,0,0,10.040333,40.13,50.17,2,730554.0,49.17070886639677,,,,,,,,,,,,,,,,,,,,,,755044.52
7,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment6_3_av.ts?start=0.0&end=305.48",1572034486.0270002,1572034489.619,5,3.576,952972,2.1319284116331096,0,0,10.035,50.17,60.2,2,742932.0,69.34967577235776,,,,,,,,,,,,,,,,,,,,,,755044.52
8,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment7_3_av.ts?start=0.0&end=305.48",1572034489.655,1572034493.637,6,3.969,992076,1.999649281934996,0,0,10.029667,60.2,70.23,2,742764.0,71.51610329268296,,,,,,,,,,,,,,,,,,,,,,755044.52
9,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment8_3_av.ts?start=0.0&end=305.48",1572034493.6829998,1572034497.177,7,3.4760000000000004,871756,2.006342922899885,0,0,10.024333,70.23,80.25,2,764133.0,61.34673975708499,,,,,,,,,,,,,,,,,,,,,,755044.52
10,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment9_3_av.ts?start=0.0&end=305.48",1572034497.228,1572034501.742,8,4.5,1022156,1.8171662222222225,0,0,10.040333,80.26,90.3,2,742537.0,50.11975634146339,,,,,,,,,,,,,,,,,,,,,,755044.52
11,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment10_3_av.ts?start=0.0&end=305.48",1572034501.794,1572034506.6409998,9,4.8340000000000005,889804,1.4725759205626807,0,0,10.035,90.3,100.34,2,798086.0,46.328734349593475,,,,,,,,,,,,,,,,,,,,,,755044.52
12,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment11_3_av.ts?start=0.0&end=305.48",1572034506.68,1572034511.1279998,10,4.424,968012,1.7504737793851717,0,0,10.029667,100.33,110.36,2,694969.0,70.24542785425098,,,,,,,,,,,,,,,,,,,,,,755044.52
13,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment12_3_av.ts?start=0.0&end=305.48",1572034516.1829998,1572034520.036,11,3.838,974028,2.0302824387701928,0,0,10.024333,110.36,120.38,2,780911.0,71.3180227642277,,,,,,,,,,,,,,,,,,,,,,755044.52
14,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment13_3_av.ts?start=0.0&end=305.48",1572034526.081,1572034529.8300002,12,3.734,925900,1.9837171933583289,0,0,10.040333,120.39,130.43,2,783282.0,45.5660417813765,,,,,,,,,,,,,,,,,,,,,,755044.52
15,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment14_3_av.ts?start=0.0&end=305.48",1572034535.887,1572034540.3690002,13,4.4689999999999985,907852,1.6251546207205192,0,0,10.035,130.43,140.46,2,716554.0,72.2441433739837,,,,,,,,,,,,,,,,,,,,,,755044.52
16,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment15_3_av.ts?start=0.0&end=305.48",1572034545.9120002,1572034548.74,14,2.813,1028172,2.924058300746533,0,0,10.029667,140.46,150.49,2,786514.0,68.77674589430893,,,,,,,,,,,,,,,,,,,,,,755044.52
17,"https://hdvodsrforigin-f.akamaihd.net/i/vod/meteo/2019/09/meteo_20190926_125740_17721486_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment15_4_av.ts?start=0.0&end=305.48",1572034556.329,1572034569.418,14,13.002,2971340,1.8282356560529147,0,0,10.029667,140.46,150.49,4,2173299.0,92.08672727642274,,,,,,,,,,,,,,,,,,,,,,2212720.68
