,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level
0,https://skyfire.vimeocdn.com/1576429002-0xcb52f6a3b3b3622c8b9a7c6c70b4cfd53d1a07db/289366412/sep/video/1309305537/chop/segment-1.m4s,1576425108.308,1576425109.2940001,0,0.839,147623,1.4076090584028607,0,0,6.08,0.0,6.08,0,222000.0,60.16684039473676
1,https://skyfire.vimeocdn.com/1576429002-0xcb52f6a3b3b3622c8b9a7c6c70b4cfd53d1a07db/289366412/sep/video/1309305537/chop/segment-2.m4s,1576425109.668,1576425110.266,1,0.59,213120,2.889762711864407,0,0,6.08,6.08,12.16,0,222000.0,30.304310000000008
2,https://skyfire.vimeocdn.com/1576429002-0xcb52f6a3b3b3622c8b9a7c6c70b4cfd53d1a07db/289366412/sep/video/1095293575/chop/segment-2.m4s,1576425110.384,1576425111.368,1,0.936,346806,2.964153846153846,0,0,6.08,6.08,12.16,1,411000.0,55.69182664473685
3,https://skyfire.vimeocdn.com/1576429002-0xcb52f6a3b3b3622c8b9a7c6c70b4cfd53d1a07db/289366412/sep/video/1095293575/chop/segment-3.m4s,1576425111.372,1576425112.407,2,0.986,369495,2.9979310344827583,0,0,6.079999999999997,12.16,18.24,1,411000.0,58.33964361842104
4,https://skyfire.vimeocdn.com/1576429002-0xcb52f6a3b3b3622c8b9a7c6c70b4cfd53d1a07db/289366412/sep/video/1095293575/chop/segment-3.m4s,1576425112.411,1576425113.443,2,0.988,369495,2.9918623481781372,0,0,6.079999999999997,12.16,18.24,1,411000.0,58.33964361842104
5,https://skyfire.vimeocdn.com/1576429002-0xcb52f6a3b3b3622c8b9a7c6c70b4cfd53d1a07db/289366412/sep/video/1095293579/chop/segment-2.m4s,1576425113.577,1576425113.819,1,0.214,773880,28.930093457943926,0,0,6.08,6.08,12.16,2,883000.0,77.81569335526318
6,https://skyfire.vimeocdn.com/1576429002-0xcb52f6a3b3b3622c8b9a7c6c70b4cfd53d1a07db/289366412/sep/video/1095293579/chop/segment-3.m4s,1576425113.802,1576425114.009,2,0.197,812589,32.99853807106599,0,0,6.079999999999997,12.16,18.24,2,883000.0,78.54661585526314
7,https://skyfire.vimeocdn.com/1576429002-0xcb52f6a3b3b3622c8b9a7c6c70b4cfd53d1a07db/289366412/sep/video/1095293587/chop/segment-2.m4s,1576425114.1,1576425114.4259999,1,0.17200000000000001,1190048,55.35106976744186,0,0,6.08,6.08,12.16,3,1449000.0,88.9890394736842
8,https://skyfire.vimeocdn.com/1576429002-0xcb52f6a3b3b3622c8b9a7c6c70b4cfd53d1a07db/289366412/sep/video/1095293587/chop/segment-3.m4s,1576425114.39,1576425114.673,2,0.181,1266143,55.96212154696133,0,0,6.079999999999997,12.16,18.24,3,1449000.0,88.92835605263159
9,https://skyfire.vimeocdn.com/1576429002-0xcb52f6a3b3b3622c8b9a7c6c70b4cfd53d1a07db/289366412/sep/video/1095293586/chop/segment-2.m4s,1576425114.84,1576425115.3409998,1,0.376,2551106,54.278851063829784,0,0,6.08,6.08,12.16,4,3806000.0,100.0
