,bandwidth_mbit,bandwidth_mbit_-1,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,-0.008,,361579.0,-1,0.0,0,0,0,0.0,0,0.0,2,,-2,291027.0,291027.0,291027.0,322383.0,361579.0,111672,111672,111672,123704,138744,47.25554553719007,47.25554553719007,47.25554553719007,79.30672099173553,90.00464743801655,0.0,3.0697330000000003,0.001,,3.07,0.0,1576427773.927,1576427773.782,"https://e1v-h.phncdn.com/hls/videos/201906/15/229625392/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_229625392.mp4.urlset/seg-1-f2-v1-a1.ts?validfrom=1576424168&validto=1576431368&ip=52.59.217.244&hdl=-1&hash=9AfNP0xq1%2BCl%2Fqdw5eetZMO4Alg%3D",90.00464743801655
1,-0.008,,898356.0,-1,0.0,0,0,1,0.0,0,0.0,2,,-2,413670.0,413670.0,413670.0,616285.0,898356.0,313208,313208,313208,466616,680184,27.646291900826448,27.646291900826448,27.646291900826448,66.11854363636364,80.92832223140495,1.38100004196167,6.057144,0.001,,9.13,3.07,1576427775.371,1576427775.163,"https://e1v-h.phncdn.com/hls/videos/201906/15/229625392/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_229625392.mp4.urlset/seg-2-f2-v1-a1.ts?validfrom=1576424168&validto=1576431368&ip=52.59.217.244&hdl=-1&hash=9AfNP0xq1%2BCl%2Fqdw5eetZMO4Alg%3D",80.92832223140495
2,-0.008,0.24887988217967597,769299.0,-1,6.017000017166138,0,0,2,361579.0,2,90.00464743801655,2,2.0,0,573299.0,385139.0,769299.0,1686579.0,1686579.0,219960,147768,295160,647096,647096,66.11854363636364,27.646291900826448,80.92832223140495,100.0,100.0,34.15899991989136,3.069389,0.001,33.95,12.2,9.13,1576427809.383,1576427809.365,"https://e1v-h.phncdn.com/hls/videos/201906/15/229625392/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_229625392.mp4.urlset/seg-3-f2-v1-a1.ts?validfrom=1576424168&validto=1576431368&ip=52.59.217.244&hdl=-1&hash=9AfNP0xq1%2BCl%2Fqdw5eetZMO4Alg%3D",80.92832223140495
