,timestamp_s,paused,played_until,buffered_until,videoWidth,videoHeight,decodedFrames,droppedFrames
0,1576498498.5906763,False,-1.0,-1.0,0,0,0,0
1,1576498499.2428296,False,0.020801,3.018593,1280,720,5,0
2,1576498499.4131203,False,0.193272,3.018593,1280,720,8,0
3,1576498499.5572674,False,0.335844,3.018593,1280,720,12,0
4,1576498499.7222834,False,0.500674,3.018593,1280,720,17,0
5,1576498499.8582377,False,0.64117,3.018593,1280,720,22,0
6,1576498499.991965,False,0.774829,3.018593,1280,720,25,0
7,1576498500.1324177,False,0.909669,3.018593,1280,720,30,0
8,1576498500.3344839,False,1.110795,3.018593,1280,720,36,0
9,1576498500.701276,False,1.478461,3.018593,1280,720,47,0
10,1576498500.842803,False,1.626035,3.018593,1280,720,51,0
11,1576498500.9796486,False,1.759298,3.018593,1280,720,55,0
12,1576498501.1091485,False,1.890866,3.018593,1280,720,59,0
13,1576498501.2384014,False,2.023025,3.018593,1280,720,63,0
14,1576498501.3742259,False,2.154008,3.018593,1280,720,67,0
15,1576498501.5048978,False,2.288342,3.018593,1280,720,71,0
16,1576498501.6366525,False,2.421317,3.018593,1280,720,75,0
17,1576498501.871944,False,2.655541,3.018593,1280,720,82,0
18,1576498501.9999917,False,2.783429,3.018593,1280,720,86,0
19,1576498502.1335166,False,2.912695,3.018593,1280,720,87,0
20,1576498502.260094,False,2.949085,3.018593,1280,720,87,0
21,1576498502.3981946,False,2.949085,3.018593,1280,720,87,0
22,1576498502.5434887,False,3.021945,9.009318,1280,720,94,3
23,1576498502.6727808,False,3.082934,9.009318,1280,720,96,3
24,1576498502.8066149,False,3.219995,9.009318,1280,720,100,3
25,1576498502.93664,False,3.349789,9.009318,1280,720,104,3
26,1576498503.0702858,False,3.483013,9.009318,1280,720,108,3
27,1576498503.203793,False,3.611276,9.009318,1280,720,112,3
28,1576498503.3371632,False,3.742161,9.009318,1280,720,116,3
29,1576498503.4681356,False,3.880605,9.009318,1280,720,120,3
30,1576498503.5957484,False,4.007134,9.009318,1280,720,124,3
31,1576498503.7289164,False,4.134798,9.009318,1280,720,128,3
32,1576498503.8649535,False,4.272428,9.009318,1280,720,132,3
33,1576498503.9951293,False,4.405059,9.009318,1280,720,136,3
34,1576498504.1324975,False,4.537213,12.027912,1280,720,140,3
35,1576498504.2633376,False,4.672493,12.027912,1280,720,144,3
36,1576498504.3952696,False,4.806401,12.027912,1280,720,148,3
37,1576498504.5339084,False,4.945972,12.027912,1280,720,152,3
38,1576498504.6652193,False,5.077673,12.027912,1280,720,156,3
39,1576498504.7949154,False,5.203764,12.027912,1280,720,160,3
40,1576498504.9199986,False,5.332953,12.027912,1280,720,164,3
41,1576498505.0835962,False,5.496001,12.027912,1280,720,168,3
42,1576498505.2180364,False,5.627346,12.027912,1280,720,172,3
43,1576498505.3507547,False,5.763887,12.027912,1280,720,176,3
44,1576498505.480601,False,5.889148,12.027912,1280,720,180,3
45,1576498505.610862,False,6.018784,12.027912,1280,720,184,3
46,1576498505.7781994,False,6.18835,12.027912,1280,720,189,3
47,1576498505.906729,False,6.316222,12.027912,1280,720,193,3
48,1576498506.0388732,False,6.452114,12.027912,1280,720,197,3
49,1576498506.171173,False,6.584304,12.027912,1280,720,201,3
50,1576498506.3113945,False,6.718356,12.027912,1280,720,205,3
51,1576498506.441855,False,6.852187,12.027912,1280,720,209,3
52,1576498506.5735784,False,6.986111,12.027912,1280,720,213,3
53,1576498506.7037356,False,7.11351,12.027912,1280,720,217,3
54,1576498506.8364656,False,7.245374,12.027912,1280,720,220,3
55,1576498506.9733045,False,7.385058,12.027912,1280,720,224,3
56,1576498507.1034088,False,7.515893,12.027912,1280,720,228,3
57,1576498507.232628,False,7.644944,15.023287,1280,720,232,3
58,1576498507.36777,False,7.780183,15.023287,1280,720,236,3
59,1576498507.5002556,False,7.913026,15.023287,1280,720,240,3
60,1576498507.633643,False,8.045548,15.023287,1280,720,244,3
61,1576498507.771737,False,8.178913,15.023287,1280,720,248,3
62,1576498507.8995152,False,8.311762,15.023287,1280,720,252,3
63,1576498508.0316617,False,8.444964,15.023287,1280,720,256,3
64,1576498508.166071,False,8.578371,15.023287,1280,720,260,3
65,1576498508.2955985,False,8.704342,15.023287,1280,720,264,3
66,1576498508.4664161,False,8.878388,15.023287,1280,720,268,3
67,1576498508.596823,False,9.006361,15.023287,1280,720,273,3
68,1576498508.727422,False,9.135844,15.023287,1280,720,277,3
69,1576498508.8624012,False,9.269829,15.023287,1280,720,281,3
70,1576498508.999307,False,9.411675,15.023287,1280,720,285,3
71,1576498509.1640923,False,9.537581,15.023287,1280,720,289,3
72,1576498509.3115857,False,9.720039,15.023287,1280,720,295,3
73,1576498509.4382067,False,9.850742,15.023287,1280,720,299,3
74,1576498509.5697033,False,9.979289,15.023287,1280,720,302,3
75,1576498509.726845,False,10.132499,15.023287,1280,720,307,3
76,1576498509.8646898,False,10.273633,15.023287,1280,720,311,3
77,1576498510.0035844,False,10.410621,15.023287,1280,720,315,3
78,1576498510.136084,False,10.548606,15.023287,1280,720,320,3
79,1576498510.2681804,False,10.680169,15.023287,1280,720,323,3
80,1576498510.428897,False,10.837707,15.023287,1280,720,328,3
81,1576498510.5619123,False,10.969324,15.023287,1280,720,332,3
82,1576498510.6880646,False,11.100995,15.023287,1280,720,336,3
83,1576498510.8273535,False,11.234233,15.023287,1280,720,340,3
84,1576498510.9565525,False,11.368655,15.023287,1280,720,344,3
