,bandwidth_mbit,bitrate_level,body_size_byte,byte_end,byte_start,n_segment,quality_level_chosen,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,1.7030588235294117,361579.0,144760,0,0,0,2,3.0697330000000003,0.68,3.07,0.0,1576498498.869,1576498498.157,"https://d1v-h.phncdn.com/hls/videos/201906/15/229625392/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_229625392.mp4.urlset/seg-1-f2-v1-a1.ts?ttl=1576502088&l=0&clientip=3.124.187.246&hash=9466237b33b355e42d9fca6af9132c74",90.00464743801655
1,2.861317981713512,898356.0,1056184,0,0,1,2,6.057144,2.953,9.13,3.07,1576498502.47,1576498499.512,"https://d1v-h.phncdn.com/hls/videos/201906/15/229625392/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_229625392.mp4.urlset/seg-2-f2-v1-a1.ts?ttl=1576502088&l=0&clientip=3.124.187.246&hash=9466237b33b355e42d9fca6af9132c74",80.92832223140495
2,2.439822222222222,769299.0,466616,0,0,2,2,3.069389,1.53,12.2,9.13,1576498504.034,1576498502.501,"https://d1v-h.phncdn.com/hls/videos/201906/15/229625392/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_229625392.mp4.urlset/seg-3-f2-v1-a1.ts?ttl=1576502088&l=0&clientip=3.124.187.246&hash=9466237b33b355e42d9fca6af9132c74",80.92832223140495
3,1.31922982171799,844146.0,508728,0,0,3,2,3.0538,3.085,15.25,12.2,1576498507.1529999,1576498504.064,"https://d1v-h.phncdn.com/hls/videos/201906/15/229625392/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_229625392.mp4.urlset/seg-4-f2-v1-a1.ts?ttl=1576502088&l=0&clientip=3.124.187.246&hash=9466237b33b355e42d9fca6af9132c74",81.28726083333336
4,1.4078941512554504,1000447.0,1170488,0,0,4,2,6.064422,6.651,21.31,15.25,1576498513.819,1576498507.164,"https://d1v-h.phncdn.com/hls/videos/201906/15/229625392/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_229625392.mp4.urlset/seg-5-f2-v1-a1.ts?ttl=1576502088&l=0&clientip=3.124.187.246&hash=9466237b33b355e42d9fca6af9132c74",81.72821608333331
5,0.7486609020799252,655100.0,400440,0,0,5,2,3.053455,4.279,24.36,21.31,1576498518.135,1576498513.839,"https://d1v-h.phncdn.com/hls/videos/201906/15/229625392/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_229625392.mp4.urlset/seg-6-f2-v1-a1.ts?ttl=1576502088&l=0&clientip=3.124.187.246&hash=9466237b33b355e42d9fca6af9132c74",81.72821608333331
6,1.1763338898163604,566995.0,352312,0,0,6,2,3.061077,2.396,27.43,24.37,1576498520.547,1576498518.146,"https://d1v-h.phncdn.com/hls/videos/201906/15/229625392/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_229625392.mp4.urlset/seg-7-f2-v1-a1.ts?ttl=1576502088&l=0&clientip=3.124.187.246&hash=9466237b33b355e42d9fca6af9132c74",81.81656214876038
7,1.5257690575747827,704783.0,592952,0,0,7,2,4.169811,3.109,31.6,27.43,1576498523.669,1576498520.556,"https://d1v-h.phncdn.com/hls/videos/201906/15/229625392/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_229625392.mp4.urlset/seg-8-f2-v1-a1.ts?ttl=1576502088&l=0&clientip=3.124.187.246&hash=9466237b33b355e42d9fca6af9132c74",81.41492133333333
8,1.4689701265822783,591507.0,725304,0,0,8,2,6.066777,3.95,37.67,31.6,1576498527.6390002,1576498523.683,"https://d1v-h.phncdn.com/hls/videos/201906/15/229625392/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_229625392.mp4.urlset/seg-9-f2-v1-a1.ts?ttl=1576502088&l=0&clientip=3.124.187.246&hash=9466237b33b355e42d9fca6af9132c74",81.48035462809915
9,1.4654711802378773,662470.0,400440,0,0,9,2,3.0558110000000003,2.186,40.73,37.67,1576498529.845,1576498527.655,"https://d1v-h.phncdn.com/hls/videos/201906/15/229625392/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_229625392.mp4.urlset/seg-10-f2-v1-a1.ts?ttl=1576502088&l=0&clientip=3.124.187.246&hash=9466237b33b355e42d9fca6af9132c74",81.48035462809915
