,bandwidth_mbit,bitrate_level,body_size_byte,byte_end,byte_start,n_segment,quality_level_chosen,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,0.8448134642356242,602352.0,301176,0,0,0,0,4.0,2.852,4.0,0.0,1576345729.937,1576345727.083,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813210.mp4-1.ts,3.794164180327869
1,1.0129945636623747,869273.0,442552,0,0,1,2,4.006178,3.495,8.01,4.0,1576345733.5049999,1576345729.997,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-2.ts,73.8981935
2,1.0019773117909934,714573.0,364344,0,0,2,2,4.012344000000001,2.9090000000000003,12.02,8.01,1576345736.433,1576345733.523,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-3.ts,68.61067991596637
3,1.0312734189253447,530887.0,271096,0,0,3,2,4.018511,2.103,16.04,12.02,1576345738.555,1576345736.45,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-4.ts,64.78710336134456
4,0.8857153724247226,686909.0,349304,0,0,4,2,4.001456,3.1550000000000002,20.04,16.04,1576345741.7250001,1576345738.568,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-5.ts,68.87809991666668
5,0.95681608040201,467336.0,238008,0,0,5,2,4.0076220000000005,1.99,24.05,20.04,1576345743.737,1576345741.746,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-6.ts,62.63983591666666
6,1.0409629629629629,661243.0,337272,0,0,6,2,4.013789,2.592,28.06,24.05,1576345746.3509998,1576345743.758,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-7.ts,61.67386983193281
7,1.0412727933163821,701465.0,358328,0,0,7,2,4.019956,2.753,32.08,28.06,1576345749.1220002,1576345746.367,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-8.ts,57.95260533333333
8,0.9919999999999999,710316.0,361336,0,0,8,2,4.002911,2.914,36.08,32.08,1576345752.0489998,1576345749.133,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-9.ts,60.50464319327734
9,0.9711047984644914,620678.0,316216,0,0,9,2,4.009078,2.605,40.09,36.08,1576345754.668,1576345752.062,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-10.ts,65.83572141666664
