,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,bitrate_level_encoded
0,https://skyfire.vimeocdn.com/1572085265-0x951022beca07c2a1148e79cc55660fc264798c8c/289366412/sep/video/1309305537/chop/segment-1.m4s,1572081373.354,1572081374.7020001,0,1.2,147623,0.9841533333333334,0,0,6.08,0.0,6.08,0,222000.0,60.16684039473676,222000.0
1,https://skyfire.vimeocdn.com/1572085265-0x951022beca07c2a1148e79cc55660fc264798c8c/289366412/sep/video/1095293575/chop/segment-1.m4s,1572081375.894,1572081376.934,0,1.031,239680,1.8597866149369544,0,0,6.08,0.0,6.08,1,411000.0,74.97328006578945,411000.0
2,https://skyfire.vimeocdn.com/1572085265-0x951022beca07c2a1148e79cc55660fc264798c8c/289366412/sep/video/1095293575/chop/segment-2.m4s,1572081377.434,1572081378.94,1,1.433,346806,1.9361116538729937,0,0,6.08,6.08,12.16,1,411000.0,55.69182664473685,411000.0
3,https://skyfire.vimeocdn.com/1572085265-0x951022beca07c2a1148e79cc55660fc264798c8c/289366412/sep/video/1095293575/chop/segment-3.m4s,1572081379.395,1572081380.923,2,1.4580000000000002,369495,2.0274074074074067,0,0,6.079999999999997,12.16,18.24,1,411000.0,58.33964361842104,411000.0
4,https://skyfire.vimeocdn.com/1572085265-0x951022beca07c2a1148e79cc55660fc264798c8c/289366412/sep/video/1095293575/chop/segment-4.m4s,1572081381.3620002,1572081383.046,3,1.615,392549,1.9445151702786376,0,0,6.080000000000003,18.24,24.32,1,411000.0,65.80299900662253,411000.0
5,https://skyfire.vimeocdn.com/1572085265-0x951022beca07c2a1148e79cc55660fc264798c8c/289366412/sep/video/1095293575/chop/segment-5.m4s,1572081383.532,1572081384.779,4,1.112,275569,1.9825107913669064,0,0,6.079999999999997,24.32,30.4,1,411000.0,68.9474390789474,411000.0
6,https://skyfire.vimeocdn.com/1572085265-0x951022beca07c2a1148e79cc55660fc264798c8c/289366412/sep/video/1095293575/chop/segment-6.m4s,1572081385.264,1572081386.603,5,1.209,318439,2.1071232423490485,0,0,6.079999999999997,30.4,36.48,1,411000.0,58.28343631578946,411000.0
7,https://skyfire.vimeocdn.com/1572085265-0x951022beca07c2a1148e79cc55660fc264798c8c/289366412/sep/video/1095293575/chop/segment-7.m4s,1572081387.05,1572081388.5029998,6,1.382,275948,1.5973835021707667,0,0,6.0800000000000045,36.48,42.56,1,411000.0,65.08772205298014,411000.0
8,https://skyfire.vimeocdn.com/1572085265-0x951022beca07c2a1148e79cc55660fc264798c8c/289366412/sep/video/1095293575/chop/segment-8.m4s,1572081390.154,1572081391.383,7,1.105,298921,2.1641339366515835,0,0,6.079999999999997,42.56,48.64,1,411000.0,63.09822756578947,411000.0
9,https://skyfire.vimeocdn.com/1572085265-0x951022beca07c2a1148e79cc55660fc264798c8c/289366412/sep/video/1095293575/chop/segment-9.m4s,1572081396.769,1572081400.322,8,3.528,354242,0.8032698412698412,0,0,6.079999999999997,48.64,54.72,1,411000.0,59.69917754966887,411000.0
