,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level
0,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1309305537/chop/segment-1.m4s,1576428072.235,1576428072.794,0,0.28600000000000003,147623,4.129314685314685,0,0,6.08,0.0,6.08,0,222000.0,60.16684039473676
1,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1309305537/chop/segment-2.m4s,1576428073.093,1576428073.188,1,0.084,213120,20.297142857142855,0,0,6.08,6.08,12.16,0,222000.0,30.304310000000008
2,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1309305537/chop/segment-3.m4s,1576428073.214,1576428073.312,2,0.08700000000000001,221331,20.352275862068964,0,0,6.079999999999997,12.16,18.24,0,222000.0,20.683853881578965
3,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1095293575/chop/segment-2.m4s,1576428073.341,1576428073.5140002,1,0.149,346806,18.620456375838927,0,0,6.08,6.08,12.16,1,411000.0,55.69182664473685
4,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1095293575/chop/segment-3.m4s,1576428073.497,1576428073.66,2,0.152,369495,19.447105263157894,0,0,6.079999999999997,12.16,18.24,1,411000.0,58.33964361842104
5,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1095293586/chop/segment-2.m4s,1576428073.843,1576428075.1169999,1,1.249,2551106,16.34015052041633,0,0,6.08,6.08,12.16,4,3806000.0,100.0
6,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1095293586/chop/segment-3.m4s,1576428075.099,1576428076.162,2,1.061,2762522,20.829572101790763,0,0,6.079999999999997,12.16,18.24,4,3806000.0,100.0
7,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1095293586/chop/segment-4.m4s,1576428076.169,1576428077.481,3,1.311,2990447,18.248341723874905,0,0,6.080000000000003,18.24,24.32,4,3806000.0,100.0
8,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1095293586/chop/segment-4.m4s,1576428077.491,1576428078.859,3,1.36,2990447,17.590864705882353,0,0,6.080000000000003,18.24,24.32,4,3806000.0,100.0
9,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1095293586/chop/segment-5.m4s,1576428078.917,1576428080.756,4,1.838,2924253,12.727978237214362,0,0,6.079999999999997,24.32,30.4,4,3806000.0,100.0
10,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1095293586/chop/segment-5.m4s,1576428080.764,1576428081.725,4,0.9540000000000001,2924253,24.522037735849054,0,0,6.079999999999997,24.32,30.4,4,3806000.0,100.0
11,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1095293586/chop/segment-6.m4s,1576428081.73,1576428082.853,5,1.122,2255754,16.083807486631013,0,0,6.079999999999997,30.4,36.48,4,3806000.0,100.0
12,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1095293586/chop/segment-6.m4s,1576428082.859,1576428084.507,5,1.639,2255754,11.010391702257474,0,0,6.079999999999997,30.4,36.48,4,3806000.0,100.0
13,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1095293586/chop/segment-7.m4s,1576428084.619,1576428085.973,6,1.353,2060933,12.185856614929785,0,0,6.0800000000000045,36.48,42.56,4,3806000.0,100.0
14,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1095293586/chop/segment-8.m4s,1576428085.978,1576428088.118,7,2.138,2119568,7.931030869971937,0,0,6.079999999999997,42.56,48.64,4,3806000.0,100.0
15,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1095293586/chop/segment-9.m4s,1576428091.85,1576428093.997,8,2.145,3436651,12.817346386946387,0,0,6.079999999999997,48.64,54.72,4,3806000.0,100.0
16,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1095293586/chop/segment-10.m4s,1576428097.868,1576428100.8600001,9,2.991,3487872,9.328978936810431,0,0,6.079999999999997,54.72,60.8,4,3806000.0,100.0
17,https://skyfire.vimeocdn.com/1576431966-0xd676201d4429892344f2082892554cb1dbb8e2b6/289366412/sep/video/1095293586/chop/segment-11.m4s,1576428103.834,1576428105.48,10,1.6340000000000001,4178914,20.459799265605874,0,0,6.079999999999997,60.8,66.88,4,3806000.0,100.0
