,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level
0,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment1_3_av.ts,1576427726.205,1576427734.5149999,0,7.1240000000000006,593140,0.6660752386299831,0,0,10.080333,0.0,10.08,0,474259.0,17.367507233201593
1,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment2_3_av.ts,1576427734.573,1576427734.873,1,0.291,515308,14.166542955326461,0,0,10.155,10.08,20.24,0,411820.0,26.17690181818184
2,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment3_3_av.ts,1576427734.917,1576427735.119,2,0.193,520948,21.593699481865283,0,0,10.2,20.24,30.44,0,416106.0,15.448492222222221
3,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment4_2_av.ts,1576427739.705,1576427741.1769998,3,1.038,1381236,10.64536416184971,0,0,10.104333,30.44,40.54,1,1093579.0,24.91269508000001
4,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment3_2_av.ts,1576427741.233,1576427742.158,2,0.848,1278964,12.065698113207548,0,0,10.2,20.24,30.44,1,1003109.0,45.27816272000001
5,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment4_2_av.ts,1576427742.204,1576427743.462,3,1.231,1381236,8.976350934199836,0,0,10.104333,30.44,40.54,1,1093579.0,24.91269508000001
6,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment5_0_av.ts,1576427749.695,1576427750.299,4,0.35100000000000003,2166324,49.37490598290598,0,0,10.200333,40.54,50.74,2,1699022.0,31.13214995999999
7,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment4_0_av.ts,1576427750.343,1576427751.013,3,0.463,2286644,39.5100475161987,0,0,10.104333,30.44,40.54,2,1810426.0,24.573588560000008
8,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment5_1_av.ts,1576427751.085,1576427751.922,4,0.661,3164980,38.305355521936455,0,0,10.200333,40.54,50.74,3,2482256.0,100.0
9,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment4_1_av.ts,1576427752.001,1576427753.533,3,0.729,3276276,35.953646090534974,0,0,10.104333,30.44,40.54,3,2593957.0,100.0
10,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment5_1_av.ts,1576427753.617,1576427754.733,4,1.098,3164980,23.0599635701275,0,0,10.200333,40.54,50.74,3,2482256.0,100.0
11,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment6_1_av.ts,1576427759.686,1576427760.282,5,0.583,2675052,36.70740308747856,0,0,10.155,50.74,60.9,3,2107377.0,100.0
