,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0,t_download_s_-1,quality_level_chosen_-1,bandwidth_mbit_-1,t_download_s_-2,quality_level_chosen_-2,bandwidth_mbit_-2,t_download_s_-3,quality_level_chosen_-3,bandwidth_mbit_-3,t_download_s_-4,quality_level_chosen_-4,bandwidth_mbit_-4,t_download_s_-5,quality_level_chosen_-5,bandwidth_mbit_-5,t_download_s_-6,quality_level_chosen_-6,bandwidth_mbit_-6,t_download_s_-7,quality_level_chosen_-7,bandwidth_mbit_-7,t_download_s_-8,quality_level_chosen_-8,bandwidth_mbit_-8,t_download_s_-9,quality_level_chosen_-9,bandwidth_mbit_-9,t_download_s_-10,quality_level_chosen_-10,bandwidth_mbit_-10,bitrate_level_encoded
0,https://144skyfiregce-vimeo.akamaized.net/exp=1572080635~acl=%2F298166943%2F%2A~hmac=bf85f20996af4c5d8dd9e648bd8e050df1f2617e93079fdb7d31fa8a3bda7493/298166943/sep/video/1309305514/chop/segment-1.m4s,1572076741.863,1572076741.995,0,0.069,41719,4.836985507246376,0,0,6.041666666666668,0.0,6.04,0,125000.0,79.64507493055554,0.0,0.0,0.0,41719.0,79.64507493055554,125000.0,41719.0,79.64507493055554,125000.0,41719.0,79.64507493055554,125000.0,70043.0,87.01590624999999,272000.0,147648.0,90.92353784722215,665000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000.0
1,https://144skyfiregce-vimeo.akamaized.net/exp=1572080635~acl=%2F298166943%2F%2A~hmac=bf85f20996af4c5d8dd9e648bd8e050df1f2617e93079fdb7d31fa8a3bda7493/298166943/sep/video/1136935299/chop/segment-1.m4s,1572076742.3170002,1572076742.734,0,0.365,147648,3.2361205479452058,0,0,6.041666666666668,0.0,6.04,2,665000.0,90.92353784722215,0.0,0.0,0.0,41719.0,79.64507493055554,125000.0,41719.0,79.64507493055554,125000.0,41719.0,79.64507493055554,125000.0,70043.0,87.01590624999999,272000.0,147648.0,90.92353784722215,665000.0,-2.0,5.717999973297119,0.13199996948242188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665000.0
2,https://144skyfiregce-vimeo.akamaized.net/exp=1572080635~acl=%2F298166943%2F%2A~hmac=bf85f20996af4c5d8dd9e648bd8e050df1f2617e93079fdb7d31fa8a3bda7493/298166943/sep/video/1136935299/chop/segment-2.m4s,1572076747.329,1572076749.2370002,1,1.726,252663,1.1710915411355736,0,0,6.083333333333332,6.04,12.12,2,665000.0,93.17329854166671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665000.0
3,https://144skyfiregce-vimeo.akamaized.net/exp=1572080635~acl=%2F298166943%2F%2A~hmac=bf85f20996af4c5d8dd9e648bd8e050df1f2617e93079fdb7d31fa8a3bda7493/298166943/sep/video/1136935292/chop/segment-3.m4s,1572076749.846,1572076750.2779999,2,0.34600000000000003,95729,2.2133872832369943,0,0,6.041666666666668,12.12,18.16,1,272000.0,78.52219381944444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272000.0
4,https://144skyfiregce-vimeo.akamaized.net/exp=1572080635~acl=%2F298166943%2F%2A~hmac=bf85f20996af4c5d8dd9e648bd8e050df1f2617e93079fdb7d31fa8a3bda7493/298166943/sep/video/1136935292/chop/segment-4.m4s,1572076750.282,1572076751.17,3,0.807,206079,2.0429144981412635,0,0,6.083333333333332,18.17,24.25,1,272000.0,74.3236314583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272000.0
5,https://144skyfiregce-vimeo.akamaized.net/exp=1572080635~acl=%2F298166943%2F%2A~hmac=bf85f20996af4c5d8dd9e648bd8e050df1f2617e93079fdb7d31fa8a3bda7493/298166943/sep/video/1136935292/chop/segment-5.m4s,1572076751.61,1572076752.694,4,1.029,155594,1.2096715257531585,0,0,6.083333333333332,24.25,30.33,1,272000.0,75.15200104166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272000.0
6,https://144skyfiregce-vimeo.akamaized.net/exp=1572080635~acl=%2F298166943%2F%2A~hmac=bf85f20996af4c5d8dd9e648bd8e050df1f2617e93079fdb7d31fa8a3bda7493/298166943/sep/video/1136935292/chop/segment-6.m4s,1572076753.028,1572076753.5670002,5,0.459,169239,2.9496993464052284,0,0,6.041666666666668,30.33,36.37,1,272000.0,75.00705548611108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272000.0
7,https://144skyfiregce-vimeo.akamaized.net/exp=1572080635~acl=%2F298166943%2F%2A~hmac=bf85f20996af4c5d8dd9e648bd8e050df1f2617e93079fdb7d31fa8a3bda7493/298166943/sep/audio/1136935299/chop/segment-6.m4s,1572076753.571,1572076754.187,5,0.391,104790,2.144040920716112,0,0,6.041666666666668,30.33,36.37,2,665000.0,87.46246250000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665000.0
8,https://144skyfiregce-vimeo.akamaized.net/exp=1572080635~acl=%2F298166943%2F%2A~hmac=bf85f20996af4c5d8dd9e648bd8e050df1f2617e93079fdb7d31fa8a3bda7493/298166943/sep/video/1136935292/chop/segment-7.m4s,1572076754.611,1572076755.186,6,0.505,158865,2.5166732673267327,0,0,6.083333333333336,36.38,42.46,1,272000.0,73.30845604166669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272000.0
9,https://144skyfiregce-vimeo.akamaized.net/exp=1572080635~acl=%2F298166943%2F%2A~hmac=bf85f20996af4c5d8dd9e648bd8e050df1f2617e93079fdb7d31fa8a3bda7493/298166943/sep/video/1136935292/chop/segment-8.m4s,1572076759.752,1572076760.44,7,0.628,225308,2.8701656050955413,0,0,6.083333333333329,42.46,48.54,1,272000.0,72.55710895833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272000.0
