,accuracy_score,weighted_f1_score,macro_f1_score,micro_f1_score,mae_score,avg_mbit_approx,std_mbit_approx,avg_mbit_expert,std_mbit_expert,avg_rebuffering_approx,std_rebuffering_approx,avg_rebuffering_expert,std_rebuffering_expert,avg_mbit_switch_approx,std_mbit_switch_approx,avg_mbit_switch_expert,std_mbit_switch_expert,avg_clustering_approx,avg_clustering_score_approx,avg_clustering_score_expert,clustering_score_kl_divergence
0,0.8600451467268623,0.8633431979123164,0.5237756504760815,0.8600451467268623,0.17945823927765236,0.844172002234256,0.5139861990022526,1.2484867616444943,0.8771041416662714,3.82957317355286,9.30440127759334,4.656615309707859,8.840917345984753,0.02379250858672704,0.026267922744641712,0.11557540226875607,0.09782640103020257,0.712556837417641,0.06908294145340357,0.046323716772413544,0.21921384204196598
