,bandwidth_mbit,bandwidth_mbit_-1,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,-0.008,,291318.0,-1,0.0,0,0,0,0.0,0,0.0,0,,0,291318.0,291318.0,291318.0,322706.0,361940.0,111672,111672,111672,123704,138744,41.78958016666667,41.78958016666667,41.78958016666667,76.47730191666662,88.11269441666666,0.0,3.066667,0.001,,3.07,0.0,1572062211.946,1572062211.913,"https://c1v-h.phncdn.com/hls/videos/201908/20/243014711/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243014711.mp4.urlset/seg-1-f4-v1-a1.ts?h3jpgtPmscrlABBNBY-8Aialfmj-WdAamhrwsSI1A7Fyv2vmkxyK6SvsFJuTZTbPP_9Fj002xdddhtSLQBxrMs2jwXfb3HmB320SwC9p8nXyNFtpKpu0LkdWUb9YNutfcRcqF6O3tnTVRDkb3HTo_x6pXql3JuEBhaJZ-cpOmRmnOR06e6Vj99iiUrxJMSBe13F9769dfYmQ0qzWAmHy",41.78958016666667
1,-0.008,,537633.0,-1,3.0350001525878905,0,0,1,0.0,0,0.0,0,,0,537633.0,537633.0,537633.0,919596.0,1556202.0,406456,406456,406456,695224,1176504,25.47543025,25.47543025,25.47543025,64.53910716666668,81.55729266666667,1.318000078201294,6.048078,0.001,,9.12,3.07,1572062213.311,1572062213.266,"https://c1v-h.phncdn.com/hls/videos/201908/20/243014711/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243014711.mp4.urlset/seg-2-f4-v1-a1.ts?h3jpgtPmscrlABBNBY-8Aialfmj-WdAamhrwsSI1A7Fyv2vmkxyK6SvsFJuTZTbPP_9Fj002xdddhtSLQBxrMs2jwXfb3HmB320SwC9p8nXyNFtpKpu0LkdWUb9YNutfcRcqF6O3tnTVRDkb3HTo_x6pXql3JuEBhaJZ-cpOmRmnOR06e6Vj99iiUrxJMSBe13F9769dfYmQ0qzWAmHy",25.47543025
2,-0.008,0.4402447874356891,520465.0,-1,6.03300004005432,0,0,2,291318.0,0,41.78958016666667,0,0.0,0,520465.0,520465.0,520465.0,835303.0,1417752.0,198904,198904,198904,319224,541816,25.47543025,25.47543025,25.47543025,64.53910716666668,81.55729266666667,4.396999769210815,3.057323,0.001,7.386,12.17,9.11,1572062220.766,1572062220.715,"https://c1v-h.phncdn.com/hls/videos/201908/20/243014711/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243014711.mp4.urlset/seg-3-f4-v1-a1.ts?h3jpgtPmscrlABBNBY-8Aialfmj-WdAamhrwsSI1A7Fyv2vmkxyK6SvsFJuTZTbPP_9Fj002xdddhtSLQBxrMs2jwXfb3HmB320SwC9p8nXyNFtpKpu0LkdWUb9YNutfcRcqF6O3tnTVRDkb3HTo_x6pXql3JuEBhaJZ-cpOmRmnOR06e6Vj99iiUrxJMSBe13F9769dfYmQ0qzWAmHy",25.47543025
