,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,quality_level_chosen,t_start,t_end,seg_len_s,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0,t_download_s_-1,quality_level_chosen_-1,bandwidth_mbit_-1,t_download_s_-2,quality_level_chosen_-2,bandwidth_mbit_-2,t_download_s_-3,quality_level_chosen_-3,bandwidth_mbit_-3,t_download_s_-4,quality_level_chosen_-4,bandwidth_mbit_-4,t_download_s_-5,quality_level_chosen_-5,bandwidth_mbit_-5,t_download_s_-6,quality_level_chosen_-6,bandwidth_mbit_-6
0,https://r1---sn-4g5ednz7.googlevideo.com/videoplayback?expire=1576374537&ei=qTz1XZjSGcSW8gPWx5vgBA&ip=35.158.21.68&id=o-ACH8gB6fQlskojKjh_iiLlRIiFV0DEsBik-khMCNQvu7&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednz7%2Csn-4g5e6nss&ms=au%2Crdu&mv=m&mvi=0&pl=14&initcwndbps=347500&mime=video%2Fwebm&gir=yes&clen=16817786&dur=517.720&lmt=1569011547986723&mt=1576352811&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAJtHtSjLvHg9lsq0NvWLXrFkJK66S_05DoG4T3HuQyLBAiEAjxsXD8W1aB4y_D60LBxYkjCYCvyw0F3yxnDYqbTLjCE%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAIPDbFMsn0sG3cCJD2FvLnyWSrD05h6KZu5pJ5oRvIY4AiAJUl2v1Fkwmu-rAQqmHKwtEVRX7t_Xa0x18K0y3YZukw%3D%3D&alr=yes&cpn=JMKUHmtTK6wi5jmI&cver=2.20191212.06.01&range=0-102549&rn=1&rbuf=0,1576352941.819,1576352942.521,0,0.665,102550,1.2336842105263157,0.0,102549.0,2,0.0,2.24,2.24,645216.0,70.52470320000003,0.0,0.0,0.0,163560.0,11.9176536,436160.0,163560.0,11.9176536,436160.0,163560.0,11.9176536,436160.0,187060.0,48.85957573333333,498826.0,241956.0,70.52470320000003,645216.0,-2.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1,https://r1---sn-4g5ednz7.googlevideo.com/videoplayback?expire=1576374537&ei=qTz1XZjSGcSW8gPWx5vgBA&ip=35.158.21.68&id=o-ACH8gB6fQlskojKjh_iiLlRIiFV0DEsBik-khMCNQvu7&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednz7%2Csn-4g5e6nss&ms=au%2Crdu&mv=m&mvi=0&pl=14&initcwndbps=347500&mime=video%2Fwebm&gir=yes&clen=16817786&dur=517.720&lmt=1569011547986723&mt=1576352811&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAJtHtSjLvHg9lsq0NvWLXrFkJK66S_05DoG4T3HuQyLBAiEAjxsXD8W1aB4y_D60LBxYkjCYCvyw0F3yxnDYqbTLjCE%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAIPDbFMsn0sG3cCJD2FvLnyWSrD05h6KZu5pJ5oRvIY4AiAJUl2v1Fkwmu-rAQqmHKwtEVRX7t_Xa0x18K0y3YZukw%3D%3D&alr=yes&cpn=JMKUHmtTK6wi5jmI&cver=2.20191212.06.01&range=102550-203121&rn=3&rbuf=2444,1576352943.015,1576352944.153,0,0.801,100572,1.0044644194756553,102550.0,203121.0,2,2.24,4.64,2.3999999999999995,645216.0,70.52470320000003,0.0,0.0,0.0,163560.0,11.9176536,436160.0,163560.0,11.9176536,436160.0,163560.0,11.9176536,436160.0,187060.0,48.85957573333333,498826.0,241956.0,70.52470320000003,645216.0,-2.0,0.0,1.196000099182129,,,,,,,,,,,,,,,,,,
2,https://r1---sn-4g5ednz7.googlevideo.com/videoplayback?expire=1576374537&ei=qTz1XZjSGcSW8gPWx5vgBA&ip=35.158.21.68&id=o-ACH8gB6fQlskojKjh_iiLlRIiFV0DEsBik-khMCNQvu7&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednz7%2Csn-4g5e6nss&ms=au%2Crdu&mv=m&mvi=0&pl=14&initcwndbps=347500&mime=video%2Fwebm&gir=yes&clen=16817786&dur=517.720&lmt=1569011547986723&mt=1576352811&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAJtHtSjLvHg9lsq0NvWLXrFkJK66S_05DoG4T3HuQyLBAiEAjxsXD8W1aB4y_D60LBxYkjCYCvyw0F3yxnDYqbTLjCE%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAIPDbFMsn0sG3cCJD2FvLnyWSrD05h6KZu5pJ5oRvIY4AiAJUl2v1Fkwmu-rAQqmHKwtEVRX7t_Xa0x18K0y3YZukw%3D%3D&alr=yes&cpn=JMKUHmtTK6wi5jmI&cver=2.20191212.06.01&range=203122-303693&rn=5&rbuf=3494,1576352944.554,1576352945.5159998,1,0.914,100572,0.8802800875273522,203122.0,303693.0,2,4.64,6.92,2.2800000000000002,667274.0,59.34757559999999,0.0,0.0,0.0,152844.0,8.8105152,407584.0,152844.0,8.8105152,407584.0,152844.0,8.8105152,407584.0,177284.0,38.78553453333335,472757.0,250228.0,59.34757559999999,667274.0,-2.0,1.999000215530395,1.1380000114440918,,,,,,,,,,,,,,,,,,
3,https://r1---sn-4g5ednz7.googlevideo.com/videoplayback?expire=1576374537&ei=qTz1XZjSGcSW8gPWx5vgBA&ip=35.158.21.68&id=o-ACH8gB6fQlskojKjh_iiLlRIiFV0DEsBik-khMCNQvu7&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednz7%2Csn-4g5e6nss&ms=au%2Crdu&mv=m&mvi=0&pl=14&initcwndbps=347500&mime=video%2Fwebm&gir=yes&clen=16817786&dur=517.720&lmt=1569011547986723&mt=1576352811&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAJtHtSjLvHg9lsq0NvWLXrFkJK66S_05DoG4T3HuQyLBAiEAjxsXD8W1aB4y_D60LBxYkjCYCvyw0F3yxnDYqbTLjCE%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAIPDbFMsn0sG3cCJD2FvLnyWSrD05h6KZu5pJ5oRvIY4AiAJUl2v1Fkwmu-rAQqmHKwtEVRX7t_Xa0x18K0y3YZukw%3D%3D&alr=yes&cpn=JMKUHmtTK6wi5jmI&cver=2.20191212.06.01&range=303694-468073&rn=6&rbuf=5866,1576352945.181,1576352946.668,2,1.435,164380,0.9164041811846689,303694.0,468073.0,2,6.92,12.96,6.040000000000001,784586.0,70.16682466666667,0.0,0.0,0.0,166380.0,11.355097466666667,443680.0,166380.0,11.355097466666667,443680.0,166380.0,11.355097466666667,443680.0,201536.0,46.27023346666667,537429.0,294220.0,70.16682466666667,784586.0,-2.0,1.372000122070312,0.0,,,,,,,,,,,,,,,,,,
4,https://r1---sn-4g5ednz7.googlevideo.com/videoplayback?expire=1576374537&ei=qTz1XZjSGcSW8gPWx5vgBA&ip=35.158.21.68&id=o-ACH8gB6fQlskojKjh_iiLlRIiFV0DEsBik-khMCNQvu7&itag=247&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednz7%2Csn-4g5e6nss&ms=au%2Crdu&mv=m&mvi=0&pl=14&initcwndbps=347500&mime=video%2Fwebm&gir=yes&clen=45045409&dur=517.720&lmt=1569011548009266&mt=1576352811&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAN6sP_TeA74l-_tEapePcHxyrDhcmGM4wGqo6pEUl8nFAiBp5mrpWM9AfJUUAI5PlQI0-qdcNn_bQoAftj44ez9bTA%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAIPDbFMsn0sG3cCJD2FvLnyWSrD05h6KZu5pJ5oRvIY4AiAJUl2v1Fkwmu-rAQqmHKwtEVRX7t_Xa0x18K0y3YZukw%3D%3D&alr=yes&cpn=JMKUHmtTK6wi5jmI&cver=2.20191212.06.01&range=0-2041&rn=10&rbuf=0,1576352948.066,1576352948.078,0,0.004,2042,4.084,0.0,2041.0,4,0.0,0.0,0.0,1701024.0,90.41417079999998,0.0,0.0,0.0,163560.0,11.9176536,436160.0,163560.0,11.9176536,436160.0,163560.0,11.9176536,436160.0,187060.0,48.85957573333333,498826.0,241956.0,70.52470320000003,645216.0,-4.0,6.807000131607056,0.0,,,,,,,,,,,,,,,,,,
5,https://r1---sn-4g5ednz7.googlevideo.com/videoplayback?expire=1576374537&ei=qTz1XZjSGcSW8gPWx5vgBA&ip=35.158.21.68&id=o-ACH8gB6fQlskojKjh_iiLlRIiFV0DEsBik-khMCNQvu7&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednz7%2Csn-4g5e6nss&ms=au%2Crdu&mv=m&mvi=0&pl=14&initcwndbps=347500&mime=video%2Fwebm&gir=yes&clen=16817786&dur=517.720&lmt=1569011547986723&mt=1576352811&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAJtHtSjLvHg9lsq0NvWLXrFkJK66S_05DoG4T3HuQyLBAiEAjxsXD8W1aB4y_D60LBxYkjCYCvyw0F3yxnDYqbTLjCE%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAIPDbFMsn0sG3cCJD2FvLnyWSrD05h6KZu5pJ5oRvIY4AiAJUl2v1Fkwmu-rAQqmHKwtEVRX7t_Xa0x18K0y3YZukw%3D%3D&alr=yes&cpn=JMKUHmtTK6wi5jmI&cver=2.20191212.06.01&range=468074-894243&rn=9&rbuf=9447,1576352947.072,1576352950.048,4,2.956,426170,1.1533694181326117,468074.0,894243.0,2,12.96,24.96,12.0,875829.0,62.35870920000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,https://r1---sn-4g5ednz7.googlevideo.com/videoplayback?expire=1576374537&ei=qTz1XZjSGcSW8gPWx5vgBA&ip=35.158.21.68&id=o-ACH8gB6fQlskojKjh_iiLlRIiFV0DEsBik-khMCNQvu7&itag=247&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednz7%2Csn-4g5e6nss&ms=au%2Crdu&mv=m&mvi=0&pl=14&initcwndbps=347500&mime=video%2Fwebm&gir=yes&clen=45045409&dur=517.720&lmt=1569011548009266&mt=1576352811&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAN6sP_TeA74l-_tEapePcHxyrDhcmGM4wGqo6pEUl8nFAiBp5mrpWM9AfJUUAI5PlQI0-qdcNn_bQoAftj44ez9bTA%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAIPDbFMsn0sG3cCJD2FvLnyWSrD05h6KZu5pJ5oRvIY4AiAJUl2v1Fkwmu-rAQqmHKwtEVRX7t_Xa0x18K0y3YZukw%3D%3D&alr=yes&cpn=JMKUHmtTK6wi5jmI&cver=2.20191212.06.01&range=2290755-3458876&rn=11&rbuf=18830,1576352949.423,1576352956.9450002,8,7.485,1168122,1.24849378757515,2290755.0,3458876.0,4,24.96,39.24,14.280000000000001,1438826.0,85.62876743243244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,https://r1---sn-4g5ednz7.googlevideo.com/videoplayback?expire=1576374537&ei=qTz1XZjSGcSW8gPWx5vgBA&ip=35.158.21.68&id=o-ACH8gB6fQlskojKjh_iiLlRIiFV0DEsBik-khMCNQvu7&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednz7%2Csn-4g5e6nss&ms=au%2Crdu&mv=m&mvi=0&pl=14&initcwndbps=347500&mime=video%2Fwebm&gir=yes&clen=25193883&dur=517.720&lmt=1569011547979207&mt=1576352811&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAM0E_dvMK9VBU9dwdw_m5snkPZ_KfqS6dH0dYHJ_oj1lAiEA_Zmd1rbUaHWftd0g09-CoaG7s-0hddw5ldIRclSYegc%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAIPDbFMsn0sG3cCJD2FvLnyWSrD05h6KZu5pJ5oRvIY4AiAJUl2v1Fkwmu-rAQqmHKwtEVRX7t_Xa0x18K0y3YZukw%3D%3D&alr=yes&cpn=JMKUHmtTK6wi5jmI&cver=2.20191212.06.01&range=0-2008&rn=15&rbuf=0,1576352958.057,1576352958.158,0,0.01,2009,1.6072,0.0,2008.0,3,0.0,0.0,0.0,907413.0,81.00235440000002,1701024.0,90.41417079999998,4.0,241956.0,70.52470320000003,645216.0,340280.0,81.00235440000002,907413.0,637884.0,90.41417079999998,1701024.0,1344576.0,100.0,3585536.0,1344576.0,100.0,3585536.0,1.0,23.09600019454956,0.0,7.485,4.0,1.24849378757515,2.956,2.0,1.1533694181326117,0.004,4.0,4.084,1.435,2.0,0.9164041811846689,0.914,2.0,0.8802800875273522,0.801,2.0,1.0044644194756553
8,https://r1---sn-4g5ednz7.googlevideo.com/videoplayback?expire=1576374537&ei=qTz1XZjSGcSW8gPWx5vgBA&ip=35.158.21.68&id=o-ACH8gB6fQlskojKjh_iiLlRIiFV0DEsBik-khMCNQvu7&itag=247&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednz7%2Csn-4g5e6nss&ms=au%2Crdu&mv=m&mvi=0&pl=14&initcwndbps=347500&mime=video%2Fwebm&gir=yes&clen=45045409&dur=517.720&lmt=1569011548009266&mt=1576352811&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAN6sP_TeA74l-_tEapePcHxyrDhcmGM4wGqo6pEUl8nFAiBp5mrpWM9AfJUUAI5PlQI0-qdcNn_bQoAftj44ez9bTA%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAIPDbFMsn0sG3cCJD2FvLnyWSrD05h6KZu5pJ5oRvIY4AiAJUl2v1Fkwmu-rAQqmHKwtEVRX7t_Xa0x18K0y3YZukw%3D%3D&alr=yes&cpn=JMKUHmtTK6wi5jmI&cver=2.20191212.06.01&range=3458877-4052460&rn=17&rbuf=22610,1576352959.864,1576352964.2610002,13,4.357,593584,1.0898948817994032,3458877.0,4052460.0,4,39.24,44.72,5.479999999999997,2000320.0,86.57956499999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,https://r1---sn-4g5ednz7.googlevideo.com/videoplayback?expire=1576374537&ei=qTz1XZjSGcSW8gPWx5vgBA&ip=35.158.21.68&id=o-ACH8gB6fQlskojKjh_iiLlRIiFV0DEsBik-khMCNQvu7&itag=247&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednz7%2Csn-4g5e6nss&ms=au%2Crdu&mv=m&mvi=0&pl=14&initcwndbps=347500&mime=video%2Fwebm&gir=yes&clen=45045409&dur=517.720&lmt=1569011548009266&mt=1576352811&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAN6sP_TeA74l-_tEapePcHxyrDhcmGM4wGqo6pEUl8nFAiBp5mrpWM9AfJUUAI5PlQI0-qdcNn_bQoAftj44ez9bTA%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAIPDbFMsn0sG3cCJD2FvLnyWSrD05h6KZu5pJ5oRvIY4AiAJUl2v1Fkwmu-rAQqmHKwtEVRX7t_Xa0x18K0y3YZukw%3D%3D&alr=yes&cpn=JMKUHmtTK6wi5jmI&cver=2.20191212.06.01&range=4052461-4565361&rn=18&rbuf=23840,1576352964.068,1576352967.5370002,14,3.4210000000000003,512901,1.1994177141186786,4052461.0,4565361.0,4,44.72,48.88,4.160000000000004,1733109.0,85.30780173333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
