,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0
0,https://arteconcert-vh.akamaihd.net/i/am/concert/092000/092500/092544-004-A_0_VO_AMM-CONCERT-NEXT_XQ.1FrLf1EPBZz.smil/segment7_3_av.ts,1576432228.044,1576432228.086,6,0.021,482596,183.84609523809522,0,0,10.08,60.89,70.97,0,599007.0,0.8014267063492064,0.0,0.0,0.0,749932.0,0.8014267063492064,599007.0,749932.0,0.8014267063492064,599007.0,749932.0,0.8014267063492064,599007.0,1462828.0,25.308079919999965,1160974.0,2464492.0,25.171769120000004,1955946.0,0.0,0.0,0.0
1,https://arteconcert-vh.akamaihd.net/i/am/concert/092000/092500/092544-004-A_0_VO_AMM-CONCERT-NEXT_XQ.1FrLf1EPBZz.smil/segment8_3_av.ts,1576432238.062,1576432239.534,7,1.454,521324,2.8683576341127925,0,0,10.064333,70.97,81.03,0,342160.0,3.299778418972332,0.0,0.0,0.0,427700.0,3.299778418972332,342160.0,427700.0,3.299778418972332,342160.0,427700.0,3.299778418972332,342160.0,1113524.0,36.31226168,885124.0,1799348.0,36.20737232,1430276.0,0.0,0.0,10.01800012588501
2,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment1_3_av.ts,1576432246.141,1576432247.744,0,1.586,593140,2.9918789407313997,0,0,10.080333,0.0,10.08,0,474259.0,17.367507233201593,,,,,,,,,,,,,,,,,,,,,
3,https://arteconcert-vh.akamaihd.net/i/am/concert/092000/092500/092544-004-A_0_VO_AMM-CONCERT-NEXT_XQ.1FrLf1EPBZz.smil/segment9_2_av.ts,1576432248.635,1576432254.148,8,5.455,1225572,1.7973558203483042,0,0,10.080333,81.04,91.12,1,1072609.0,35.71815339999999,,,,,,,,,,,,,,,,,,,,,
4,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment2_0_av.ts,1576432247.852,1576432254.356,1,6.432,2223852,2.7659850746268653,0,0,10.155,10.08,20.24,2,1751926.0,85.32608479999995,,,,,,,,,,,,,,,,,,,,,
5,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment2_3_av.ts,1576432254.406,1576432256.885,1,2.439,515308,1.6902271422714226,0,0,10.155,10.08,20.24,0,411820.0,26.17690181818184,,,,,,,,,,,,,,,,,,,,,
6,https://arteconcert-vh.akamaihd.net/i/am/concert/092000/092500/092544-004-A_0_VO_AMM-CONCERT-NEXT_XQ.1FrLf1EPBZz.smil/segment8_2_av.ts,1576432254.202,1576432258.879,7,4.578,1306412,2.2829392747924855,0,0,10.064333,70.97,81.03,1,885124.0,36.31226168,,,,,,,,,,,,,,,,,,,,,
7,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment2_2_av.ts,1576432256.95,1576432262.0210001,1,4.956,1348524,2.176794188861985,0,0,10.155,10.08,20.24,1,1062352.0,84.72195404000001,,,,,,,,,,,,,,,,,,,,,
8,https://arteconcert-vh.akamaihd.net/i/am/concert/092000/092500/092544-004-A_0_VO_AMM-CONCERT-NEXT_XQ.1FrLf1EPBZz.smil/segment9_2_av.ts,1576432258.925,1576432263.497,8,4.525,1225572,2.166757127071823,0,0,10.080333,81.04,91.12,1,1072609.0,35.71815339999999,,,,,,,,,,,,,,,,,,,,,
9,https://arteconcert-vh.akamaihd.net/i/am/concert/087000/087000/087076-003-A_0_VO_AMM-CONCERT-NEXT_XQ.15TFd7zno6.smil/segment1_3_av.ts,1576432262.061,1576432264.4680002,0,2.372,593140,2.000472175379427,0,0,10.080333,0.0,10.08,0,474259.0,17.367507233201593,,,,,,,,,,,,,,,,,,,,,
