,accuracy_score,weighted_f1_score,macro_f1_score,micro_f1_score,mae_score,avg_mbit_approx,std_mbit_approx,avg_mbit_expert,std_mbit_expert,avg_rebuffering_approx,std_rebuffering_approx,avg_rebuffering_expert,std_rebuffering_expert,avg_mbit_switch_approx,std_mbit_switch_approx,avg_mbit_switch_expert,std_mbit_switch_expert,avg_clustering_approx,avg_clustering_score_approx,avg_clustering_score_expert,clustering_score_kl_divergence
0,0.9779099405267629,0.9758213825316343,0.5356347644386131,0.9779099405267629,0.0237892948173322,1.1994439366761327,0.7128177581985377,1.356198619490318,0.7203322150417765,1.8936952023712925,5.653537848324282,1.8093441743788932,5.349954092965906,0.10374850157876706,0.20279668096915127,0.11108770807635732,0.20531504602629527,0.41234173549886766,0.029094157343896355,0.02564519022430289,0.11240224549620732
