,bandwidth_mbit,bandwidth_mbit_-1,bandwidth_mbit_-2,bandwidth_mbit_-3,bandwidth_mbit_-4,bandwidth_mbit_-5,bandwidth_mbit_-6,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_level_chosen_-2,quality_level_chosen_-3,quality_level_chosen_-4,quality_level_chosen_-5,quality_level_chosen_-6,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_download_s_-2,t_download_s_-3,t_download_s_-4,t_download_s_-5,t_download_s_-6,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level,bitrate_level_encoded
0,0.7916521739130435,,,,,,,1741632.0,102420,0.0,102419.0,0.0,0,0.0,0.0,0.0,2,,,,,,,-2.0,595584.0,595584.0,595584.0,899392.0,1741632.0,74448.0,74448.0,74448.0,112424.0,217704.0,4.706628800000002,4.706628800000002,4.706628800000002,20.476412,44.4045952,0.0,1.24,1.035,,,,,,,1.24,0.0,1572319042.0779998,1572319041.022,https://r5---sn-4g5edn7y.googlevideo.com/videoplayback?expire=1572340637&ei=Pa-3Xa2mK4vZ1wLPhIpw&ip=3.122.179.7&id=o-AFwLJScOCuteK6WwB1kscvya_dOfwyd1_95SzubFq3qo&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5edn7y%2Csn-4g5e6nls&ms=au%2Crdu&mv=u&mvi=4&pl=19&mime=video%2Fwebm&gir=yes&clen=11893410&dur=594.040&lmt=1569290680363332&mt=1572318635&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRAIgL8Pic_HBvPfLaWkZxgg5nLYOBKT9FdUR25GPyXd5GSYCIHofGX67LKVhhA0ns3yKDcqELYVuB8qi5-mGmzyHRrGf&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRAIgZLW-aJusNpTvDmtoZ0svqTaw-xxTT8H3CMTOQK_oaMsCIE8e5pE6eNT16aIOgahfOJDEU2pe6PEV9Rpvcz7eNwXX&alr=yes&cpn=o8Tznjo-KZ8CEOJ4&cver=2.20191022.06.00&range=0-102419&rn=1&rbuf=0,44.4045952,964013.3602693602
1,0.7443119777158774,,,,,,,1649888.0,100203,0.0,202622.0,102420.0,1,0.0,0.0,0.0,2,,,,,,,-2.0,667776.0,667776.0,667776.0,1015200.0,1649888.0,83472.0,83472.0,83472.0,126900.0,206236.0,7.027687999999998,7.027687999999998,7.027687999999998,32.02267679999999,52.119688000000004,1.065999984741211,2.2,1.077,,,,,,,3.44,1.24,1572319043.2410002,1572319042.0879998,https://r5---sn-4g5edn7y.googlevideo.com/videoplayback?expire=1572340637&ei=Pa-3Xa2mK4vZ1wLPhIpw&ip=3.122.179.7&id=o-AFwLJScOCuteK6WwB1kscvya_dOfwyd1_95SzubFq3qo&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5edn7y%2Csn-4g5e6nls&ms=au%2Crdu&mv=u&mvi=4&pl=19&mime=video%2Fwebm&gir=yes&clen=11893410&dur=594.040&lmt=1569290680363332&mt=1572318635&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRAIgL8Pic_HBvPfLaWkZxgg5nLYOBKT9FdUR25GPyXd5GSYCIHofGX67LKVhhA0ns3yKDcqELYVuB8qi5-mGmzyHRrGf&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRAIgZLW-aJusNpTvDmtoZ0svqTaw-xxTT8H3CMTOQK_oaMsCIE8e5pE6eNT16aIOgahfOJDEU2pe6PEV9Rpvcz7eNwXX&alr=yes&cpn=o8Tznjo-KZ8CEOJ4&cver=2.20191022.06.00&range=102420-202622&rn=3&rbuf=2109,52.119688000000004,964013.3602693602
2,1.1227226890756303,,,,,,,870816.0,100203,1.9900002002716064,302825.0,202623.0,3,0.0,0.0,0.0,2,,,,,,,-2.0,499328.0,499328.0,499328.0,669280.0,870816.0,62416.0,62416.0,62416.0,83660.0,108852.0,0.0,0.0,0.0,25.483726,53.31201,1.1530001163482666,2.72,0.7140000000000001,,,,,,,6.16,3.44,1572319044.214,1572319043.451,https://r5---sn-4g5edn7y.googlevideo.com/videoplayback?expire=1572340637&ei=Pa-3Xa2mK4vZ1wLPhIpw&ip=3.122.179.7&id=o-AFwLJScOCuteK6WwB1kscvya_dOfwyd1_95SzubFq3qo&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5edn7y%2Csn-4g5e6nls&ms=au%2Crdu&mv=u&mvi=4&pl=19&mime=video%2Fwebm&gir=yes&clen=11893410&dur=594.040&lmt=1569290680363332&mt=1572318635&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRAIgL8Pic_HBvPfLaWkZxgg5nLYOBKT9FdUR25GPyXd5GSYCIHofGX67LKVhhA0ns3yKDcqELYVuB8qi5-mGmzyHRrGf&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRAIgZLW-aJusNpTvDmtoZ0svqTaw-xxTT8H3CMTOQK_oaMsCIE8e5pE6eNT16aIOgahfOJDEU2pe6PEV9Rpvcz7eNwXX&alr=yes&cpn=o8Tznjo-KZ8CEOJ4&cver=2.20191022.06.00&range=202623-302825&rn=5&rbuf=3095,53.31201,964013.3602693602
3,1.260630969609262,,,,,,,958048.0,108887,1.3650002002716066,411712.0,302826.0,6,0.0,0.0,0.0,2,,,,,,,-2.0,523392.0,523392.0,523392.0,706880.0,958048.0,65424.0,65424.0,65424.0,88360.0,119756.0,0.216114,0.216114,0.216114,28.34182920000001,56.0204628,0.0,3.76,0.6910000000000001,,,,,,,9.92,6.16,1572319044.804,1572319044.076,https://r5---sn-4g5edn7y.googlevideo.com/videoplayback?expire=1572340637&ei=Pa-3Xa2mK4vZ1wLPhIpw&ip=3.122.179.7&id=o-AFwLJScOCuteK6WwB1kscvya_dOfwyd1_95SzubFq3qo&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5edn7y%2Csn-4g5e6nls&ms=au%2Crdu&mv=u&mvi=4&pl=19&mime=video%2Fwebm&gir=yes&clen=11893410&dur=594.040&lmt=1569290680363332&mt=1572318635&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRAIgL8Pic_HBvPfLaWkZxgg5nLYOBKT9FdUR25GPyXd5GSYCIHofGX67LKVhhA0ns3yKDcqELYVuB8qi5-mGmzyHRrGf&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRAIgZLW-aJusNpTvDmtoZ0svqTaw-xxTT8H3CMTOQK_oaMsCIE8e5pE6eNT16aIOgahfOJDEU2pe6PEV9Rpvcz7eNwXX&alr=yes&cpn=o8Tznjo-KZ8CEOJ4&cver=2.20191022.06.00&range=302826-411712&rn=6&rbuf=5080,56.0204628,964013.3602693602
4,1.2559098740888004,,,,,,,855776.0,236896,6.565000228881836,648608.0,411713.0,9,0.0,0.0,0.0,2,,,,,,,-2.0,448192.0,448192.0,448192.0,640704.0,855776.0,56024.0,56024.0,56024.0,80088.0,106972.0,43.11555680000001,43.11555680000001,43.11555680000001,64.268036,79.29655479999998,0.0,6.959999999999999,1.509,,,,,,,16.88,9.92,1572319046.913,1572319045.356,https://r5---sn-4g5edn7y.googlevideo.com/videoplayback?expire=1572340637&ei=Pa-3Xa2mK4vZ1wLPhIpw&ip=3.122.179.7&id=o-AFwLJScOCuteK6WwB1kscvya_dOfwyd1_95SzubFq3qo&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5edn7y%2Csn-4g5e6nls&ms=au%2Crdu&mv=u&mvi=4&pl=19&mime=video%2Fwebm&gir=yes&clen=11893410&dur=594.040&lmt=1569290680363332&mt=1572318635&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRAIgL8Pic_HBvPfLaWkZxgg5nLYOBKT9FdUR25GPyXd5GSYCIHofGX67LKVhhA0ns3yKDcqELYVuB8qi5-mGmzyHRrGf&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRAIgZLW-aJusNpTvDmtoZ0svqTaw-xxTT8H3CMTOQK_oaMsCIE8e5pE6eNT16aIOgahfOJDEU2pe6PEV9Rpvcz7eNwXX&alr=yes&cpn=o8Tznjo-KZ8CEOJ4&cver=2.20191022.06.00&range=411713-648608&rn=8&rbuf=6796,79.29655479999998,964013.3602693602
5,1.132177531206657,,,,,,,2531232.0,612225,11.758000268936154,1260833.0,648609.0,16,0.0,0.0,0.0,2,,,,,,,-2.0,706880.0,706880.0,706880.0,1261856.0,2531232.0,88360.0,88360.0,88360.0,157732.0,316404.0,0.4401888,0.4401888,0.4401888,12.6153124,31.17024240000001,0.0,29.2,4.3260000000000005,,,,,,,46.08,16.88,1572319051.4929998,1572319047.123,https://r5---sn-4g5edn7y.googlevideo.com/videoplayback?expire=1572340637&ei=Pa-3Xa2mK4vZ1wLPhIpw&ip=3.122.179.7&id=o-AFwLJScOCuteK6WwB1kscvya_dOfwyd1_95SzubFq3qo&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5edn7y%2Csn-4g5e6nls&ms=au%2Crdu&mv=u&mvi=4&pl=19&mime=video%2Fwebm&gir=yes&clen=11893410&dur=594.040&lmt=1569290680363332&mt=1572318635&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRAIgL8Pic_HBvPfLaWkZxgg5nLYOBKT9FdUR25GPyXd5GSYCIHofGX67LKVhhA0ns3yKDcqELYVuB8qi5-mGmzyHRrGf&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRAIgZLW-aJusNpTvDmtoZ0svqTaw-xxTT8H3CMTOQK_oaMsCIE8e5pE6eNT16aIOgahfOJDEU2pe6PEV9Rpvcz7eNwXX&alr=yes&cpn=o8Tznjo-KZ8CEOJ4&cver=2.20191022.06.00&range=648609-1260833&rn=10&rbuf=13065,31.17024240000001,964013.3602693602
6,1.5026666666666666,,,,,,,5152704.0,2254,32.98300012588501,2253.0,0.0,0,0.0,0.0,0.0,4,,,,,,,-4.0,595584.0,595584.0,595584.0,899392.0,1741632.0,74448.0,74448.0,74448.0,112424.0,217704.0,4.706628800000002,4.706628800000002,4.706628800000002,20.476412,44.4045952,0.0,0.0,0.012,,,,,,,0.0,0.0,1572319055.1490002,1572319055.0979998,https://r5---sn-4g5edn7y.googlevideo.com/videoplayback?expire=1572340637&ei=Pa-3Xa2mK4vZ1wLPhIpw&ip=3.122.179.7&id=o-AFwLJScOCuteK6WwB1kscvya_dOfwyd1_95SzubFq3qo&itag=247&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5edn7y%2Csn-4g5e6nls&ms=au%2Crdu&mv=u&mvi=4&pl=19&mime=video%2Fwebm&gir=yes&clen=29837085&dur=594.040&lmt=1569290680329785&mt=1572318635&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAM8xDr2XeXPjMs4ifKamdFU134sLTmH4AjkX3vNQ-UOyAiAnsURJKBW-o3MQBMqDts8YyC_mr5Lispxn9qOhgzYkUw%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRAIgZLW-aJusNpTvDmtoZ0svqTaw-xxTT8H3CMTOQK_oaMsCIE8e5pE6eNT16aIOgahfOJDEU2pe6PEV9Rpvcz7eNwXX&alr=yes&cpn=o8Tznjo-KZ8CEOJ4&cver=2.20191022.06.00&range=0-2253&rn=13&rbuf=0,85.78251159999998,1892746.0202020202
7,1.693622338954935,,,,,,,1977760.0,765729,,3095527.0,2329799.0,25,,,,4,,,,,,,,,,,,,,,,,,,,,,,,10.520000000000003,3.617,,,,,,,35.84,25.32,1572319058.88,1572319055.16,https://r5---sn-4g5edn7y.googlevideo.com/videoplayback?expire=1572340637&ei=Pa-3Xa2mK4vZ1wLPhIpw&ip=3.122.179.7&id=o-AFwLJScOCuteK6WwB1kscvya_dOfwyd1_95SzubFq3qo&itag=247&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5edn7y%2Csn-4g5e6nls&ms=au%2Crdu&mv=u&mvi=4&pl=19&mime=video%2Fwebm&gir=yes&clen=29837085&dur=594.040&lmt=1569290680329785&mt=1572318635&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAM8xDr2XeXPjMs4ifKamdFU134sLTmH4AjkX3vNQ-UOyAiAnsURJKBW-o3MQBMqDts8YyC_mr5Lispxn9qOhgzYkUw%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRAIgZLW-aJusNpTvDmtoZ0svqTaw-xxTT8H3CMTOQK_oaMsCIE8e5pE6eNT16aIOgahfOJDEU2pe6PEV9Rpvcz7eNwXX&alr=yes&cpn=o8Tznjo-KZ8CEOJ4&cver=2.20191022.06.00&range=2329799-3095527&rn=14&rbuf=12423,87.07123239999999,1892746.0202020202
8,1.5419999999999998,1.5026666666666666,1.132177531206657,1.2559098740888004,1.260630969609262,1.1227226890756303,0.7443119777158774,8503616.0,2313,29.19500025749206,2312.0,0.0,0,1977760.0,4.0,87.07123239999999,5,4.0,2.0,2.0,2.0,2.0,2.0,-1.0,2917760.0,1741632.0,5152704.0,8503616.0,8503616.0,364720.0,217704.0,644088.0,1062952.0,1062952.0,62.59077760000001,44.4045952,85.78251159999998,100.0,100.0,0.0,0.0,0.012,0.012,4.3260000000000005,1.509,0.6910000000000001,0.7140000000000001,1.077,0.0,0.0,1572319058.944,1572319058.8860002,https://r5---sn-4g5edn7y.googlevideo.com/videoplayback?expire=1572340637&ei=Pa-3Xa2mK4vZ1wLPhIpw&ip=3.122.179.7&id=o-AFwLJScOCuteK6WwB1kscvya_dOfwyd1_95SzubFq3qo&itag=248&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5edn7y%2Csn-4g5e6nls&ms=au%2Crdu&mv=u&mvi=4&pl=19&mime=video%2Fwebm&gir=yes&clen=91716501&dur=594.040&lmt=1569290328086719&mt=1572318635&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhANonMT0nVM8xxQWMHNm7dD0UpFRGHjbDpVE2TZPY1R9TAiEAvxZK2V1ZkuojpwOT37FHrxfDs75YkbDWHDCDD--DEhE%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRAIgZLW-aJusNpTvDmtoZ0svqTaw-xxTT8H3CMTOQK_oaMsCIE8e5pE6eNT16aIOgahfOJDEU2pe6PEV9Rpvcz7eNwXX&alr=yes&cpn=o8Tznjo-KZ8CEOJ4&cver=2.20191022.06.00&range=0-2312&rn=16&rbuf=0,100.0,3193024.9158249157
9,1.9224135147256691,,,,,,,2320672.0,1607378,,4702905.0,3095528.0,35,,,,4,,,,,,,,,,,,,,,,,,,,,,,,41.92,6.689,,,,,,,77.76,35.84,1572319065.452,1572319058.716,https://r5---sn-4g5edn7y.googlevideo.com/videoplayback?expire=1572340637&ei=Pa-3Xa2mK4vZ1wLPhIpw&ip=3.122.179.7&id=o-AFwLJScOCuteK6WwB1kscvya_dOfwyd1_95SzubFq3qo&itag=247&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5edn7y%2Csn-4g5e6nls&ms=au%2Crdu&mv=u&mvi=4&pl=19&mime=video%2Fwebm&gir=yes&clen=29837085&dur=594.040&lmt=1569290680329785&mt=1572318635&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAM8xDr2XeXPjMs4ifKamdFU134sLTmH4AjkX3vNQ-UOyAiAnsURJKBW-o3MQBMqDts8YyC_mr5Lispxn9qOhgzYkUw%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRAIgZLW-aJusNpTvDmtoZ0svqTaw-xxTT8H3CMTOQK_oaMsCIE8e5pE6eNT16aIOgahfOJDEU2pe6PEV9Rpvcz7eNwXX&alr=yes&cpn=o8Tznjo-KZ8CEOJ4&cver=2.20191022.06.00&range=3095528-4702905&rn=15&rbuf=19466,90.2397432,1892746.0202020202
