,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,quality_level_chosen,t_start,t_end,seg_len_s,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0,t_download_s_-1,quality_level_chosen_-1,bandwidth_mbit_-1,t_download_s_-2,quality_level_chosen_-2,bandwidth_mbit_-2,t_download_s_-3,quality_level_chosen_-3,bandwidth_mbit_-3,t_download_s_-4,quality_level_chosen_-4,bandwidth_mbit_-4,t_download_s_-5,quality_level_chosen_-5,bandwidth_mbit_-5,t_download_s_-6,quality_level_chosen_-6,bandwidth_mbit_-6,t_download_s_-7,quality_level_chosen_-7,bandwidth_mbit_-7,t_download_s_-8,quality_level_chosen_-8,bandwidth_mbit_-8,t_download_s_-9,quality_level_chosen_-9,bandwidth_mbit_-9
10,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576358676&ei=tP70XbuFHNPE-gam46ywAQ&ip=35.158.21.68&id=o-ABmAuB_ZwahQo2MwbI7zubxv-9pUEOCjFa3FijQkPaTt&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5ednsr%2Csn-25glen7l&ms=au%2Conr&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=321250&mime=video%2Fmp4&gir=yes&clen=13341322&dur=548.648&lmt=1570425283944554&mt=1576336972&fvip=1&keepalive=yes&fexp=9466588,23812955,23842630&beids=9466588&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgQhbb_2EMZwSdhB6UT3Kq1iu7eB-TGFmmK4dR0N4tbHACIQC-1088uJFXQXhnUMWCgPhfHDb2hpQZrRH9adqTSrWH5g%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhALExeUCYiUfqmjC_Nb_LUshcnDvU1VwggW393ei7bTDbAiEA7_HJQRwOw51NjLZJ9FIUnSpdsOph2B4b3e2ZszXx_T0%3D&alr=yes&cpn=Cs70yBWErExfMqEz&cver=2.20191212.06.01&ir=1&rr=12&range=394074-398169&rn=22&rbuf=0",1576337112.198,1576337118.656,5,1.357,4096,0.02414738393515107,394074.0,398169.0,2,17.02,17.48,0.46000000000000085,763769.0,72.51374711111113,848320.0,69.73340533333332,2.0,210372.0,0.0,560431.0,263388.0,42.966205444444455,701666.0,286700.0,72.51374711111113,763769.0,323172.0,83.83485844444444,860931.0,499704.0,91.52823933333336,1331212.0,0.0,2.188000059127809,0.0,1.357,2.0,0.02414738393515107,0.14400000000000002,0.0,0.10933333333333331,2.834,2.0,0.09858292166549046,6.876,2.0,0.09182198952879579,2.638,1.0,0.005968157695223654,0.14400000000000002,3.0,0.10933333333333331,1.581,2.0,0.7385098039215686,0.845,2.0,0.8960189349112425,0.714,2.0,0.8133893557422969
11,https://r1---sn-25glen7l.googlevideo.com/videoplayback?expire=1576358676&ei=tP70XbuFHNPE-gam46ywAQ&ip=35.158.21.68&id=o-ABmAuB_ZwahQo2MwbI7zubxv-9pUEOCjFa3FijQkPaTt&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5ednsr%2Csn-25glen7l&ms=au%2Conr&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=321250&mime=video%2Fmp4&gir=yes&clen=13341322&dur=548.648&lmt=1570425283944554&mt=1576336972&fvip=1&keepalive=yes&fexp=23842630&beids=9466588&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgQhbb_2EMZwSdhB6UT3Kq1iu7eB-TGFmmK4dR0N4tbHACIQC-1088uJFXQXhnUMWCgPhfHDb2hpQZrRH9adqTSrWH5g%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhALExeUCYiUfqmjC_Nb_LUshcnDvU1VwggW393ei7bTDbAiEA7_HJQRwOw51NjLZJ9FIUnSpdsOph2B4b3e2ZszXx_T0%3D&alr=yes&cpn=Cs70yBWErExfMqEz&cver=2.20191212.06.01&fallback_count=1&range=507918-512013&rn=26&rbuf=0,1576337116.239,1576337119.888,7,1.204,4096,0.02721594684385382,507918.0,512013.0,2,23.12,23.76,0.6400000000000006,848320.0,69.73340533333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576358676&ei=tP70XbuFHNPE-gam46ywAQ&ip=35.158.21.68&id=o-ABmAuB_ZwahQo2MwbI7zubxv-9pUEOCjFa3FijQkPaTt&itag=394&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5ednsr%2Csn-25glen7l&ms=au%2Conr&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=321250&mime=video%2Fmp4&gir=yes&clen=4854951&dur=548.648&lmt=1570424272024382&mt=1576336972&fvip=1&keepalive=yes&fexp=9466588,23812955,23842630&beids=9466588&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAPA4JIYkP4_3D3Gtpc4kNDIZ-obSxrl7UeLH5vlRJ8rMAiBEYcU8DrmldXxus4m6G4wLS48mfV3fRZVfJLjMcA_E9g%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhALExeUCYiUfqmjC_Nb_LUshcnDvU1VwggW393ei7bTDbAiEA7_HJQRwOw51NjLZJ9FIUnSpdsOph2B4b3e2ZszXx_T0%3D&alr=yes&cpn=Cs70yBWErExfMqEz&cver=2.20191212.06.01&ir=1&rr=12&range=187838-329803&rn=27&rbuf=2387",1576337119.898,1576337137.201,4,17.212,141966,0.06598466186381594,187838.0,329803.0,0,12.91,24.86,11.95,559429.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576358676&ei=tP70XbuFHNPE-gam46ywAQ&ip=35.158.21.68&id=o-ABmAuB_ZwahQo2MwbI7zubxv-9pUEOCjFa3FijQkPaTt&itag=394&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5ednsr%2Csn-25glen7l&ms=au%2Conr&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=321250&mime=video%2Fmp4&gir=yes&clen=4854951&dur=548.648&lmt=1570424272024382&mt=1576336972&fvip=1&keepalive=yes&fexp=9466588,23812955,23842630&beids=9466588&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAPA4JIYkP4_3D3Gtpc4kNDIZ-obSxrl7UeLH5vlRJ8rMAiBEYcU8DrmldXxus4m6G4wLS48mfV3fRZVfJLjMcA_E9g%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhALExeUCYiUfqmjC_Nb_LUshcnDvU1VwggW393ei7bTDbAiEA7_HJQRwOw51NjLZJ9FIUnSpdsOph2B4b3e2ZszXx_T0%3D&alr=yes&cpn=Cs70yBWErExfMqEz&cver=2.20191212.06.01&ir=1&rr=12&range=329804-375865&rn=30&rbuf=14438",1576337141.374,1576337149.846,8,3.7,46062,0.0995935135135135,329804.0,375865.0,0,24.86,28.03,3.1700000000000017,613829.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576358676&ei=tP70XbuFHNPE-gam46ywAQ&ip=35.158.21.68&id=o-ABmAuB_ZwahQo2MwbI7zubxv-9pUEOCjFa3FijQkPaTt&itag=394&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5ednsr%2Csn-25glen7l&ms=au%2Conr&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=321250&mime=video%2Fmp4&gir=yes&clen=4854951&dur=548.648&lmt=1570424272024382&mt=1576336972&fvip=1&keepalive=yes&fexp=9466588,23812955,23842630&beids=9466588&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAPA4JIYkP4_3D3Gtpc4kNDIZ-obSxrl7UeLH5vlRJ8rMAiBEYcU8DrmldXxus4m6G4wLS48mfV3fRZVfJLjMcA_E9g%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhALExeUCYiUfqmjC_Nb_LUshcnDvU1VwggW393ei7bTDbAiEA7_HJQRwOw51NjLZJ9FIUnSpdsOph2B4b3e2ZszXx_T0%3D&alr=yes&cpn=Cs70yBWErExfMqEz&cver=2.20191212.06.01&ir=1&rr=12&range=375866-421226&rn=32&rbuf=6777",1576337154.462,1576337158.734,9,3.734,45361,0.09718478843063738,375866.0,421226.0,0,28.03,32.03,4.0,630542.0,1.0255151111111114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,https://r1---sn-25glen7l.googlevideo.com/videoplayback?expire=1576358676&ei=tP70XbuFHNPE-gam46ywAQ&ip=35.158.21.68&id=o-ABmAuB_ZwahQo2MwbI7zubxv-9pUEOCjFa3FijQkPaTt&itag=394&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5ednsr%2Csn-25glen7l&ms=au%2Conr&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=321250&mime=video%2Fmp4&gir=yes&clen=4854951&dur=548.648&lmt=1570424272024382&mt=1576336972&fvip=1&keepalive=yes&fexp=23842630&beids=9466588&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAPA4JIYkP4_3D3Gtpc4kNDIZ-obSxrl7UeLH5vlRJ8rMAiBEYcU8DrmldXxus4m6G4wLS48mfV3fRZVfJLjMcA_E9g%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhALExeUCYiUfqmjC_Nb_LUshcnDvU1VwggW393ei7bTDbAiEA7_HJQRwOw51NjLZJ9FIUnSpdsOph2B4b3e2ZszXx_T0%3D&alr=yes&cpn=Cs70yBWErExfMqEz&cver=2.20191212.06.01&fallback_count=1&range=421227-467384&rn=35&rbuf=8132,1576337174.558,1576337178.3500001,10,2.7680000000000002,46158,0.13340462427745664,421227.0,467384.0,0,32.03,34.7,2.6700000000000017,533302.0,4.835650000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576358676&ei=tP70XbuFHNPE-gam46ywAQ&ip=35.158.21.68&id=o-ABmAuB_ZwahQo2MwbI7zubxv-9pUEOCjFa3FijQkPaTt&itag=394&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5ednsr%2Csn-25glen7l&ms=au%2Conr&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=321250&mime=video%2Fmp4&gir=yes&clen=4854951&dur=548.648&lmt=1570424272024382&mt=1576336972&fvip=1&keepalive=yes&fexp=9466588,23812955,23842630&beids=9466588&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAPA4JIYkP4_3D3Gtpc4kNDIZ-obSxrl7UeLH5vlRJ8rMAiBEYcU8DrmldXxus4m6G4wLS48mfV3fRZVfJLjMcA_E9g%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhALExeUCYiUfqmjC_Nb_LUshcnDvU1VwggW393ei7bTDbAiEA7_HJQRwOw51NjLZJ9FIUnSpdsOph2B4b3e2ZszXx_T0%3D&alr=yes&cpn=Cs70yBWErExfMqEz&cver=2.20191212.06.01&ir=1&rr=12&range=467385-516999&rn=42&rbuf=3473",1576337213.397,1576337216.233,11,2.5460000000000003,49615,0.15589945011783188,467385.0,516999.0,0,34.7,38.64,3.9399999999999977,608010.0,9.783019550561797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576358676&ei=tP70XbuFHNPE-gam46ywAQ&ip=35.158.21.68&id=o-ABmAuB_ZwahQo2MwbI7zubxv-9pUEOCjFa3FijQkPaTt&itag=394&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5ednsr%2Csn-25glen7l&ms=au%2Conr&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=321250&mime=video%2Fmp4&gir=yes&clen=4854951&dur=548.648&lmt=1570424272024382&mt=1576336972&fvip=1&keepalive=yes&fexp=9466588,23812955,23842630&beids=9466588&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAPA4JIYkP4_3D3Gtpc4kNDIZ-obSxrl7UeLH5vlRJ8rMAiBEYcU8DrmldXxus4m6G4wLS48mfV3fRZVfJLjMcA_E9g%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhALExeUCYiUfqmjC_Nb_LUshcnDvU1VwggW393ei7bTDbAiEA7_HJQRwOw51NjLZJ9FIUnSpdsOph2B4b3e2ZszXx_T0%3D&alr=yes&cpn=Cs70yBWErExfMqEz&cver=2.20191212.06.01&ir=1&rr=12&range=657928-705250&rn=44&rbuf=18238",1576337222.836,1576337228.343,17,4.2620000000000005,47323,0.08882778038479586,657928.0,705250.0,0,50.92,55.16,4.239999999999995,525198.0,10.764436111111115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576358676&ei=tP70XbuFHNPE-gam46ywAQ&ip=35.158.21.68&id=o-ABmAuB_ZwahQo2MwbI7zubxv-9pUEOCjFa3FijQkPaTt&itag=394&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5ednsr%2Csn-25glen7l&ms=au%2Conr&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=321250&mime=video%2Fmp4&gir=yes&clen=4854951&dur=548.648&lmt=1570424272024382&mt=1576336972&fvip=1&keepalive=yes&fexp=9466588,23812955,23842630&beids=9466588&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAPA4JIYkP4_3D3Gtpc4kNDIZ-obSxrl7UeLH5vlRJ8rMAiBEYcU8DrmldXxus4m6G4wLS48mfV3fRZVfJLjMcA_E9g%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhALExeUCYiUfqmjC_Nb_LUshcnDvU1VwggW393ei7bTDbAiEA7_HJQRwOw51NjLZJ9FIUnSpdsOph2B4b3e2ZszXx_T0%3D&alr=yes&cpn=Cs70yBWErExfMqEz&cver=2.20191212.06.01&ir=1&rr=12&range=517000-657927&rn=43&rbuf=8812",1576337216.072,1576337228.456,12,12.175,140928,0.09260156057494866,517000.0,657927.0,0,38.64,50.92,12.280000000000001,523870.0,9.482010222222225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576358676&ei=tP70XbuFHNPE-gam46ywAQ&ip=35.158.21.68&id=o-ABmAuB_ZwahQo2MwbI7zubxv-9pUEOCjFa3FijQkPaTt&itag=394&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5ednsr%2Csn-25glen7l&ms=au%2Conr&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=321250&mime=video%2Fmp4&gir=yes&clen=4854951&dur=548.648&lmt=1570424272024382&mt=1576336972&fvip=1&keepalive=yes&fexp=9466588,23812955,23842630&beids=9466588&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAPA4JIYkP4_3D3Gtpc4kNDIZ-obSxrl7UeLH5vlRJ8rMAiBEYcU8DrmldXxus4m6G4wLS48mfV3fRZVfJLjMcA_E9g%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhALExeUCYiUfqmjC_Nb_LUshcnDvU1VwggW393ei7bTDbAiEA7_HJQRwOw51NjLZJ9FIUnSpdsOph2B4b3e2ZszXx_T0%3D&alr=yes&cpn=Cs70yBWErExfMqEz&cver=2.20191212.06.01&ir=1&rr=12&range=705251-750316&rn=46&rbuf=10619",1576337236.347,1576337240.3379998,18,3.586,45066,0.10053764640267707,705251.0,750316.0,0,55.16,58.76,3.6000000000000014,526718.0,4.200734333333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576358676&ei=tP70XbuFHNPE-gam46ywAQ&ip=35.158.21.68&id=o-ABmAuB_ZwahQo2MwbI7zubxv-9pUEOCjFa3FijQkPaTt&itag=394&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5ednsr%2Csn-25glen7l&ms=au%2Conr&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=321250&mime=video%2Fmp4&gir=yes&clen=4854951&dur=548.648&lmt=1570424272024382&mt=1576336972&fvip=1&keepalive=yes&fexp=9466588,23812955,23842630&beids=9466588&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAPA4JIYkP4_3D3Gtpc4kNDIZ-obSxrl7UeLH5vlRJ8rMAiBEYcU8DrmldXxus4m6G4wLS48mfV3fRZVfJLjMcA_E9g%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhALExeUCYiUfqmjC_Nb_LUshcnDvU1VwggW393ei7bTDbAiEA7_HJQRwOw51NjLZJ9FIUnSpdsOph2B4b3e2ZszXx_T0%3D&alr=yes&cpn=Cs70yBWErExfMqEz&cver=2.20191212.06.01&ir=1&rr=12&range=750317-797174&rn=47&rbuf=11957",1576337240.342,1576337244.358,19,3.871,46858,0.09683905967450271,750317.0,797174.0,0,58.76,63.36,4.600000000000001,511018.0,0.9278382222222225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576358676&ei=tP70XbuFHNPE-gam46ywAQ&ip=35.158.21.68&id=o-ABmAuB_ZwahQo2MwbI7zubxv-9pUEOCjFa3FijQkPaTt&itag=394&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5ednsr%2Csn-25glen7l&ms=au%2Conr&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=321250&mime=video%2Fmp4&gir=yes&clen=4854951&dur=548.648&lmt=1570424272024382&mt=1576336972&fvip=1&keepalive=yes&fexp=9466588,23812955,23842630&beids=9466588&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAPA4JIYkP4_3D3Gtpc4kNDIZ-obSxrl7UeLH5vlRJ8rMAiBEYcU8DrmldXxus4m6G4wLS48mfV3fRZVfJLjMcA_E9g%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhALExeUCYiUfqmjC_Nb_LUshcnDvU1VwggW393ei7bTDbAiEA7_HJQRwOw51NjLZJ9FIUnSpdsOph2B4b3e2ZszXx_T0%3D&alr=yes&cpn=Cs70yBWErExfMqEz&cver=2.20191212.06.01&ir=1&rr=12&range=797175-845669&rn=49&rbuf=8046",1576337249.773,1576337253.63,21,3.759,48495,0.10320830007980845,797175.0,845669.0,0,63.36,66.93,3.5700000000000074,527224.0,0.7268098888888886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576358676&ei=tP70XbuFHNPE-gam46ywAQ&ip=35.158.21.68&id=o-ABmAuB_ZwahQo2MwbI7zubxv-9pUEOCjFa3FijQkPaTt&itag=394&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5ednsr%2Csn-25glen7l&ms=au%2Conr&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=321250&mime=video%2Fmp4&gir=yes&clen=4854951&dur=548.648&lmt=1570424272024382&mt=1576336972&fvip=1&keepalive=yes&fexp=9466588,23812955,23842630&beids=9466588&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAPA4JIYkP4_3D3Gtpc4kNDIZ-obSxrl7UeLH5vlRJ8rMAiBEYcU8DrmldXxus4m6G4wLS48mfV3fRZVfJLjMcA_E9g%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhALExeUCYiUfqmjC_Nb_LUshcnDvU1VwggW393ei7bTDbAiEA7_HJQRwOw51NjLZJ9FIUnSpdsOph2B4b3e2ZszXx_T0%3D&alr=yes&cpn=Cs70yBWErExfMqEz&cver=2.20191212.06.01&ir=1&rr=12&range=845670-893081&rn=50&rbuf=9385",1576337253.636,1576337257.072,22,3.332,47412,0.11383433373349339,845670.0,893081.0,0,66.93,70.67,3.739999999999995,535328.0,3.499273444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576358676&ei=tP70XbuFHNPE-gam46ywAQ&ip=35.158.21.68&id=o-ABmAuB_ZwahQo2MwbI7zubxv-9pUEOCjFa3FijQkPaTt&itag=394&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5ednsr%2Csn-25glen7l&ms=au%2Conr&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=321250&mime=video%2Fmp4&gir=yes&clen=4854951&dur=548.648&lmt=1570424272024382&mt=1576336972&fvip=1&keepalive=yes&fexp=9466588,23812955,23842630&beids=9466588&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAPA4JIYkP4_3D3Gtpc4kNDIZ-obSxrl7UeLH5vlRJ8rMAiBEYcU8DrmldXxus4m6G4wLS48mfV3fRZVfJLjMcA_E9g%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhALExeUCYiUfqmjC_Nb_LUshcnDvU1VwggW393ei7bTDbAiEA7_HJQRwOw51NjLZJ9FIUnSpdsOph2B4b3e2ZszXx_T0%3D&alr=yes&cpn=Cs70yBWErExfMqEz&cver=2.20191212.06.01&ir=1&rr=12&range=893082-939734&rn=52&rbuf=7223",1576337261.041,1576337265.086,23,3.8970000000000002,46653,0.0957721324095458,893082.0,939734.0,0,70.67,74.77,4.099999999999994,517860.0,5.600007777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
