,bandwidth_mbit,bitrate_level,body_size_byte,byte_end,byte_start,n_segment,quality_level_chosen,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,2.1706378378378375,602352.0,301176,0,0,0,0,4.0,1.11,4.0,0.0,1576352087.254,1576352086.143,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813210.mp4-1.ts,3.794164180327869
1,2.1552298421807747,1844159.0,938872,0,0,1,3,4.006178,3.485,8.01,4.0,1576352090.803,1576352087.313,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-2.ts,89.54965891666662
2,2.0731693198263383,1404811.0,716280,0,0,2,3,4.012344000000001,2.7640000000000002,12.02,8.01,1576352093.5990002,1576352090.834,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-3.ts,87.67616302521006
3,2.077946227233304,1172958.0,598968,0,0,3,3,4.018511,2.306,16.04,12.02,1576352095.945,1576352093.638,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-4.ts,86.1365770588235
4,2.0959946218487393,1532791.0,779448,0,0,4,3,4.001456,2.975,20.04,16.04,1576352098.946,1576352095.969,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-5.ts,87.58430158333331
5,2.0967666151468314,998904.0,508728,0,0,5,3,4.0076220000000005,1.941,24.05,20.04,1576352100.9269998,1576352098.985,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-6.ts,83.86783141666669
6,2.095630398393036,1534055.0,782456,0,0,6,3,4.013789,2.987,28.06,24.05,1576352103.928,1576352100.94,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-7.ts,82.90788151260507
7,2.060974902398215,1808499.0,923832,0,0,7,3,4.019956,3.586,32.08,28.06,1576352107.54,1576352103.948,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-8.ts,81.1158265833333
8,1.9627686252459937,1715550.0,872696,0,0,8,3,4.002911,3.557,36.08,32.08,1576352111.1200001,1576352107.562,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-9.ts,82.3261544537815
9,1.975388250738431,1476787.0,752376,0,0,9,3,4.009078,3.047,40.09,36.08,1576352114.185,1576352111.136,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-10.ts,85.23625783333338
10,2.0373554541683947,1203373.0,614008,0,0,10,3,4.015244,2.411,44.11,40.09,1576352116.616,1576352114.204,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-11.ts,83.51089574999997
11,2.0359516778523488,1484104.0,758392,0,0,11,3,4.021411,2.98,48.13,44.11,1576352119.613,1576352116.632,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-12.ts,84.13633537815129
12,2.021505376344086,1200681.0,611000,0,0,12,3,4.004356,2.418,52.13,48.13,1576352122.0479999,1576352119.629,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-13.ts,83.24339158333333
13,1.926686567164179,1488068.0,758392,0,0,13,3,4.010522,3.149,56.14,52.13,1576352125.2180002,1576352122.068,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-14.ts,85.3158893277311
14,1.9279536231884056,1303128.0,665144,0,0,14,3,4.0167,2.7600000000000002,60.16,56.14,1576352127.9989998,1576352125.238,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-15.ts,86.72604266666669
15,1.929878893944697,1348237.0,689208,0,0,15,3,4.022867,2.857,64.18,60.16,1576352130.879,1576352128.021,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-16.ts,88.31292541666666
16,2.0075926092834613,1093891.0,556856,0,0,16,3,4.0058110000000005,2.219,68.19,64.18,1576352133.116,1576352130.896,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-17.ts,88.74649882352936
17,2.0175764210526315,1174837.0,598968,0,0,17,3,4.011978,2.375,72.2,68.19,1576352135.501,1576352133.125,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-18.ts,88.53755883333334
18,2.0181135573580535,1279103.0,653112,0,0,18,3,4.018144,2.589,76.22,72.2,1576352138.1060002,1576352135.515,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-19.ts,87.39520815126043
19,2.0165572139303483,1195729.0,607992,0,0,19,3,4.001089,2.412,80.22,76.22,1576352140.811,1576352138.398,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-20.ts,87.24702191666663
20,1.915064997981429,1164382.0,592952,0,0,20,3,4.007267,2.477,84.23,80.22,1576352144.876,1576352142.398,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-21.ts,86.53281000000001
21,1.9145701100461483,1321865.0,674168,0,0,21,3,4.013433,2.817,88.24,84.23,1576352149.218,1576352146.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-22.ts,86.6739024369748
22,1.895985212569316,1255091.0,641080,0,0,22,3,4.0196,2.705,92.26,88.24,1576352153.104,1576352150.398,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-23.ts,81.34942716666666
23,1.8737333333333333,663071.0,337272,0,0,23,2,4.002544,1.44,96.26,92.26,1576352155.849,1576352154.408,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-24.ts,59.141031344537836
24,1.8747412587412584,526258.0,268088,0,0,24,2,4.008711,1.1440000000000001,100.27,96.26,1576352159.544,1576352158.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-25.ts,60.24911291666668
25,1.8741499292786423,649275.0,331256,0,0,25,2,4.0148779999999995,1.414,104.28,100.27,1576352163.813,1576352162.398,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-26.ts,68.54314149999998
26,2.070144486692015,665957.0,340280,0,0,26,2,4.021044,1.315,108.31,104.29,1576352167.715,1576352166.398,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-27.ts,61.940135378151254
27,2.0368116325181758,1514098.0,770424,0,0,27,3,4.004,3.0260000000000002,112.31,108.31,1576352173.4259999,1576352170.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-28.ts,81.36102200000003
28,2.035634634974533,1470490.0,749368,0,0,28,3,4.010167,2.945,116.32,112.31,1576352177.345,1576352174.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-29.ts,80.51939563025209
29,1.7513109371053297,1698123.0,866680,0,0,29,3,4.016333,3.959,120.34,116.32,1576352182.359,1576352178.398,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-30.ts,81.28697983333333
30,1.7552620744259695,542138.0,277112,0,0,30,2,4.0225,1.2630000000000001,124.36,120.34,1576352183.6450002,1576352182.38,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-31.ts,66.64807666666667
31,1.7528633093525179,538500.0,274104,0,0,31,2,4.005444000000001,1.2510000000000001,128.37,124.36,1576352187.651,1576352186.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-32.ts,65.11855546218487
32,1.895798319327731,608492.0,310200,0,0,32,2,4.011611,1.309,132.38,128.37,1576352191.7089999,1576352190.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-33.ts,58.06166074999999
33,2.0896860364267127,589898.0,301176,0,0,33,2,4.017778,1.153,136.4,132.38,1576352195.552,1576352194.398,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-34.ts,60.87660596638656
34,2.08770538243626,905934.0,460600,0,0,34,2,4.000733,1.7650000000000001,140.4,136.4,1576352200.164,1576352198.398,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-35.ts,62.32982666666667
35,2.086289090192989,1300356.0,662136,0,0,35,3,4.0069,2.539,144.41,140.4,1576352204.938,1576352202.398,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-36.ts,80.68376475000002
36,2.187123123123123,1428155.0,728312,0,0,36,3,4.0130669999999995,2.664,148.41,144.4,1576352209.0649998,1576352206.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-37.ts,86.66031613445378
37,2.187053304904051,1255204.0,641080,0,0,37,3,4.019233,2.345,152.44,148.42,1576352212.745,1576352210.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-38.ts,87.91354125
38,2.187050556983719,1254551.0,638072,0,0,38,3,4.002178,2.334,156.44,152.44,1576352216.734,1576352214.398,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-39.ts,88.46393739495798
39,2.18809364548495,963292.0,490680,0,0,39,3,4.008356,1.794,160.45,156.44,1576352220.196,1576352218.401,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-40.ts,88.22580825
40,1.887803228285934,1203586.0,614008,0,0,40,3,4.014522,2.602,164.46,160.45,1576352225.002,1576352222.398,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-41.ts,88.68158475000001
41,1.8986666666666663,1113459.0,568888,0,0,41,3,4.020689,2.3970000000000002,168.48,164.46,1576352228.7979999,1576352226.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-42.ts,87.47384899159664
42,1.8981138686131387,1277751.0,650104,0,0,42,3,4.003633,2.74,172.48,168.48,1576352233.1399999,1576352230.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-43.ts,89.21473541666666
43,1.8989634782608695,803566.0,409464,0,0,43,3,4.0098,1.725,176.49,172.48,1576352236.125,1576352234.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-44.ts,84.87981848739497
44,2.0034710252600294,1321045.0,674168,0,0,44,3,4.015967,2.692,180.51,176.49,1576352241.093,1576352238.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-45.ts,81.48208591666669
45,2.1270670147954744,1195460.0,611000,0,0,45,3,4.022133,2.298,184.53,180.51,1576352244.698,1576352242.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-46.ts,82.27964775000005
46,2.12675,1738273.0,884728,0,0,46,3,4.005089,3.3280000000000003,188.54,184.53,1576352249.728,1576352246.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-47.ts,82.24007638655462
47,2.1275084570245077,1511404.0,770424,0,0,47,3,4.0112559999999995,2.8970000000000002,192.55,188.54,1576352253.2979999,1576352250.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-48.ts,80.90937258333338
48,2.123126929133858,1650534.0,842616,0,0,48,3,4.017422,3.1750000000000003,196.57,192.55,1576352257.5740001,1576352254.398,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-49.ts,81.01890823529412
49,2.044332541567696,1692956.0,860664,0,0,49,3,4.000367,3.368,200.57,196.57,1576352261.7689998,1576352258.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-50.ts,81.15350249999999
50,2.044603221083455,1371367.0,698232,0,0,50,3,4.006533,2.732,204.58,200.57,1576352265.133,1576352262.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-51.ts,85.92793108333333
51,2.0444183712852175,1298507.0,662136,0,0,51,3,4.0127,2.591,208.58,204.57,1576352268.99,1576352266.398,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-52.ts,86.91179579831937
52,2.044853311661926,1231756.0,629048,0,0,52,3,4.018867,2.461,212.61,208.59,1576352272.863,1576352270.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-53.ts,85.71928183333333
53,2.037341538461538,1301979.0,662136,0,0,53,3,4.001822,2.6,216.6,212.6,1576352277.0,1576352274.399,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-54.ts,88.84293605042014
