,bandwidth_mbit,bandwidth_mbit_-1,bandwidth_mbit_-2,bandwidth_mbit_-3,bandwidth_mbit_-4,bandwidth_mbit_-5,bandwidth_mbit_-6,bandwidth_mbit_-7,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_level_chosen_-2,quality_level_chosen_-3,quality_level_chosen_-4,quality_level_chosen_-5,quality_level_chosen_-6,quality_level_chosen_-7,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_download_s_-2,t_download_s_-3,t_download_s_-4,t_download_s_-5,t_download_s_-6,t_download_s_-7,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level,bitrate_level_encoded
0,2.4714238227146814,,,,,,,,579541.0,111523,0.0,111522.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,-2.0,470250.0,470250.0,470250.0,611626.0,579541.0,176344.0,176344.0,176344.0,229360.0,217328.0,0.0,0.0,0.0,6.139218933333333,30.61590760000001,0.0,2.88,0.361,,,,,,,,2.88,0.0,1572309024.231,1572309023.205,https://r1---sn-4g5e6nzs.googlevideo.com/videoplayback?expire=1572330617&ei=GYi3Xe-WOY6F-gb3-arICg&ip=3.122.179.7&id=o-AG0aJWp7gX8MPeK5GezHg-tHiycYGNyitfgbbpTIRGhZ&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C271%2C278%2C313&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nzs%2Csn-4g5ednsy&ms=au%2Crdu&mv=m&mvi=0&pl=19&initcwndbps=367500&mime=video%2Fwebm&gir=yes&clen=14202477&dur=355.520&lmt=1567777009590482&mt=1572308865&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgLRVI8xw4K9K-P8LZneH83p9Z4Eib_kuisGx7_DHhyCACIQD8uR3OFdR6chPutty3zvnCRa47Su0laF0ZA7vOefezuQ%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRAIgLpv10Q_cuXs02-QOdNrI9Ek2APf7K_47AzayHl6L4RkCICucBSwf0TDk9KogCzsr0sZWzs5iYKwq5EIrW482Ulgq&alr=yes&cpn=bivl3TrnIcB5b6Qq&cver=2.20191022.06.00&range=0-111522&rn=1&rbuf=0,30.61590760000001,648715.1680672269
1,1.6724045977011492,,,,,,,,579541.0,90937,0.0,202459.0,111523.0,0,0.0,0.0,0.0,2,,,,,,,,-2.0,470250.0,470250.0,470250.0,611626.0,579541.0,176344.0,176344.0,176344.0,229360.0,217328.0,0.0,0.0,0.0,6.139218933333333,30.61590760000001,1.0850000381469729,2.24,0.435,,,,,,,,5.12,2.88,1572309024.7729998,1572309024.29,https://r1---sn-4g5e6nzs.googlevideo.com/videoplayback?expire=1572330617&ei=GYi3Xe-WOY6F-gb3-arICg&ip=3.122.179.7&id=o-AG0aJWp7gX8MPeK5GezHg-tHiycYGNyitfgbbpTIRGhZ&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C271%2C278%2C313&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nzs%2Csn-4g5ednsy&ms=au%2Crdu&mv=m&mvi=0&pl=19&initcwndbps=367500&mime=video%2Fwebm&gir=yes&clen=14202477&dur=355.520&lmt=1567777009590482&mt=1572308865&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgLRVI8xw4K9K-P8LZneH83p9Z4Eib_kuisGx7_DHhyCACIQD8uR3OFdR6chPutty3zvnCRa47Su0laF0ZA7vOefezuQ%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRAIgLpv10Q_cuXs02-QOdNrI9Ek2APf7K_47AzayHl6L4RkCICucBSwf0TDk9KogCzsr0sZWzs5iYKwq5EIrW482Ulgq&alr=yes&cpn=bivl3TrnIcB5b6Qq&cver=2.20191022.06.00&range=111523-202459&rn=3&rbuf=2804,30.61590760000001,648715.1680672269
2,11.24,,,,,,,,757514.0,1405,2.2000000381469733,1404.0,0.0,0,0.0,0.0,0.0,3,,,,,,,,-3.0,470250.0,470250.0,470250.0,611626.0,579541.0,176344.0,176344.0,176344.0,229360.0,217328.0,0.0,0.0,0.0,6.139218933333333,30.61590760000001,0.4830000400543213,0.0,0.001,,,,,,,,0.0,0.0,1572309024.967,1572309024.813,https://r1---sn-4g5e6nzs.googlevideo.com/videoplayback?expire=1572330617&ei=GYi3Xe-WOY6F-gb3-arICg&ip=3.122.179.7&id=o-AG0aJWp7gX8MPeK5GezHg-tHiycYGNyitfgbbpTIRGhZ&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C271%2C278%2C313&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nzs%2Csn-4g5ednsy&ms=au%2Crdu&mv=m&mvi=0&pl=19&initcwndbps=367500&mime=video%2Fwebm&gir=yes&clen=23997766&dur=355.520&lmt=1567777009593961&mt=1572308865&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAJQOZCyutuEaa2xj_euTXP-xOXtzHXq6c2So-29bLXqGAiA7nNvSyXwGVbD2RetCEtb9gh9Za8RMgUrf1mcSAzSfeA%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRAIgLpv10Q_cuXs02-QOdNrI9Ek2APf7K_47AzayHl6L4RkCICucBSwf0TDk9KogCzsr0sZWzs5iYKwq5EIrW482Ulgq&alr=yes&cpn=bivl3TrnIcB5b6Qq&cver=2.20191022.06.00&range=0-1404&rn=5&rbuf=0,51.66786413333333,831557.1260504202
3,7.858539682539682,,,,,,,,606613.0,123772,2.0750000381469733,326231.0,202460.0,1,0.0,0.0,0.0,2,,,,,,,,-2.0,430645.0,430645.0,430645.0,512362.0,606613.0,161492.0,161492.0,161492.0,192136.0,227480.0,0.0,0.0,0.0,0.0,21.097663066666673,0.0,2.3200000000000003,0.126,,,,,,,,7.44,5.12,1572309025.14,1572309024.938,https://r1---sn-4g5e6nzs.googlevideo.com/videoplayback?expire=1572330617&ei=GYi3Xe-WOY6F-gb3-arICg&ip=3.122.179.7&id=o-AG0aJWp7gX8MPeK5GezHg-tHiycYGNyitfgbbpTIRGhZ&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C271%2C278%2C313&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nzs%2Csn-4g5ednsy&ms=au%2Crdu&mv=m&mvi=0&pl=19&initcwndbps=367500&mime=video%2Fwebm&gir=yes&clen=14202477&dur=355.520&lmt=1567777009590482&mt=1572308865&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgLRVI8xw4K9K-P8LZneH83p9Z4Eib_kuisGx7_DHhyCACIQD8uR3OFdR6chPutty3zvnCRa47Su0laF0ZA7vOefezuQ%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRAIgLpv10Q_cuXs02-QOdNrI9Ek2APf7K_47AzayHl6L4RkCICucBSwf0TDk9KogCzsr0sZWzs5iYKwq5EIrW482Ulgq&alr=yes&cpn=bivl3TrnIcB5b6Qq&cver=2.20191022.06.00&range=202460-326231&rn=6&rbuf=4761,21.097663066666673,648715.1680672269
4,9.07890598290598,,,,,,,,608117.0,132779,1.9119999313354492,459010.0,326232.0,2,0.0,0.0,0.0,2,,,,,,,,-2.0,416608.0,416608.0,416608.0,493813.0,608117.0,156228.0,156228.0,156228.0,185180.0,228044.0,0.0,0.0,0.0,0.0,20.263598533333333,0.0,2.8,0.11699999999999999,,,,,,,,10.24,7.44,1572309025.2270002,1572309025.101,https://r1---sn-4g5e6nzs.googlevideo.com/videoplayback?expire=1572330617&ei=GYi3Xe-WOY6F-gb3-arICg&ip=3.122.179.7&id=o-AG0aJWp7gX8MPeK5GezHg-tHiycYGNyitfgbbpTIRGhZ&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C271%2C278%2C313&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nzs%2Csn-4g5ednsy&ms=au%2Crdu&mv=m&mvi=0&pl=19&initcwndbps=367500&mime=video%2Fwebm&gir=yes&clen=14202477&dur=355.520&lmt=1567777009590482&mt=1572308865&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgLRVI8xw4K9K-P8LZneH83p9Z4Eib_kuisGx7_DHhyCACIQD8uR3OFdR6chPutty3zvnCRa47Su0laF0ZA7vOefezuQ%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRAIgLpv10Q_cuXs02-QOdNrI9Ek2APf7K_47AzayHl6L4RkCICucBSwf0TDk9KogCzsr0sZWzs5iYKwq5EIrW482Ulgq&alr=yes&cpn=bivl3TrnIcB5b6Qq&cver=2.20191022.06.00&range=326232-459010&rn=7&rbuf=6969,20.263598533333333,648715.1680672269
5,10.220385542168676,,,,,,,,1051797.0,636219,,1404888.0,768670.0,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,10.2,0.498,,,,,,,,20.44,10.24,1572309025.7329998,1572309025.2329998,https://r1---sn-4g5e6nzs.googlevideo.com/videoplayback?expire=1572330617&ei=GYi3Xe-WOY6F-gb3-arICg&ip=3.122.179.7&id=o-AG0aJWp7gX8MPeK5GezHg-tHiycYGNyitfgbbpTIRGhZ&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C271%2C278%2C313&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nzs%2Csn-4g5ednsy&ms=au%2Crdu&mv=m&mvi=0&pl=19&initcwndbps=367500&mime=video%2Fwebm&gir=yes&clen=23997766&dur=355.520&lmt=1567777009593961&mt=1572308865&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAJQOZCyutuEaa2xj_euTXP-xOXtzHXq6c2So-29bLXqGAiA7nNvSyXwGVbD2RetCEtb9gh9Za8RMgUrf1mcSAzSfeA%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRAIgLpv10Q_cuXs02-QOdNrI9Ek2APf7K_47AzayHl6L4RkCICucBSwf0TDk9KogCzsr0sZWzs5iYKwq5EIrW482Ulgq&alr=yes&cpn=bivl3TrnIcB5b6Qq&cver=2.20191022.06.00&range=768670-1404888&rn=8&rbuf=9619,39.43062506666665,831557.1260504202
6,11.512,10.220385542168676,9.07890598290598,7.858539682539682,11.24,1.6724045977011492,,,1935146.0,1439,16.590999898910525,1438.0,0.0,0,608117.0,2.0,20.263598533333333,5,3.0,2.0,2.0,3.0,2.0,,,-3.0,611626.0,470250.0,579541.0,757514.0,1237290.0,229360.0,176344.0,217328.0,284068.0,463984.0,6.139218933333333,0.0,30.61590760000001,51.66786413333333,74.93578253333331,0.0,0.0,0.001,0.498,0.11699999999999999,0.126,0.001,0.435,,,0.0,0.0,1572309025.8400002,1572309025.742,https://r1---sn-4g5e6nzs.googlevideo.com/videoplayback?expire=1572330617&ei=GYi3Xe-WOY6F-gb3-arICg&ip=3.122.179.7&id=o-AG0aJWp7gX8MPeK5GezHg-tHiycYGNyitfgbbpTIRGhZ&itag=248&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C271%2C278%2C313&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nzs%2Csn-4g5ednsy&ms=au%2Crdu&mv=m&mvi=0&pl=19&initcwndbps=367500&mime=video%2Fwebm&gir=yes&clen=86263764&dur=355.520&lmt=1567776880289010&mt=1572308865&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgXyDCSX8-ZNzSE7E7NHnDkpUIWq-FnX5XjwoHTno5XvwCIQDVqs2yIpRFSQKMH5y9XT7jJ0g2-7m3CFeWwEWllO0QEQ%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRAIgLpv10Q_cuXs02-QOdNrI9Ek2APf7K_47AzayHl6L4RkCICucBSwf0TDk9KogCzsr0sZWzs5iYKwq5EIrW482Ulgq&alr=yes&cpn=bivl3TrnIcB5b6Qq&cver=2.20191022.06.00&range=0-1438&rn=9&rbuf=0,88.45813946666664,2525069.7731092437
7,10.266331210191082,,,,,,,,2099082.0,3223628,,8294374.0,5070747.0,6,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,15.84,2.512,,,,,,,,36.28,20.44,1572309028.5110002,1572309025.974,https://r1---sn-4g5e6nzs.googlevideo.com/videoplayback?expire=1572330617&ei=GYi3Xe-WOY6F-gb3-arICg&ip=3.122.179.7&id=o-AG0aJWp7gX8MPeK5GezHg-tHiycYGNyitfgbbpTIRGhZ&itag=248&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C271%2C278%2C313&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nzs%2Csn-4g5ednsy&ms=au%2Crdu&mv=m&mvi=0&pl=19&initcwndbps=367500&mime=video%2Fwebm&gir=yes&clen=86263764&dur=355.520&lmt=1567776880289010&mt=1572308865&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgXyDCSX8-ZNzSE7E7NHnDkpUIWq-FnX5XjwoHTno5XvwCIQDVqs2yIpRFSQKMH5y9XT7jJ0g2-7m3CFeWwEWllO0QEQ%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRAIgLpv10Q_cuXs02-QOdNrI9Ek2APf7K_47AzayHl6L4RkCICucBSwf0TDk9KogCzsr0sZWzs5iYKwq5EIrW482Ulgq&alr=yes&cpn=bivl3TrnIcB5b6Qq&cver=2.20191022.06.00&range=5070747-8294374&rn=12&rbuf=19072,88.43239480000004,2525069.7731092437
8,11.576,10.266331210191082,11.512,10.220385542168676,9.07890598290598,7.858539682539682,11.24,1.6724045977011492,2882165.0,1447,27.886999988555907,1446.0,0.0,0,1935146.0,5.0,88.45813946666664,6,5.0,5.0,3.0,2.0,2.0,3.0,2.0,-1.0,1237290.0,757514.0,1935146.0,2882165.0,5953333.0,463984.0,284068.0,725680.0,1080812.0,2232500.0,74.93578253333331,51.66786413333333,88.45813946666664,95.1757629333333,100.0,0.0,0.0,0.001,2.512,0.001,0.498,0.11699999999999999,0.126,0.001,0.435,0.0,0.0,1572309030.5029998,1572309030.286,https://r1---sn-4g5e6nzs.googlevideo.com/videoplayback?expire=1572330617&ei=GYi3Xe-WOY6F-gb3-arICg&ip=3.122.179.7&id=o-AG0aJWp7gX8MPeK5GezHg-tHiycYGNyitfgbbpTIRGhZ&itag=271&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C271%2C278%2C313&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nzs%2Csn-4g5ednsy&ms=au%2Crdu&mv=m&mvi=0&pl=19&initcwndbps=367500&mime=video%2Fwebm&gir=yes&clen=196041322&dur=355.520&lmt=1567776973979297&mt=1572308865&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRAIgfKpeCGegvMi9o46dHW7C6gy6jCUs85XAPo5cB_Rggn0CIFbbCWyTyf9TV_jLqx77YX560nJXJZMVs9ruVJOBK9wg&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRAIgLpv10Q_cuXs02-QOdNrI9Ek2APf7K_47AzayHl6L4RkCICucBSwf0TDk9KogCzsr0sZWzs5iYKwq5EIrW482Ulgq&alr=yes&cpn=bivl3TrnIcB5b6Qq&cver=2.20191022.06.00&range=0-1446&rn=14&rbuf=0,95.1757629333333,3924701.4033613447
9,10.288767658818305,,,,,,,,3137845.0,2895002,,22737742.0,19842741.0,12,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,5.32,2.251,,,,,,,,41.6,36.28,1572309032.8820002,1572309030.51,https://r1---sn-4g5e6nzs.googlevideo.com/videoplayback?expire=1572330617&ei=GYi3Xe-WOY6F-gb3-arICg&ip=3.122.179.7&id=o-AG0aJWp7gX8MPeK5GezHg-tHiycYGNyitfgbbpTIRGhZ&itag=271&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C271%2C278%2C313&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nzs%2Csn-4g5ednsy&ms=au%2Crdu&mv=m&mvi=0&pl=19&initcwndbps=367500&mime=video%2Fwebm&gir=yes&clen=196041322&dur=355.520&lmt=1567776973979297&mt=1572308865&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRAIgfKpeCGegvMi9o46dHW7C6gy6jCUs85XAPo5cB_Rggn0CIFbbCWyTyf9TV_jLqx77YX560nJXJZMVs9ruVJOBK9wg&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRAIgLpv10Q_cuXs02-QOdNrI9Ek2APf7K_47AzayHl6L4RkCICucBSwf0TDk9KogCzsr0sZWzs5iYKwq5EIrW482Ulgq&alr=yes&cpn=bivl3TrnIcB5b6Qq&cver=2.20191022.06.00&range=19842741-22737742&rn=15&rbuf=30409,93.38600079999998,3924701.4033613447
