,bandwidth_mbit,bandwidth_mbit_-1,bandwidth_mbit_-2,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_level_chosen_-2,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_download_s_-2,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,-0.008,,,752319.0,-1,0.0,0,0,0,0.0,0,0.0,2,,,-2,399440.0,399440.0,399440.0,530136.0,752319.0,183864,183864,183864,244024,346296,32.48412850000002,32.48412850000002,32.48412850000002,61.41094679999999,73.94623290000001,0.0,3.6824339999999998,0.001,,,3.68,0.0,1576427072.255,1576427072.233,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-1-f2-v1-a1.ts?ttl=1576430666&l=0&clientip=52.59.217.244&hash=343494350c278c23c577cccf57d9ef37",73.94623290000001
1,-0.008,,,1001437.0,-1,0.0,0,0,1,0.0,0,0.0,2,,,-2,445537.0,445537.0,445537.0,628657.0,1001437.0,204920,204920,204920,289144,460600,19.516397000000005,19.516397000000005,19.516397000000005,56.181229000000016,73.6078218,2.8239998817443848,3.6795120000000003,0.001,,,7.36,3.68,1576427075.0939999,1576427075.057,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-2-f2-v1-a1.ts?ttl=1576430666&l=0&clientip=52.59.217.244&hash=343494350c278c23c577cccf57d9ef37",73.6078218
2,-0.008,2.3378874773139744,,975669.0,-1,3.6429998207092287,0,0,2,752319.0,2,73.94623290000001,2,2.0,,0,648380.0,423575.0,975669.0,2350946.0,2350946.0,589944,385400,887736,2139064,2139064,56.34269310000003,18.043656100000003,72.95143930000002,100.0,100.0,2.240999937057495,7.278989,0.001,2.204,,14.64,7.36,1576427077.3500001,1576427077.335,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-3-f2-v1-a1.ts?ttl=1576430666&l=0&clientip=52.59.217.244&hash=343494350c278c23c577cccf57d9ef37",72.95143930000002
3,-0.008,0.7056282043003809,2.3378874773139744,1141503.0,-1,7.241000204086304,0,0,3,1001437.0,2,73.6078218,2,2.0,2.0,0,708830.0,479382.0,1141503.0,2786973.0,2786973.0,325240,219960,523768,1278776,1278776,74.25352269999998,59.15253169999998,84.2480023,100.0,100.0,11.859000272750855,3.670723,0.001,15.487,2.204,18.31,14.64,1576427092.9989998,1576427092.876,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-4-f2-v1-a1.ts?ttl=1576430666&l=0&clientip=52.59.217.244&hash=343494350c278c23c577cccf57d9ef37",84.2480023
