,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,bitrate_level_encoded
0,https://arteptweb-vh.akamaihd.net/i/am/ptweb/071000/071400/071498-006-A_0_VOF-STE%5BANG%5D_AMM-PTWEB_XQ.vmH3M4Six.smil/segment1_3_av.ts,1572138372.52,1572138373.8170002,0,1.27,521324,3.2839307086614173,0,0,10.080333,0.0,10.08,0,409621.0,37.71203429149792,465202.28125
1,https://arteptweb-vh.akamaihd.net/i/am/ptweb/071000/071400/071498-006-A_0_VOF-STE%5BANG%5D_AMM-PTWEB_XQ.vmH3M4Six.smil/segment2_0_av.ts,1572138373.909,1572138375.5119998,1,1.471,2861548,15.562463630183547,0,0,10.155,10.08,20.24,2,2221121.0,83.9054244081632,1684509.90625
2,https://arteptweb-vh.akamaihd.net/i/am/ptweb/071000/071400/071498-006-A_0_VOF-STE%5BANG%5D_AMM-PTWEB_XQ.vmH3M4Six.smil/segment1_0_av.ts,1572138375.565,1572138376.2429998,0,0.622,2064428,26.552128617363344,0,0,10.080333,0.0,10.08,2,1640768.0,79.46626861224486,1684509.90625
3,https://arteptweb-vh.akamaihd.net/i/am/ptweb/071000/071400/071498-006-A_0_VOF-STE%5BANG%5D_AMM-PTWEB_XQ.vmH3M4Six.smil/segment2_1_av.ts,1572138376.319,1572138377.3760002,1,0.919,3923372,34.15340152339499,0,0,10.155,10.08,20.24,3,3050505.0,100.0,2521656.125
4,https://arteptweb-vh.akamaihd.net/i/am/ptweb/071000/071400/071498-006-A_0_VOF-STE%5BANG%5D_AMM-PTWEB_XQ.vmH3M4Six.smil/segment1_1_av.ts,1572138377.449,1572138378.021,0,0.4920000000000001,2945772,47.89873170731707,0,0,10.080333,0.0,10.08,3,2340224.0,100.0,2521656.125
5,https://arteptweb-vh.akamaihd.net/i/am/ptweb/071000/071400/071498-006-A_0_VOF-STE%5BANG%5D_AMM-PTWEB_XQ.vmH3M4Six.smil/segment2_1_av.ts,1572138378.084,1572138379.295,1,1.193,3923372,26.30928415758591,0,0,10.155,10.08,20.24,3,3050505.0,100.0,2521656.125
6,https://arteptweb-vh.akamaihd.net/i/am/ptweb/071000/071400/071498-006-A_0_VOF-STE%5BANG%5D_AMM-PTWEB_XQ.vmH3M4Six.smil/segment3_1_av.ts,1572138379.3979998,1572138380.809,2,1.393,3565044,20.474050251256283,0,0,10.12,20.24,30.36,3,2853884.0,100.0,2521656.125
7,https://arteptweb-vh.akamaihd.net/i/am/ptweb/071000/071400/071498-006-A_0_VOF-STE%5BANG%5D_AMM-PTWEB_XQ.vmH3M4Six.smil/segment4_1_av.ts,1572138380.917,1572138381.719,3,0.7879999999999999,3138284,31.86075126903553,0,0,10.064333,30.36,40.42,3,2487405.0,100.0,2521656.125
8,https://arteptweb-vh.akamaihd.net/i/am/ptweb/071000/071400/071498-006-A_0_VOF-STE%5BANG%5D_AMM-PTWEB_XQ.vmH3M4Six.smil/segment5_1_av.ts,1572138388.994,1572138389.7270002,4,0.7170000000000001,2762284,30.820463040446306,0,0,10.080333,40.42,50.5,3,2290092.0,100.0,2521656.125
9,https://arteptweb-vh.akamaihd.net/i/am/ptweb/071000/071400/071498-006-A_0_VOF-STE%5BANG%5D_AMM-PTWEB_XQ.vmH3M4Six.smil/segment6_1_av.ts,1572138398.994,1572138400.623,5,1.6130000000000002,2521268,12.50473899566026,0,0,10.075,50.5,60.58,3,1980503.0,100.0,2521656.125
