,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,t_download_s_-1,quality_level_chosen_-1,bandwidth_mbit_-1,t_download_s_-2,quality_level_chosen_-2,bandwidth_mbit_-2,t_download_s_-3,quality_level_chosen_-3,bandwidth_mbit_-3,t_download_s_-4,quality_level_chosen_-4,bandwidth_mbit_-4,t_download_s_-5,quality_level_chosen_-5,bandwidth_mbit_-5,t_download_s_-6,quality_level_chosen_-6,bandwidth_mbit_-6,t_download_s_-7,quality_level_chosen_-7,bandwidth_mbit_-7,t_download_s_-8,quality_level_chosen_-8,bandwidth_mbit_-8,t_download_s_-9,quality_level_chosen_-9,bandwidth_mbit_-9,t_download_s_-10,quality_level_chosen_-10,bandwidth_mbit_-10,quality_shift,buffer_estimate_0,rebuffer_estimate_0,bitrate_level_encoded
0,https://skyfire.vimeocdn.com/1572064589-0xc13804a027a064985d36679721980895baf1fa0d/62092214/sep/video/156174598/chop/segment-1.m4s,1572060694.809,1572060701.61,0,6.551,164954,0.2014397801862311,0,0,6.006006006006006,0.0,6.01,0,299000.0,55.458790801886785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
1,https://skyfire.vimeocdn.com/1572064589-0xc13804a027a064985d36679721980895baf1fa0d/62092214/sep/video/156174598/chop/segment-2.m4s,1572060702.889,1572060704.2189999,1,1.31,158162,0.9658748091603052,0,0,8.508508508508509,6.01,14.52,0,299000.0,9.734583160377356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
2,https://skyfire.vimeocdn.com/1572064589-0xc13804a027a064985d36679721980895baf1fa0d/62092214/sep/video/156174598/chop/segment-3.m4s,1572060704.222,1572060706.265,2,2.022,242189,0.9582156280909988,0,0,7.140473807140473,14.51,21.65,0,299000.0,5.128581509433962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
3,https://skyfire.vimeocdn.com/1572064589-0xc13804a027a064985d36679721980895baf1fa0d/62092214/sep/video/156174598/chop/segment-4.m4s,1572060707.11,1572060710.1379998,3,2.873,322386,0.8976985729202923,0,0,6.373039706373043,21.65,28.02,0,299000.0,5.128581509433962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
4,https://skyfire.vimeocdn.com/1572064589-0xc13804a027a064985d36679721980895baf1fa0d/62092214/sep/video/156174598/chop/segment-5.m4s,1572060710.89,1572060714.0430002,4,3.01,335227,0.8909687707641195,0,0,8.34167500834167,28.03,36.37,0,299000.0,38.94291146919433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
5,https://skyfire.vimeocdn.com/1572064589-0xc13804a027a064985d36679721980895baf1fa0d/62092214/sep/video/156174598/chop/segment-6.m4s,1572060715.022,1572060717.975,5,2.798,311906,0.8917969978556111,0,0,6.973640306973642,36.37,43.34,0,299000.0,7.201850896226418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
6,https://skyfire.vimeocdn.com/1572064589-0xc13804a027a064985d36679721980895baf1fa0d/62092214/sep/video/156174598/chop/segment-7.m4s,1572060719.541,1572060721.9729998,6,2.29,289773,1.0123074235807858,0,0,6.406406406406404,43.34,49.75,0,299000.0,6.310680235849056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
7,https://skyfire.vimeocdn.com/1572064589-0xc13804a027a064985d36679721980895baf1fa0d/62092214/sep/video/156174598/chop/segment-8.m4s,1572060722.853,1572060725.0579998,7,2.063,262332,1.017283567619971,0,0,7.474140807474142,49.75,57.22,0,299000.0,36.31328471698115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
8,https://skyfire.vimeocdn.com/1572064589-0xc13804a027a064985d36679721980895baf1fa0d/62092214/sep/video/156174598/chop/segment-9.m4s,1572060728.873,1572060730.711,8,1.824,219429,0.962407894736842,0,0,8.041374708041381,57.22,65.26,0,299000.0,38.639017735849045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
9,https://skyfire.vimeocdn.com/1572064589-0xc13804a027a064985d36679721980895baf1fa0d/62092214/sep/video/156174598/chop/segment-10.m4s,1572060735.1220002,1572060736.9729998,9,1.837,221020,0.9625258573761568,0,0,6.573239906573235,65.27,71.84,0,299000.0,28.841090284360188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
10,https://skyfire.vimeocdn.com/1572064589-0xc13804a027a064985d36679721980895baf1fa0d/62092214/sep/video/156174598/chop/segment-11.m4s,1572060742.121,1572060744.31,10,2.174,261203,0.9611885924563016,0,0,7.841174507841173,71.84,79.68,0,299000.0,26.066998113207532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
