,accuracy_score,weighted_f1_score,macro_f1_score,micro_f1_score,mae_score,avg_mbit_approx,std_mbit_approx,avg_mbit_expert,std_mbit_expert,avg_rebuffering_approx,std_rebuffering_approx,avg_rebuffering_expert,std_rebuffering_expert,avg_mbit_switch_approx,std_mbit_switch_approx,avg_mbit_switch_expert,std_mbit_switch_expert,avg_clustering_approx,avg_clustering_score_approx,avg_clustering_score_expert,clustering_score_kl_divergence,Provider,Base Classifier,Cloning Method,Training Samples,Leaf Complexity,Training Time
0,0.26511169513797633,0.38717382051854665,0.1135961916184864,0.26511169513797633,1.2552562417871225,1.3796627053111494,0.7925315417655251,1.0520764495023849,0.7700425593525838,2.574525233071326,13.430448060058641,2.5278823847993763,13.429426659194498,0.09613317052998667,0.10219658249778447,0.05555817948104092,0.07270206633785314,0.49512035584063,0.02834467007665215,0.05908614022813381,0.4657350484136392,Arte,Simple Rate Algorithm,BC Full,2998.0,0.0,92.74623680114746
1,0.9185282522996058,0.8882372322802013,0.2888209238300107,0.9185282522996058,0.09724047306176084,0.8860927138910974,0.7768152302128032,1.0520764495023849,0.7700425593525838,2.559641120102955,13.428526696584187,2.5278823847993763,13.429426659194498,0.011712047451417169,0.0206973469848754,0.05555817948104092,0.07270206633785314,0.8364827001684709,0.06682446966847679,0.05714699381839827,0.4590708220990346,Arte,No Feature Engineering,BC Full,2998.0,5.0,40.04766798019409
2,0.9126149802890932,0.8889058183411974,0.2855666519749596,0.9126149802890932,0.10249671484888304,0.9081928918711558,0.8030163653041069,1.0520764495023849,0.7700425593525838,2.58831395555126,13.436009759395555,2.5278823847993763,13.429426659194498,0.01291368215623852,0.022897888973741242,0.05555817948104092,0.07270206633785314,0.8359940339189351,0.07131375796907426,0.06103063024689615,0.4335792513921741,Arte,No Feature Engineering,BC Full,2998.0,16.0,40.0838475227356
3,0.9113009198423128,0.8878286315693164,0.27501711045483485,0.9113009198423128,0.10742444152431012,0.9081928918711558,0.8030163653041069,1.0520764495023849,0.7700425593525838,2.58831395555126,13.436009759395555,2.5278823847993763,13.429426659194498,0.01291368215623852,0.022897888973741242,0.05555817948104092,0.07270206633785314,0.8269117726627608,0.06847439659239285,0.05669628635157015,0.3990279652539683,Arte,No Feature Engineering,BC Full,2998.0,20.0,39.54863929748535
4,0.9090013140604468,0.8895713371418733,0.3048111922981033,0.9090013140604468,0.10972404730617608,0.9482770700581366,0.7838443701037023,1.0520764495023849,0.7700425593525838,2.5073492135084057,13.42859056200089,2.5278823847993763,13.429426659194498,0.017884699932238304,0.02674301765562206,0.05555817948104092,0.07270206633785314,0.8397421765998843,0.06576024739129231,0.05917997664056821,0.34262011979968365,Arte,No Feature Engineering,BC Full,2998.0,28.0,39.31772303581239
5,0.9030880420499344,0.890097770294496,0.3316116987856782,0.9030880420499344,0.11530880420499345,1.0781732827486854,0.7703961030985397,1.0520764495023849,0.7700425593525838,2.5798354690343643,13.429860575698745,2.5278823847993763,13.429426659194498,0.028131355320138232,0.03274309711760246,0.05555817948104092,0.07270206633785314,0.7556501425967829,0.05092311741752078,0.05501976910264875,0.1444225021760101,Arte,No Feature Engineering,BC Full,2998.0,40.0,39.033519983291626
6,0.8965177398160316,0.8879740751248021,0.3356117453948395,0.8965177398160316,0.123850197109067,1.134854013561533,0.78280703253701,1.0520764495023849,0.7700425593525838,2.704426884008224,13.455078739711563,2.5278823847993763,13.429426659194498,0.02971340516798368,0.032704837525159416,0.05555817948104092,0.07270206633785314,0.753590317323935,0.04697639685475337,0.05443965369213077,0.10984128876973506,Arte,No Feature Engineering,BC Full,2998.0,52.0,39.27125382423401
7,0.8886333771353482,0.8861240378296723,0.3367448507782113,0.8886333771353482,0.15013140604467806,1.0374177722422606,0.7541074359445653,1.0520764495023849,0.7700425593525838,2.5849815901865254,13.43284149972194,2.5278823847993763,13.429426659194498,0.03584907334003036,0.042973970793794926,0.05555817948104092,0.07270206633785314,0.7291348205223804,0.04956941558794623,0.05214191292494758,0.2003005154992904,Arte,No Feature Engineering,BC Full,2998.0,64.0,39.38393020629883
8,0.8794349540078844,0.8801517713779154,0.33821976658439834,0.8794349540078844,0.15473061760840998,1.1321418211234466,0.799426858326492,1.0520764495023849,0.7700425593525838,2.7004383183291565,13.455827195452152,2.5278823847993763,13.429426659194498,0.042184217945801496,0.052451051212010505,0.05555817948104092,0.07270206633785314,0.7693394566463252,0.05106265592889716,0.055921774404147424,0.2120213676680624,Arte,No Feature Engineering,BC Full,2998.0,76.0,39.331112623214715
9,0.8800919842312747,0.8796929268295426,0.325634043789791,0.8800919842312747,0.16064388961892248,1.054756773716668,0.7507879360497332,1.0520764495023849,0.7700425593525838,2.717683513213895,13.479047929383647,2.5278823847993763,13.429426659194498,0.04003011907894426,0.04098962104294309,0.05555817948104092,0.07270206633785314,0.7639357209898944,0.052805732486898835,0.05733445545222865,0.384412812253112,Arte,No Feature Engineering,BC Full,2998.0,88.0,39.15119862556458
10,0.8850197109067017,0.8835452271421369,0.3630852571374579,0.8850197109067017,0.13863337713534826,1.031782171800497,0.7583707363145603,1.0520764495023849,0.7700425593525838,2.7405743809841407,13.475899235392435,2.5278823847993763,13.429426659194498,0.04668667507037631,0.05257092484948541,0.05555817948104092,0.07270206633785314,0.7330788532216903,0.04471102384832548,0.04878786417653784,0.17426014382058702,Arte,No Feature Engineering,BC Full,2998.0,100.0,39.379755973815925
11,0.9191852825229959,0.8834970927117582,0.21032331902718168,0.9191852825229959,0.0942838370565046,0.5738609020265041,0.3923749442096977,1.0520764495023849,0.7700425593525838,2.505155819821323,13.428980363342907,2.5278823847993763,13.429426659194498,0.00618405729027301,0.015023812749005641,0.05555817948104092,0.07270206633785314,0.946303449514912,0.07717776719987142,0.05487720008382527,0.5957533811743956,Arte,Simple Manual Feature Engineering,BC Full,2998.0,5.0,108.84647440910341
12,0.91688567674113,0.8858374060814757,0.27119500298277016,0.91688567674113,0.09888304862023653,0.8708713141549435,0.7346087054970118,1.0520764495023849,0.7700425593525838,2.513352122872797,13.427754895130342,2.5278823847993763,13.429426659194498,0.012048642376627984,0.02155165838306513,0.05555817948104092,0.07270206633785314,0.7965105871232354,0.06609582314169317,0.05627609287338303,0.40260441968239735,Arte,Simple Manual Feature Engineering,BC Full,2998.0,8.0,108.88709783554077
13,0.9178712220762156,0.8869969035507083,0.2759663010031571,0.9178712220762156,0.09724047306176084,0.8746169587722915,0.7318293918843936,1.0520764495023849,0.7700425593525838,2.513352122872797,13.427754895130342,2.5278823847993763,13.429426659194498,0.012188357281808372,0.0215129145251732,0.05555817948104092,0.07270206633785314,0.7908779621724286,0.06766845483514375,0.057476102323553616,0.3293551055204038,Arte,Simple Manual Feature Engineering,BC Full,2998.0,12.0,109.16623115539551
14,0.9122864651773982,0.8861947990459457,0.2968671775659665,0.9122864651773982,0.10578186596583444,0.8511059887012408,0.7266607059587411,1.0520764495023849,0.7700425593525838,2.505155819821323,13.428980363342907,2.5278823847993763,13.429426659194498,0.012898477556880138,0.022634867257833927,0.05555817948104092,0.07270206633785314,0.8092183837243124,0.06685700114842788,0.053646276312426376,0.36550600092310426,Arte,Simple Manual Feature Engineering,BC Full,2998.0,16.0,109.2904806137085
15,0.9057161629434954,0.8823353092488473,0.28330953740007897,0.9057161629434954,0.11563731931668855,0.9126814702405436,0.7201395949512002,1.0520764495023849,0.7700425593525838,2.5269111404237647,13.42933914380134,2.5278823847993763,13.429426659194498,0.021164245444836104,0.032299124188066075,0.05555817948104092,0.07270206633785314,0.767167936228681,0.06055075620784237,0.05520620469607434,0.2403391924949453,Arte,Simple Manual Feature Engineering,BC Full,2998.0,20.0,109.23689675331116
16,0.8984888304862023,0.8795173947610091,0.2821411643541532,0.8984888304862023,0.12516425755584756,0.9267938236117224,0.7216757043691063,1.0520764495023849,0.7700425593525838,2.532081548069587,13.429875348759232,2.5278823847993763,13.429426659194498,0.02524256363638144,0.04220749551178463,0.05555817948104092,0.07270206633785314,0.7169999274560331,0.05704941027149521,0.05280055643071389,0.3350933436382245,Arte,Simple Manual Feature Engineering,BC Full,2998.0,23.0,109.58619451522829
17,0.8971747700394218,0.8799559046337704,0.2913306415689315,0.8971747700394218,0.12614980289093294,0.9146485484634704,0.7185691808734609,1.0520764495023849,0.7700425593525838,2.5317936549897584,13.429840939981911,2.5278823847993763,13.429426659194498,0.02682176138480136,0.04460782655051832,0.05555817948104092,0.07270206633785314,0.8070397016543261,0.05765424299240285,0.05241332394218021,0.19018851953594915,Arte,Simple Manual Feature Engineering,BC Full,2998.0,27.0,109.37974047660828
18,0.8965177398160316,0.8814194059016028,0.29820943779163234,0.8965177398160316,0.12779237844940866,0.9285950321992672,0.7279447667018627,1.0520764495023849,0.7700425593525838,2.541327852136339,13.43126592879617,2.5278823847993763,13.429426659194498,0.02766661735210089,0.04155711209124242,0.05555817948104092,0.07270206633785314,0.7365548936461148,0.056534671216497766,0.051884925961431766,0.16798316859356285,Arte,Simple Manual Feature Engineering,BC Full,2998.0,31.0,109.062641620636
19,0.8938896189224704,0.8802429384168603,0.2950387932436175,0.8938896189224704,0.1304204993429698,0.920217998072282,0.7210912331591747,1.0520764495023849,0.7700425593525838,2.541327852136339,13.43126592879617,2.5278823847993763,13.429426659194498,0.028364710314406225,0.0428935605951545,0.05555817948104092,0.07270206633785314,0.7958122717302041,0.06571299698502371,0.060666885086987525,0.2940806195424439,Arte,Simple Manual Feature Engineering,BC Full,2998.0,35.0,109.55619764328004
20,0.8311432325886992,0.8506010162288621,0.3213551491348309,0.8311432325886992,0.19283837056504605,0.9005577078645891,0.6124412292337366,1.0520764495023849,0.7700425593525838,2.6631431854687126,13.432427810629122,2.5278823847993763,13.429426659194498,0.06132912291975357,0.09355564737392384,0.05555817948104092,0.07270206633785314,0.7046828680565939,0.04819751730887304,0.04689037649382097,0.19548504832997368,Arte,Simple Manual Feature Engineering,BC Limited,300.0,20.0,79.07165598869324
21,0.8754927726675427,0.857982917214192,0.18701754385964914,0.8754927726675426,0.16327201051248358,0.4468166622340426,0.09289393543047927,1.0520764495023849,0.7700425593525838,2.81437486171855,13.815106388030527,2.5278823847993763,13.429426659194498,0.0013910767019174163,0.007676423740104438,0.05555817948104092,0.07270206633785314,0.9718379446640316,0.07781060386961743,0.04595846231554667,0.8221963677372648,Arte,No Feature Engineering,BC Limited,300.0,20.0,29.60630249977112
22,0.8771353482260184,0.8763653480399183,0.3461881781513451,0.8771353482260185,0.1478318002628121,0.8888422770519147,0.7028357838436076,1.0520764495023849,0.7700425593525838,2.5370115428514617,13.43054788242301,2.5278823847993763,13.429426659194498,0.042835573038745335,0.05534219615441553,0.05555817948104092,0.07270206633785314,0.7624227880156734,0.05155602969967744,0.04659610041770992,0.17483646800441266,Arte,Simple Manual Feature Engineering,BC Limited,850.0,20.0,84.21764969825746
23,0.7506570302233903,0.7954137301938065,0.20680491994643305,0.7506570302233904,0.28383705650459923,0.7392219086469631,0.3209453100456145,1.0520764495023849,0.7700425593525838,3.372596019308676,13.660693669740652,2.5278823847993763,13.429426659194498,0.035118793428482016,0.05499172336741266,0.05555817948104092,0.07270206633785314,0.6665085045519828,0.04488098187016761,0.04580549611268204,0.2762980455400658,Arte,No Feature Engineering,BC Limited,850.0,20.0,31.28335285186768
24,0.8876478318002629,0.8816298428814929,0.3438537762650852,0.8876478318002629,0.12943495400788435,1.0650994279925514,0.7941150167056548,1.0520764495023849,0.7700425593525838,2.636543079885715,13.428318575276721,2.5278823847993763,13.429426659194498,0.03511743391402295,0.04066636459643157,0.05555817948104092,0.07270206633785314,0.7630813945584685,0.050944415137162004,0.052728116102116855,0.08443445220733756,Arte,Simple Manual Feature Engineering,BC Limited,1400.0,20.0,90.66546726226808
25,0.8994743758212878,0.8846243678991753,0.3006747699610466,0.8994743758212878,0.11399474375821288,0.9936316589217332,0.6991408773607747,1.0520764495023849,0.7700425593525838,2.81556894941788,13.511716252814464,2.5278823847993763,13.429426659194498,0.04286854448464013,0.07457884813546896,0.05555817948104092,0.07270206633785314,0.5534863577468419,0.04031830763348198,0.05104279124920353,0.0975231085016933,Arte,No Feature Engineering,BC Limited,1400.0,20.0,33.036080360412605
26,0.9037450722733246,0.8827640746793776,0.2862393372054172,0.9037450722733246,0.1107095926412615,0.886067307059826,0.6740526484956503,1.0520764495023849,0.7700425593525838,2.5417681254456057,13.430053320098462,2.5278823847993763,13.429426659194498,0.023127934533678767,0.036846932569701854,0.05555817948104092,0.07270206633785314,0.7649212723323395,0.06262387905478517,0.05654580342855705,0.16410799182950273,Arte,Simple Manual Feature Engineering,BC Limited,1950.0,20.0,96.05739617347716
27,0.9106438896189224,0.8879779180443397,0.33696469463448625,0.9106438896189224,0.10479632063074902,0.7187965425324062,0.6466747219659605,1.0520764495023849,0.7700425593525838,2.505155819821323,13.428980363342907,2.5278823847993763,13.429426659194498,0.012937365953428526,0.029765822834180663,0.05555817948104092,0.07270206633785314,0.884375588179936,0.07165690709834034,0.05497472286769865,0.3549711612643049,Arte,No Feature Engineering,BC Limited,1950.0,20.0,34.58381247520447
28,0.8971747700394218,0.8865406554034558,0.3474040695532319,0.8971747700394218,0.11695137976346913,0.9916676466827032,0.7424540531350655,1.0520764495023849,0.7700425593525838,2.614846487409726,13.42920674703315,2.5278823847993763,13.429426659194498,0.029780028783855494,0.04439002407725018,0.05555817948104092,0.07270206633785314,0.7298503889907053,0.048486041209069485,0.04821700052489091,0.13420693386614202,Arte,Simple Manual Feature Engineering,BC Limited,2500.0,20.0,101.87607145309448
29,0.8978318002628121,0.8852481938016097,0.3247761566823355,0.8978318002628121,0.12155059132720104,0.9290976127247385,0.7912051753365098,1.0520764495023849,0.7700425593525838,2.559641120102955,13.428526696584187,2.5278823847993763,13.429426659194498,0.021718451970291014,0.028276035892887536,0.05555817948104092,0.07270206633785314,0.8130157613177168,0.0649771128815976,0.05555258364341546,0.19705347605163231,Arte,No Feature Engineering,BC Limited,2500.0,20.0,36.73029565811157
30,0.9175427069645204,0.8780869558169968,0.1913996916224088,0.9175427069645204,0.0969119579500657,0.4342475638297873,0.01792379787234039,1.0520764495023849,0.7700425593525838,2.505155819821323,13.428980363342907,2.5278823847993763,13.429426659194498,0.0,0.0,0.05555817948104092,0.07270206633785314,0.9975296442687748,0.09665095850367994,0.06373508373526578,0.9389209068838787,Arte,Deep Learning GRU,Deep Learning BC,2998.0,inf,409.2755696773529
