,accuracy_score,weighted_f1_score,macro_f1_score,micro_f1_score,mae_score,avg_mbit_approx,std_mbit_approx,avg_mbit_expert,std_mbit_expert,avg_rebuffering_approx,std_rebuffering_approx,avg_rebuffering_expert,std_rebuffering_expert,avg_mbit_switch_approx,std_mbit_switch_approx,avg_mbit_switch_expert,std_mbit_switch_expert,avg_clustering_approx,avg_clustering_score_approx,avg_clustering_score_expert,clustering_score_kl_divergence,Provider,Base Classifier,Cloning Method,Training Samples,Leaf Complexity,Training Time
0,0.3531540847983454,0.4411136580274329,0.2215273832380093,0.3531540847983454,1.0067218200620476,2.3024722774008737,1.8826749583558204,1.34263458372374,0.7614230526396185,0.8473394489382199,4.8177380950529045,1.1719954854846235,6.060466098127789,0.10823056246146566,0.08275062150117128,0.16197282606584862,0.09324891229632873,0.2501958285756356,0.011550253593761472,0.06523434811082326,0.4051360550914072,Twitch,Simple Rate Algorithm,BC Full,3997.0,0.0,110.611918926239
1,0.8221302998965874,0.7643225432734013,0.2953969612863637,0.8221302998965874,0.2158738366080662,1.6733098658321184,1.7880738489004653,1.34263458372374,0.7614230526396185,1.9200328313635096,12.257478199734388,1.1719954854846235,6.060466098127789,0.03532381654378492,0.046104942589693394,0.16197282606584862,0.09324891229632873,0.5537566965874089,0.0423481022077405,0.07353870030394978,0.4841954222021949,Twitch,No Feature Engineering,BC Full,3997.0,5.0,46.44219064712525
2,0.8104963805584281,0.7644447172999604,0.2918285567159041,0.8104963805584281,0.22078593588417786,1.1620699812021789,0.8314820618177412,1.34263458372374,0.7614230526396185,1.9200328313635096,12.257478199734388,1.1719954854846235,6.060466098127789,0.022257628232096604,0.02167733578835781,0.16197282606584862,0.09324891229632873,0.9318032568726372,0.07791046446146781,0.07120350820904467,0.943285337500313,Twitch,No Feature Engineering,BC Full,3997.0,16.0,46.840491771698
3,0.8110134436401241,0.7646800676944873,0.2926563311311886,0.8110134436401241,0.22052740434332987,1.1616187057287155,0.8317552609214103,1.34263458372374,0.7614230526396185,1.8249085220384842,11.365318083839293,1.1719954854846235,6.060466098127789,0.02248326596882796,0.0217648968470598,0.16197282606584862,0.09324891229632873,0.9124530418702482,0.07882227222740887,0.06983914346825752,0.7814233098611176,Twitch,No Feature Engineering,BC Full,3997.0,20.0,46.521767854690545
4,0.8104963805584281,0.7638372254758559,0.2944072058132517,0.8104963805584281,0.22362978283350568,0.6779424512468425,0.059544177542298724,1.34263458372374,0.7614230526396185,1.8249085220384842,11.365318083839293,1.1719954854846235,6.060466098127789,0.009806260326690262,0.0041148724539166156,0.16197282606584862,0.09324891229632873,0.98260462941314,0.10385145848154348,0.07691542484393749,1.1731862469406114,Twitch,No Feature Engineering,BC Full,3997.0,28.0,46.54348373413086
5,0.8138572905894519,0.7682207768136362,0.2986696438492008,0.8138572905894519,0.2218200620475698,0.7267660507664946,0.4674304917473754,1.34263458372374,0.7614230526396185,1.1855479114933576,5.831928454870495,1.1719954854846235,6.060466098127789,0.02384287246983786,0.022078520872366118,0.16197282606584862,0.09324891229632873,0.9560121654478732,0.09260020734432924,0.07502583703486403,0.9312480089591214,Twitch,No Feature Engineering,BC Full,3997.0,40.0,46.61810302734375
6,0.8097207859358841,0.7674044458299529,0.2955365048924605,0.8097207859358841,0.2267321613236815,0.7163886047254865,0.4562211512073283,1.34263458372374,0.7614230526396185,1.1766528951010329,5.833055346717241,1.1719954854846235,6.060466098127789,0.02419460944516595,0.022881679567831003,0.16197282606584862,0.09324891229632873,0.9543486116104062,0.08085994087406283,0.05995587783407589,0.7494075694530051,Twitch,No Feature Engineering,BC Full,3997.0,52.0,46.36818552017212
7,0.8045501551189245,0.7680247405903885,0.3240359415273963,0.8045501551189245,0.23216132368148915,1.1716042495517365,0.8609038285493321,1.34263458372374,0.7614230526396185,1.2203550597902104,5.830384761555992,1.1719954854846235,6.060466098127789,0.07109592893041397,0.07814036367947644,0.16197282606584862,0.09324891229632873,0.8662656492443727,0.07670015071507172,0.07247129302498923,0.4020145436905884,Twitch,No Feature Engineering,BC Full,3997.0,64.0,45.998573303222656
8,0.8058428128231644,0.7712818983126937,0.3323675896809316,0.8058428128231644,0.2303516028955533,1.288099843023328,0.8724831600392942,1.34263458372374,0.7614230526396185,1.256095684553758,5.864328702086482,1.1719954854846235,6.060466098127789,0.07787616193931073,0.07738581167263367,0.16197282606584862,0.09324891229632873,0.8414832161363148,0.07325049301960802,0.07036481310227817,0.648458032183891,Twitch,No Feature Engineering,BC Full,3997.0,76.0,45.61400127410889
9,0.8009307135470527,0.7677885263003161,0.31870022695895645,0.8009307135470526,0.2365563598759049,0.9220995010103862,0.7567303227825031,1.34263458372374,0.7614230526396185,1.6650235671695184,7.4718697114468124,1.1719954854846235,6.060466098127789,0.05446319776310765,0.06777458456632672,0.16197282606584862,0.09324891229632873,0.9045230440235066,0.08042867500412433,0.06958491039874029,0.7672960204460211,Twitch,No Feature Engineering,BC Full,3997.0,88.0,45.64028143882752
