,bandwidth_mbit,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,1.6961970746728254,752319.0,550840,0.0,0,0,0,0.0,0.0,0.0,2,-2.0,399440.0,399440.0,399440.0,530136.0,752319.0,183864.0,183864.0,183864.0,244024.0,346296.0,32.48412850000002,32.48412850000002,32.48412850000002,61.41094679999999,73.94623290000001,0.0,3.6824339999999998,2.598,3.68,0.0,1576493457.6950002,1576493455.038,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-1-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",73.94623290000001
1,2.0528701195219123,1001437.0,644088,,0,0,1,,,,2,,,,,,,,,,,,,,,,,,3.6795120000000003,2.5100000000000002,7.36,3.68,1576493460.2810001,1576493457.723,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-2-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",73.6078218
2,2.6595434412265755,975669.0,1366008,,0,0,2,,,,2,,,,,,,,,,,,,,,,,,7.278989,4.109,14.64,7.36,1576493464.4359999,1576493460.303,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-3-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",72.95143930000002
3,2.806138631346578,1141503.0,794488,,0,0,3,,,,2,,,,,,,,,,,,,,,,,,3.670723,2.265,18.31,14.64,1576493466.966,1576493464.496,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-4-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",84.2480023
4,3.057574406204556,1057121.0,788472,,0,0,4,,,,2,,,,,,,,,,,,,,,,,,3.6678,2.063,21.98,18.31,1576493469.065,1576493466.993,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-5-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",84.88282730000003
5,2.8271446398184907,887248.0,623032,,0,0,5,,,,2,,,,,,,,,,,,,,,,,,3.6648669999999997,1.7630000000000001,25.64,21.98,1576493471.1959999,1576493469.086,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-6-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",85.84167699999995
6,3.1653601609657946,848528.0,589944,,0,0,6,,,,2,,,,,,,,,,,,,,,,,,3.661945,1.491,29.3,25.64,1576493472.705,1576493471.21,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-7-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",85.1618397
7,3.251708927231808,890053.0,541816,,0,0,7,,,,2,,,,,,,,,,,,,,,,,,3.6803559999999997,1.333,32.99,29.31,1576493474.063,1576493472.725,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-8-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",71.24582179999997
8,3.2595716004813475,988918.0,677176,,0,0,8,,,,2,,,,,,,,,,,,,,,,,,3.677422,1.6620000000000001,36.67,32.99,1576493475.744,1576493474.077,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-9-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",71.24582179999997
9,3.2402530831099194,1074841.0,755384,,0,0,9,,,,2,,,,,,,,,,,,,,,,,,3.6745,1.865,40.33,36.66,1576493477.7549999,1576493475.758,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-10-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",71.9281101
10,3.149457297297297,1056037.0,728312,,0,0,10,,,,2,,,,,,,,,,,,,,,,,,3.671567,1.85,44.01,40.34,1576493479.75,1576493477.777,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-11-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",74.3748658
11,2.978515826015928,1360645.0,1823224,,0,0,11,,,,2,,,,,,,,,,,,,,,,,,7.271044,4.897,51.28,44.01,1576493486.082,1576493481.144,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-12-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",78.70746599999997
12,2.763788738542121,1124266.0,791480,,0,0,12,,,,2,,,,,,,,,,,,,,,,,,3.662789,2.291,54.94,51.28,1576493490.684,1576493488.344,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-13-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",79.59625459999998
13,2.5737103918228277,1079421.0,755384,,0,0,13,,,,2,,,,,,,,,,,,,,,,,,3.6812,2.348,58.62,54.94,1576493494.337,1576493491.945,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-14-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",80.40977480000005
14,2.004598778998779,1225031.0,1026104,,0,0,14,,,,2,,,,,,,,,,,,,,,,,,4.559767,4.095,63.19,58.63,1576493499.681,1576493495.544,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-15-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",81.54918929999997
15,2.7549525101763908,1085670.0,761400,,0,0,15,,,,2,,,,,,,,,,,,,,,,,,3.682178,2.211,66.86,63.18,1576493502.313,1576493500.045,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-16-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",81.824332
16,2.1857940327237726,1236966.0,851640,,0,0,16,,,,2,,,,,,,,,,,,,,,,,,3.679245,3.117,70.55,66.87,1576493506.809,1576493503.645,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-17-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",81.82065707070709
17,2.829780346820809,1120127.0,734328,,0,0,17,,,,2,,,,,,,,,,,,,,,,,,3.6763230000000005,2.076,74.23,70.55,1576493509.376,1576493507.244,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-18-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",80.73572210000002
18,3.001081876724931,1258591.0,815544,,0,0,18,,,,2,,,,,,,,,,,,,,,,,,3.673389,2.174,77.89,74.22,1576493513.069,1576493510.846,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-19-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",74.77000040000003
19,3.3619819819819816,1167807.0,746360,,0,0,19,,,,2,,,,,,,,,,,,,,,,,,3.670467,1.776,81.57,77.9,1576493516.2719998,1576493514.445,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-20-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",75.20121490000001
20,3.2905093317278746,958778.0,683192,,0,0,20,,,,2,,,,,,,,,,,,,,,,,,3.667534,1.661,85.24,81.57,1576493519.741,1576493518.044,"https://d1v-h.phncdn.com/hls/videos/201904/04/216536581/,1080P_4000K,720P_4000K,480P_2000K,240P_400K,_216536581.mp4.urlset/seg-21-f2-v1-a1.ts?ttl=1576497046&l=0&clientip=3.124.187.246&hash=960a64330660a12199ff0814c94e55e9",75.20121490000001
