,accuracy_score,weighted_f1_score,macro_f1_score,micro_f1_score,mae_score,avg_mbit_approx,std_mbit_approx,avg_mbit_expert,std_mbit_expert,avg_rebuffering_approx,std_rebuffering_approx,avg_rebuffering_expert,std_rebuffering_expert,avg_mbit_switch_approx,std_mbit_switch_approx,avg_mbit_switch_expert,std_mbit_switch_expert,avg_clustering_approx,avg_clustering_score_approx,avg_clustering_score_expert,clustering_score_kl_divergence
0,0.8645598194130926,0.8409988866936374,0.5803364057699316,0.8645598194130926,0.13882618510158012,2.230658190342393,2.179028606306471,2.184155823152209,2.142970593765843,2.534716121989223,6.295422872068864,2.3479102394749582,6.753431945909715,0.11818400130094317,0.10347753984338949,0.17101107715512703,0.13187721872748503,0.6499449421425906,0.04037772579059997,0.04283173099931807,0.15950518057117286
