,accuracy_score,weighted_f1_score,macro_f1_score,micro_f1_score,mae_score,avg_mbit_approx,std_mbit_approx,avg_mbit_expert,std_mbit_expert,avg_rebuffering_approx,std_rebuffering_approx,avg_rebuffering_expert,std_rebuffering_expert,avg_mbit_switch_approx,std_mbit_switch_approx,avg_mbit_switch_expert,std_mbit_switch_expert,avg_clustering_approx,avg_clustering_score_approx,avg_clustering_score_expert,clustering_score_kl_divergence,Provider,Base Classifier,Cloning Method,Training Samples,Leaf Complexity,Training Time
0,0.18921389396709323,0.3087574162030746,0.1062071427441748,0.18921389396709323,1.4058500914076781,1.1753248243544143,0.7933351716135402,0.8278390447704266,0.7031444797481651,1.0823302385650437,3.5860042061442923,1.0453923168791914,3.5827811720600233,0.08162206623609482,0.07382968244584691,0.03990859657131332,0.03362932917512223,0.22801952781112445,0.003434224735020427,0.041724861836446914,0.7318605980113444,XVideos,Simple Rate Algorithm,BC Full,3952.0,0,53.012359857559204
1,0.9186471663619744,0.8909044541412199,0.3502838605028386,0.9186471663619744,0.08683729433272395,0.4747686386366834,0.09973452707961367,0.8278390447704266,0.7031444797481651,1.263777610689081,3.665302107193943,1.0453923168791914,3.5827811720600233,0.00543366781037535,0.0020074996492523986,0.03990859657131332,0.03362932917512223,0.8431507002801122,0.04696198734811876,0.035309666361429716,0.5698940087769427,XVideos,No Feature Engineering,BC Full,3952.0,5,28.332030773162842
2,0.9113345521023766,0.8919949246688982,0.38141621260780145,0.9113345521023766,0.09414990859232175,0.4990831873300744,0.38987700319740687,0.8278390447704266,0.7031444797481651,1.0395238546740708,3.584344293397891,1.0453923168791914,3.5827811720600233,0.01272242434808163,0.007474967433844028,0.03990859657131332,0.03362932917512223,0.9002775510204082,0.053017360138813176,0.03729531828853518,0.2989803141899662,XVideos,No Feature Engineering,BC Full,3952.0,16,28.816765785217285
3,0.9122486288848263,0.8939617056257234,0.39217872266874076,0.9122486288848263,0.09506398537477148,0.5394610686688498,0.4067273618833278,0.8278390447704266,0.7031444797481651,1.0395238546740708,3.584344293397891,1.0453923168791914,3.5827811720600233,0.013567031760326531,0.0070813004632687875,0.03990859657131332,0.03362932917512223,0.8887497398959584,0.04714179013682817,0.03783644106095044,0.24048298248460365,XVideos,No Feature Engineering,BC Full,3952.0,20,27.02119517326355
4,0.8976234003656307,0.8907866322645916,0.3992318406280335,0.8976234003656307,0.11243144424131626,0.5771032129348763,0.44298860467423656,0.8278390447704266,0.7031444797481651,1.0453428153932778,3.5827933991641205,1.0453923168791914,3.5827811720600233,0.018984176659246097,0.010993783218855566,0.03990859657131332,0.03362932917512223,0.8185469387755103,0.049387093915603045,0.04054336556071578,0.4178405471988652,XVideos,No Feature Engineering,BC Full,3952.0,28,24.59077763557434
5,0.9058500914076782,0.8950537393412925,0.40268673179955883,0.9058500914076782,0.10237659963436929,0.7433045237997022,0.49165822633152306,0.8278390447704266,0.7031444797481651,1.1978691132940298,3.6164464462711936,1.0453923168791914,3.5827811720600233,0.020064601644920365,0.013395743619406734,0.03990859657131332,0.03362932917512223,0.66465050020008,0.03834648388961149,0.03799666031808806,0.23369810024397103,XVideos,No Feature Engineering,BC Full,3952.0,40,24.35221552848816
6,0.906764168190128,0.8959631641670169,0.32429177233097667,0.906764168190128,0.10329067641681901,0.7518563985595264,0.49671699516956436,0.8278390447704266,0.7031444797481651,1.1978691132940298,3.6164464462711936,1.0453923168791914,3.5827811720600233,0.019297346429554222,0.011755400033695067,0.03990859657131332,0.03362932917512223,0.7401795918367347,0.040509334416638135,0.04296042901274949,0.18378187479517832,XVideos,No Feature Engineering,BC Full,3952.0,52,24.490365743637085
7,0.8985374771480804,0.8903075014727037,0.3183122036918208,0.8985374771480804,0.11151736745886655,0.7570772407763665,0.503545581132759,0.8278390447704266,0.7031444797481651,1.1559957877513396,3.6012640968756053,1.0453923168791914,3.5827811720600233,0.0279101928893092,0.021505666082032353,0.03990859657131332,0.03362932917512223,0.585296518607443,0.039637452113777484,0.0383548288510073,0.20837179086555715,XVideos,No Feature Engineering,BC Full,3952.0,64,27.47547960281372
8,0.9012797074954296,0.8922033012687921,0.313449920508744,0.9012797074954296,0.10877513711151737,0.7286759564069407,0.5129068043678813,0.8278390447704266,0.7031444797481651,1.0599893764879722,3.5925016200937967,1.0453923168791914,3.5827811720600233,0.024781450095405312,0.01686055711099071,0.03990859657131332,0.03362932917512223,0.7734844337735095,0.0380522757791911,0.03536314631302749,0.1726938819745535,XVideos,No Feature Engineering,BC Full,3952.0,76,28.70150399208069
9,0.8811700182815356,0.8812615674369532,0.31422380387504945,0.8811700182815356,0.13071297989031078,0.7090595291009412,0.5075331140012055,0.8278390447704266,0.7031444797481651,1.051411341452755,3.5814179702778492,1.0453923168791914,3.5827811720600233,0.029451472271315678,0.021209139130665734,0.03990859657131332,0.03362932917512223,0.7548043217286914,0.0390193462636685,0.03619787715124607,0.22390291716527283,XVideos,No Feature Engineering,BC Full,3952.0,88,28.774245500564575
