,accuracy_score,weighted_f1_score,macro_f1_score,micro_f1_score,mae_score,avg_mbit_approx,std_mbit_approx,avg_mbit_expert,std_mbit_expert,avg_rebuffering_approx,std_rebuffering_approx,avg_rebuffering_expert,std_rebuffering_expert,avg_mbit_switch_approx,std_mbit_switch_approx,avg_mbit_switch_expert,std_mbit_switch_expert,avg_clustering_approx,avg_clustering_score_approx,avg_clustering_score_expert,clustering_score_kl_divergence
0,0.8907672301690507,0.8813220251781381,0.3182769848826033,0.8907672301690507,0.11703511053315994,0.7896452926450409,0.6033853942052239,1.0582692973390238,0.8478746571314341,1.120255577229323,2.6511741884487665,0.7313225918670377,1.5198170182750745,0.029969213273260083,0.02620586772042916,0.06372467881373442,0.053504666082110186,0.6817562084477501,0.031104372330317275,0.02713056778570514,0.2520491721863004
