,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,t_download_s_-1,quality_level_chosen_-1,bandwidth_mbit_-1,t_download_s_-2,quality_level_chosen_-2,bandwidth_mbit_-2,t_download_s_-3,quality_level_chosen_-3,bandwidth_mbit_-3,t_download_s_-4,quality_level_chosen_-4,bandwidth_mbit_-4,t_download_s_-5,quality_level_chosen_-5,bandwidth_mbit_-5,t_download_s_-6,quality_level_chosen_-6,bandwidth_mbit_-6,t_download_s_-7,quality_level_chosen_-7,bandwidth_mbit_-7,t_download_s_-8,quality_level_chosen_-8,bandwidth_mbit_-8,t_download_s_-9,quality_level_chosen_-9,bandwidth_mbit_-9,t_download_s_-10,quality_level_chosen_-10,bandwidth_mbit_-10,quality_shift,buffer_estimate_0,rebuffer_estimate_0,bitrate_level_encoded
0,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/287804723/chop/segment-1.m4s,1572069173.111,1572069175.349,0,2.112,205761,0.7793977272727273,0,0,6.0,0.0,6.0,0,295000.0,73.53628923076917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295000.0
1,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/287804723/chop/segment-2.m4s,1572069175.926,1572069176.131,1,0.158,75153,3.8052151898734174,0,0,7.84,6.0,13.84,0,295000.0,44.65907193370164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295000.0
2,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-2.m4s,1572069176.394,1572069176.66,1,0.229,86504,3.0219737991266373,0,0,7.84,6.0,13.84,1,493000.0,58.1021735359116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
3,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-3.m4s,1572069176.6320002,1572069177.015,2,0.34,141109,3.3202117647058818,0,0,6.0,13.84,19.84,1,493000.0,69.25949324175826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
4,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-3.m4s,1572069177.018,1572069177.399,2,0.339,141109,3.3300058997050144,0,0,6.0,13.84,19.84,1,493000.0,69.25949324175826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
5,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-4.m4s,1572069177.923,1572069178.407,3,0.4370000000000001,179069,3.278151029748283,0,0,7.1999999999999975,19.84,27.04,1,493000.0,58.39918806629835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
6,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-4.m4s,1572069178.411,1572069178.899,3,0.443,179069,3.2337516930022567,0,0,7.1999999999999975,19.84,27.04,1,493000.0,58.39918806629835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
7,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-5.m4s,1572069178.9020002,1572069180.4689999,4,1.521,578041,3.0403208415516105,0,0,7.3599999999999985,27.04,34.4,1,493000.0,14.000619175824173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
8,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-5.m4s,1572069180.472,1572069182.04,4,1.5219999999999998,578041,3.0383232588699083,0,0,7.3599999999999985,27.04,34.4,1,493000.0,14.000619175824173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
9,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-6.m4s,1572069182.331,1572069183.498,5,1.122,429685,3.063707664884136,0,0,8.68,34.4,43.08,1,493000.0,29.464649226519327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
10,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-7.m4s,1572069189.2529998,1572069191.521,6,2.222,825563,2.97232403240324,0,0,8.600000000000001,43.08,51.68,1,493000.0,12.171672320441992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
11,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-8.m4s,1572069197.6720002,1572069199.789,7,2.072,773516,2.9865482625482622,0,0,7.920000000000003,51.68,59.6,1,493000.0,26.07445752747252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
12,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-9.m4s,1572069205.415,1572069206.879,8,1.416,515854,2.9144293785310733,0,0,7.479999999999998,59.6,67.08,1,493000.0,34.76896370165745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
13,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-10.m4s,1572069212.611,1572069214.13,9,1.511,542120,2.870258107213765,0,0,7.960000000000008,67.08,75.04,1,493000.0,29.0360676923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
14,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-11.m4s,1572069220.904,1572069223.26,10,2.31,864563,2.994157575757576,0,0,7.519999999999996,75.04,82.56,1,493000.0,19.159236906077336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
15,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-12.m4s,1572069228.449,1572069230.7099998,11,2.215,828782,2.993343566591422,0,0,8.0,82.56,90.56,1,493000.0,18.592789285714293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
16,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-13.m4s,1572069236.448,1572069238.783,12,2.286,854534,2.9904951881014874,0,0,8.64,90.56,99.2,1,493000.0,15.902158563535915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
17,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-14.m4s,1572069244.949,1572069247.5589998,13,2.5420000000000003,983337,3.0946876475216363,0,0,8.920000000000002,99.2,108.12,1,493000.0,19.785794175824172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
18,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-15.m4s,1572069253.849,1572069255.29,14,1.392,529131,3.040982758620689,0,0,6.079999999999997,108.12,114.2,1,493000.0,20.474700552486187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
19,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-16.m4s,1572069260.155,1572069261.393,15,1.192,441992,2.9663892617449665,0,0,7.11999999999999,114.2,121.32,1,493000.0,25.92354686813189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
20,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-17.m4s,1572069266.86,1572069267.7459998,16,0.879,259694,2.363540386803185,0,0,7.200000000000018,121.32,128.52,1,493000.0,27.301120773480648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
21,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-18.m4s,1572069274.3879998,1572069275.13,17,0.6940000000000001,265625,3.0619596541786738,0,0,6.759999999999992,128.52,135.28,1,493000.0,42.7423214285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
22,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-19.m4s,1572069281.198,1572069282.4029999,18,1.154,433474,3.005019064124784,0,0,8.359999999999985,135.28,143.64,1,493000.0,63.44208591160221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
23,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-20.m4s,1572069289.11,1572069291.099,19,1.975,722831,2.9279230379746832,0,0,6.240000000000008,143.64,149.88,1,493000.0,38.09267483516484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
24,https://skyfire.vimeocdn.com/1572073068-0x2b7dfefbde08406aa7f344467104c5221cd19103/105646584/sep/video/286088427/chop/segment-21.m4s,1572069295.36,1572069297.5579998,20,2.188,768643,2.8103948811700183,0,0,7.480000000000018,149.88,157.36,1,493000.0,36.71065254143643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0
