,bandwidth_mbit,bandwidth_mbit_-1,bandwidth_mbit_-2,bandwidth_mbit_-3,bandwidth_mbit_-4,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_level_chosen_-2,quality_level_chosen_-3,quality_level_chosen_-4,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_download_s_-2,t_download_s_-3,t_download_s_-4,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,-0.008,,,,,199280.0,-1,0.0,0,0,0,0.0,0,0.0,0,,,,,0,199280.0,199280.0,199280.0,235376.0,271825.0,99640,99640,99640,117688,138744,1.690953917525773,1.690953917525773,1.690953917525773,30.173322989690753,69.43374200000001,0.0,4.0,0.001,,,,,4.0,0.0,1572073311.085,1572073310.427,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813210.mp4-1.ts,1.690953917525773
1,-0.008,,,,,253033.0,-1,3.9730000495910645,0,0,1,0.0,0,0.0,0,,,,,0,253033.0,253033.0,253033.0,331120.0,389100.0,126712,126712,126712,165816,198904,3.8369580412371134,3.8369580412371134,3.8369580412371134,5.995775360824744,80.40957536842102,4.040999889373779,4.006178,0.001,,,,,8.01,4.0,1572073315.0909998,1572073314.495,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813210.mp4-2.ts,3.8369580412371134
2,-0.008,0.2808800221668052,,,,354601.0,-1,3.988999853134155,0,0,2,199280.0,0,1.690953917525773,0,0.0,,,,0,354601.0,354601.0,354601.0,504538.0,641159.0,177848,177848,177848,253048,328248,1.806434536082474,1.806434536082474,1.806434536082474,4.0831081443298975,73.38898031578947,0.23199987411499023,4.012344000000001,0.001,3.609,,,,12.02,8.01,1572073319.214,1572073318.721,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813210.mp4-3.ts,1.806434536082474
3,-0.008,0.26431060746795465,0.2808800221668052,,,240280.0,-1,3.990999946594238,0,0,3,253033.0,0,3.8369580412371134,0,0.0,0.0,,,0,240280.0,240280.0,240280.0,318127.0,382064.0,120696,120696,120696,159800,195896,2.5022878350515465,2.5022878350515465,2.5022878350515465,4.843024639175256,68.95142231578947,1.887000074386597,4.018511,0.001,5.383,3.609,,,16.04,12.02,1572073324.682,1572073324.616,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813210.mp4-4.ts,2.5022878350515465
4,-0.008,0.07962790697674418,0.26431060746795465,0.2808800221668052,,463815.0,-1,4.005999822616577,0,0,4,354601.0,0,1.806434536082474,0,0.0,0.0,0.0,,0,463815.0,463815.0,463815.0,728422.0,902078.0,231992,231992,231992,364344,460600,0.1104056701030928,0.1104056701030928,0.1104056701030928,2.0593523711340205,70.4455810526316,8.200999965667725,4.001456,0.001,12.126,5.383,3.609,,20.04,16.04,1572073336.8700001,1572073336.822,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813210.mp4-5.ts,0.1104056701030928
5,-0.008,0.07962790697674418,0.26431060746795465,0.2808800221668052,,463815.0,-1,0.0,0,0,4,240280.0,0,2.5022878350515465,0,0.0,0.0,0.0,,0,463815.0,463815.0,463815.0,728422.0,902078.0,231992,231992,231992,364344,460600,0.1104056701030928,0.1104056701030928,0.1104056701030928,2.0593523711340205,70.4455810526316,6.170000057220459,4.001456,0.001,12.126,5.383,3.609,,20.04,16.04,1572073357.1409998,1572073346.998,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813210.mp4-5.ts,0.1104056701030928
6,-0.008,0.2563093495373567,0.07962790697674418,0.26431060746795465,0.2808800221668052,282964.0,-1,,0,0,5,463815.0,0,0.1104056701030928,0,0.0,0.0,0.0,0.0,0,282964.0,282964.0,282964.0,403055.0,477197.0,141752,141752,141752,201912,244024,7.803534639175258,7.803534639175258,7.803534639175258,16.160585876288653,68.01602642105264,,4.0076220000000005,0.001,7.2410000000000005,12.126,5.383,3.609,24.05,20.04,1572073364.31,1572073364.233,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813210.mp4-6.ts,7.803534639175258
