,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level
0,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment1_3_av.ts,1576430565.871,1576430567.43,0,1.479,644276,3.484927653820148,0,0,10.080333,0.0,10.08,0,515146.0,26.85468803149605
1,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment2_3_av.ts,1576430572.615,1576430572.863,1,0.224,349492,12.481857142857141,0,0,10.115,10.08,20.2,0,274497.0,27.38385853754939
2,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment3_3_av.ts,1576430572.88,1576430573.2010002,2,0.306,479212,12.528418300653595,0,0,10.109667,20.2,30.31,0,370756.0,16.8037881027668
3,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment4_2_av.ts,1576430573.244,1576430574.2519999,3,0.889,1390636,12.514159730033745,0,0,10.064333,30.3,40.36,1,1088660.0,78.88364352000006
4,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment3_2_av.ts,1576430574.303,1576430575.152,2,0.8240000000000001,1282348,12.44998058252427,0,0,10.109667,20.2,30.31,1,990946.0,72.17322848
5,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment4_0_av.ts,1576430575.188,1576430576.717,3,1.51,2259948,11.973234437086093,0,0,10.064333,30.3,40.36,2,1789228.0,89.38718547999999
6,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment3_0_av.ts,1576430576.768,1576430579.166,2,2.366,2250924,7.610901098901098,0,0,10.109667,20.2,30.31,2,1681232.0,83.07364927999998
7,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment4_1_av.ts,1576430579.24,1576430581.9,3,2.515,3475180,11.054250497017891,0,0,10.064333,30.3,40.36,3,2733680.0,100.0
8,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment3_1_av.ts,1576430581.972,1576430584.396,2,2.178,3096172,11.372532598714416,0,0,10.109667,20.2,30.31,3,2447688.0,100.0
9,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment4_1_av.ts,1576430584.475,1576430587.0279999,3,2.531,3475180,10.984369814302646,0,0,10.064333,30.3,40.36,3,2733680.0,100.0
