,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0,t_download_s_-1,quality_level_chosen_-1,bandwidth_mbit_-1,t_download_s_-2,quality_level_chosen_-2,bandwidth_mbit_-2,t_download_s_-3,quality_level_chosen_-3,bandwidth_mbit_-3,t_download_s_-4,quality_level_chosen_-4,bandwidth_mbit_-4,t_download_s_-5,quality_level_chosen_-5,bandwidth_mbit_-5,t_download_s_-6,quality_level_chosen_-6,bandwidth_mbit_-6,t_download_s_-7,quality_level_chosen_-7,bandwidth_mbit_-7,t_download_s_-8,quality_level_chosen_-8,bandwidth_mbit_-8,t_download_s_-9,quality_level_chosen_-9,bandwidth_mbit_-9,t_download_s_-10,quality_level_chosen_-10,bandwidth_mbit_-10,bitrate_level_encoded
0,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/460556520/chop/segment-1.m4s,1572038766.961,1572038767.015,0,0.006999999999999999,19324,22.084571428571426,0,0,6.0,0.0,6.0,0,299000.0,23.528639888888808,0.0,0.0,0.0,19324.0,23.528639888888808,299000.0,19324.0,23.528639888888808,299000.0,19324.0,23.528639888888808,299000.0,15175.0,67.05732655555559,640000.0,31708.0,93.35698144444436,2057000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
1,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-1.m4s,1572038767.0170002,1572038767.06,0,0.001,15175,121.4,0,0,6.0,0.0,6.0,1,640000.0,67.05732655555559,0.0,0.0,0.0,19324.0,23.528639888888808,299000.0,19324.0,23.528639888888808,299000.0,19324.0,23.528639888888808,299000.0,15175.0,67.05732655555559,640000.0,31708.0,93.35698144444436,2057000.0,-1.0,5.997999906539918,0.05399990081787109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
2,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-2.m4s,1572038770.269,1572038770.93,1,0.153,12572,0.657359477124183,0,0,6.0,6.0,12.0,1,640000.0,77.90280379888273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
3,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-3.m4s,1572038770.9329998,1572038771.795,2,0.8200000000000001,91457,0.8922634146341463,0,0,6.0,12.0,18.0,1,640000.0,62.748706592178756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
4,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-4.m4s,1572038772.44,1572038774.657,3,2.099,340929,1.2993959028108621,0,0,6.0,18.0,24.0,1,640000.0,64.29475672222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
5,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-5.m4s,1572038775.717,1572038778.431,4,2.608,472118,1.4482147239263805,0,0,6.0,24.0,30.0,1,640000.0,65.21373525139667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
6,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-6.m4s,1572038778.954,1572038782.5170002,5,3.4610000000000003,547092,1.2645871135509972,0,0,6.0,30.0,36.0,1,640000.0,12.35818212290503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
7,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-7.m4s,1572038782.522,1572038786.1720002,6,3.638,581629,1.2790082462891699,0,0,6.0,36.0,42.0,1,640000.0,20.46878022346369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
8,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/460556520/chop/segment-8.m4s,1572038786.948,1572038788.5679998,7,1.515,252088,1.3311577557755774,0,0,6.0,42.0,48.0,0,299000.0,4.5801797777777775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
9,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-5.m4s,1572038789.105,1572038791.86,4,2.655,472118,1.4225777777777775,0,0,6.0,24.0,30.0,1,640000.0,65.21373525139667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
10,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-6.m4s,1572038791.8639998,1572038795.1590002,5,3.282,547092,1.3335575868372944,0,0,6.0,30.0,36.0,1,640000.0,12.35818212290503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
11,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-7.m4s,1572038795.1620002,1572038798.202,6,2.9530000000000003,581629,1.5756965797494074,0,0,6.0,36.0,42.0,1,640000.0,20.46878022346369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
12,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-8.m4s,1572038798.206,1572038801.1279998,7,2.8360000000000003,572006,1.6135571227080396,0,0,6.0,42.0,48.0,1,640000.0,21.918296388888887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
13,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-9.m4s,1572038801.505,1572038804.5200002,8,2.874,565021,1.5727794015309673,0,0,6.0,48.0,54.0,1,640000.0,4.8366636312849165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
14,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-9.m4s,1572038804.525,1572038807.9329998,8,3.3960000000000004,565021,1.3310270906949353,0,0,6.0,48.0,54.0,1,640000.0,4.8366636312849165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
15,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-10.m4s,1572038808.403,1572038812.1339998,9,3.584,622175,1.3887834821428569,0,0,6.0,54.0,60.0,1,640000.0,35.1669649162011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
16,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-11.m4s,1572038812.1379998,1572038814.971,10,2.809,453533,1.2916568173727303,0,0,6.0,60.0,66.0,1,640000.0,22.215652960893845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
17,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-12.m4s,1572038815.562,1572038819.789,11,4.1110000000000015,634001,1.2337650206762345,0,0,6.0,66.0,72.0,1,640000.0,26.21813227777779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
18,https://skyfire.vimeocdn.com/1572042661-0x744e60fda85d78c35ef5e5f2d94bc8ce486b3857/114847336/sep/video/318333743/chop/segment-13.m4s,1572038820.7489998,1572038823.885,12,3.033,590521,1.557589185624794,0,0,6.0,72.0,78.0,1,640000.0,32.70627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0
