,bandwidth_mbit,bandwidth_mbit_-1,bandwidth_mbit_-2,bandwidth_mbit_-3,bandwidth_mbit_-4,bandwidth_mbit_-5,bandwidth_mbit_-6,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_level_chosen_-2,quality_level_chosen_-3,quality_level_chosen_-4,quality_level_chosen_-5,quality_level_chosen_-6,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_download_s_-2,t_download_s_-3,t_download_s_-4,t_download_s_-5,t_download_s_-6,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level,bitrate_level_encoded
0,1.026851700680272,,,,,,,646720.0,94342,0.0,94341.0,0.0,0,0.0,0.0,0.0,2,,,,,,,-2.0,420618.0,420618.0,420618.0,512864.0,646720.0,157732.0,157732.0,157732.0,192324.0,242520.0,0.6664120666666665,0.6664120666666665,0.6664120666666665,25.071818666666665,51.48625553333333,0.0,2.64,0.735,,,,,,,2.64,0.0,1572337986.019,1572337984.885,https://r2---sn-4g5e6n76.googlevideo.com/videoplayback?expire=1572359581&ei=Pfm3XaImiJOBB6SIgqAO&ip=3.122.179.7&id=o-ABmb-F4o4p8hkJJdKgoYPAzUzaQOMo4R0xZbr5VD6Q7d&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C298%2C299%2C302%2C303%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6n76%2Csn-4g5edn7s&ms=au%2Crdu&mv=u&mvi=1&pl=19&mime=video%2Fmp4&gir=yes&clen=16994898&dur=433.960&lmt=1569606798349722&mt=1572337815&fvip=2&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAKNKafxpMHNm3vt0Py2Vvafoqe0ROfEBr4q1mj4jfgkrAiEAzoQODfCLpgYfPSYpPsCTt-7CdxlVxgULZeg0n06sFrM%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRgIhAOWDuoY1BauYck0sLXte_imKhK88WlhjV6hwl5w30Q6TAiEAgwVtuwwqUu4FPxBbmGEjWTAnJ69KAR8T63t1qpBhje0%3D&alr=yes&cpn=h-vaDO_o1HuIRjLa&cver=2.20191022.06.00&range=0-94341&rn=1&rbuf=0,51.48625553333333,819599.9724137931
1,0.6677439134355275,,,,,,,646720.0,92566,0.0,186907.0,94342.0,0,0.0,0.0,0.0,2,,,,,,,-2.0,420618.0,420618.0,420618.0,512864.0,646720.0,157732.0,157732.0,157732.0,192324.0,242520.0,0.6664120666666665,0.6664120666666665,0.6664120666666665,25.071818666666665,51.48625553333333,1.1440000534057615,2.52,1.109,,,,,,,5.16,2.64,1572337987.171,1572337986.029,https://r2---sn-4g5e6n76.googlevideo.com/videoplayback?expire=1572359581&ei=Pfm3XaImiJOBB6SIgqAO&ip=3.122.179.7&id=o-ABmb-F4o4p8hkJJdKgoYPAzUzaQOMo4R0xZbr5VD6Q7d&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C298%2C299%2C302%2C303%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6n76%2Csn-4g5edn7s&ms=au%2Crdu&mv=u&mvi=1&pl=19&mime=video%2Fmp4&gir=yes&clen=16994898&dur=433.960&lmt=1569606798349722&mt=1572337815&fvip=2&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAKNKafxpMHNm3vt0Py2Vvafoqe0ROfEBr4q1mj4jfgkrAiEAzoQODfCLpgYfPSYpPsCTt-7CdxlVxgULZeg0n06sFrM%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRgIhAOWDuoY1BauYck0sLXte_imKhK88WlhjV6hwl5w30Q6TAiEAgwVtuwwqUu4FPxBbmGEjWTAnJ69KAR8T63t1qpBhje0%3D&alr=yes&cpn=h-vaDO_o1HuIRjLa&cver=2.20191022.06.00&range=94342-186907&rn=3&rbuf=2420,51.48625553333333,819599.9724137931
2,1.3050477657935284,,,,,,,730442.0,105872,0.0,292779.0,186908.0,1,0.0,0.0,0.0,2,,,,,,,-2.0,421120.0,421120.0,421120.0,493813.0,730442.0,157920.0,157920.0,157920.0,185180.0,273916.0,0.08084553333333333,0.08084553333333333,0.08084553333333333,20.631047266666656,47.85448639999999,0.6010000705718994,2.04,0.649,,,,,,,7.2,5.16,1572337987.5660002,1572337986.63,https://r2---sn-4g5e6n76.googlevideo.com/videoplayback?expire=1572359581&ei=Pfm3XaImiJOBB6SIgqAO&ip=3.122.179.7&id=o-ABmb-F4o4p8hkJJdKgoYPAzUzaQOMo4R0xZbr5VD6Q7d&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C298%2C299%2C302%2C303%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6n76%2Csn-4g5edn7s&ms=au%2Crdu&mv=u&mvi=1&pl=19&mime=video%2Fmp4&gir=yes&clen=16994898&dur=433.960&lmt=1569606798349722&mt=1572337815&fvip=2&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAKNKafxpMHNm3vt0Py2Vvafoqe0ROfEBr4q1mj4jfgkrAiEAzoQODfCLpgYfPSYpPsCTt-7CdxlVxgULZeg0n06sFrM%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRgIhAOWDuoY1BauYck0sLXte_imKhK88WlhjV6hwl5w30Q6TAiEAgwVtuwwqUu4FPxBbmGEjWTAnJ69KAR8T63t1qpBhje0%3D&alr=yes&cpn=h-vaDO_o1HuIRjLa&cver=2.20191022.06.00&range=186908-292779&rn=5&rbuf=4465,47.85448639999999,819599.9724137931
3,2.3784642857142857,,,,,,,827200.0,199791,2.3699999046325684,492570.0,292780.0,2,0.0,0.0,0.0,2,,,,,,,-2.0,413600.0,413600.0,413600.0,520384.0,827200.0,155100.0,155100.0,155100.0,195144.0,310200.0,2.713204,2.713204,2.713204,23.6831294,45.316098933333336,0.5409998893737793,3.64,0.672,,,,,,,10.84,7.2,1572337988.23,1572337987.321,https://r2---sn-4g5e6n76.googlevideo.com/videoplayback?expire=1572359581&ei=Pfm3XaImiJOBB6SIgqAO&ip=3.122.179.7&id=o-ABmb-F4o4p8hkJJdKgoYPAzUzaQOMo4R0xZbr5VD6Q7d&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C298%2C299%2C302%2C303%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6n76%2Csn-4g5edn7s&ms=au%2Crdu&mv=u&mvi=1&pl=19&mime=video%2Fmp4&gir=yes&clen=16994898&dur=433.960&lmt=1569606798349722&mt=1572337815&fvip=2&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAKNKafxpMHNm3vt0Py2Vvafoqe0ROfEBr4q1mj4jfgkrAiEAzoQODfCLpgYfPSYpPsCTt-7CdxlVxgULZeg0n06sFrM%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRgIhAOWDuoY1BauYck0sLXte_imKhK88WlhjV6hwl5w30Q6TAiEAgwVtuwwqUu4FPxBbmGEjWTAnJ69KAR8T63t1qpBhje0%3D&alr=yes&cpn=h-vaDO_o1HuIRjLa&cver=2.20191022.06.00&range=292780-492570&rn=6&rbuf=6422,45.316098933333336,819599.9724137931
4,1.4208,,,,,,,957045.0,1776,5.830000114440918,1775.0,0.0,0,0.0,0.0,0.0,3,,,,,,,-3.0,420618.0,420618.0,420618.0,512864.0,646720.0,157732.0,157732.0,157732.0,192324.0,242520.0,0.6664120666666665,0.6664120666666665,0.6664120666666665,25.071818666666665,51.48625553333333,0.0,0.04,0.01,,,,,,,0.04,0.0,1572337989.633,1572337989.5410001,https://r2---sn-4g5e6n76.googlevideo.com/videoplayback?expire=1572359581&ei=Pfm3XaImiJOBB6SIgqAO&ip=3.122.179.7&id=o-ABmb-F4o4p8hkJJdKgoYPAzUzaQOMo4R0xZbr5VD6Q7d&itag=397&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C298%2C299%2C302%2C303%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6n76%2Csn-4g5edn7s&ms=au%2Crdu&mv=u&mvi=1&pl=19&mime=video%2Fmp4&gir=yes&clen=30482246&dur=433.960&lmt=1569607332475664&mt=1572337815&fvip=2&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRAIgZOIu2N00PPSGFi9AM23hLXRA-yHG7nCw6Cp90sKs1w8CIEboKviVQEUxgEBG7L13Kp1aboM0Uznc_J86Md1dq3im&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRgIhAOWDuoY1BauYck0sLXte_imKhK88WlhjV6hwl5w30Q6TAiEAgwVtuwwqUu4FPxBbmGEjWTAnJ69KAR8T63t1qpBhje0%3D&alr=yes&cpn=h-vaDO_o1HuIRjLa&cver=2.20191022.06.00&range=0-1775&rn=9&rbuf=0,66.92663826666669,1246101.4413793103
5,1.8129035812672176,,,,,,,1086890.0,329042,6.742999982833863,821612.0,492571.0,3,0.0,0.0,0.0,2,,,,,,,-2.0,419616.0,419616.0,419616.0,612128.0,1086890.0,157356.0,157356.0,157356.0,229548.0,407584.0,0.5954522818791945,0.5954522818791945,0.5954522818791945,19.077809530201336,40.88893973154365,0.0,6.920000000000003,1.452,,,,,,,17.76,10.84,1572337990.103,1572337988.6279998,https://r2---sn-4g5e6n76.googlevideo.com/videoplayback?expire=1572359581&ei=Pfm3XaImiJOBB6SIgqAO&ip=3.122.179.7&id=o-ABmb-F4o4p8hkJJdKgoYPAzUzaQOMo4R0xZbr5VD6Q7d&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C298%2C299%2C302%2C303%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6n76%2Csn-4g5edn7s&ms=au%2Crdu&mv=u&mvi=1&pl=19&mime=video%2Fmp4&gir=yes&clen=16994898&dur=433.960&lmt=1569606798349722&mt=1572337815&fvip=2&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAKNKafxpMHNm3vt0Py2Vvafoqe0ROfEBr4q1mj4jfgkrAiEAzoQODfCLpgYfPSYpPsCTt-7CdxlVxgULZeg0n06sFrM%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRgIhAOWDuoY1BauYck0sLXte_imKhK88WlhjV6hwl5w30Q6TAiEAgwVtuwwqUu4FPxBbmGEjWTAnJ69KAR8T63t1qpBhje0%3D&alr=yes&cpn=h-vaDO_o1HuIRjLa&cver=2.20191022.06.00&range=492571-821612&rn=8&rbuf=10053,40.88893973154365,819599.9724137931
6,4.095168884339817,,,,,,,1632842.0,1000245,,2498562.0,1498318.0,6,,,,3,,,,,,,,,,,,,,,,,,,,,,,,15.48,1.954,,,,,,,33.72,18.24,1572337991.9229999,1572337989.957,https://r2---sn-4g5e6n76.googlevideo.com/videoplayback?expire=1572359581&ei=Pfm3XaImiJOBB6SIgqAO&ip=3.122.179.7&id=o-ABmb-F4o4p8hkJJdKgoYPAzUzaQOMo4R0xZbr5VD6Q7d&itag=397&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C298%2C299%2C302%2C303%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6n76%2Csn-4g5edn7s&ms=au%2Crdu&mv=u&mvi=1&pl=19&mime=video%2Fmp4&gir=yes&clen=30482246&dur=433.960&lmt=1569607332475664&mt=1572337815&fvip=2&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRAIgZOIu2N00PPSGFi9AM23hLXRA-yHG7nCw6Cp90sKs1w8CIEboKviVQEUxgEBG7L13Kp1aboM0Uznc_J86Md1dq3im&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRgIhAOWDuoY1BauYck0sLXte_imKhK88WlhjV6hwl5w30Q6TAiEAgwVtuwwqUu4FPxBbmGEjWTAnJ69KAR8T63t1qpBhje0%3D&alr=yes&cpn=h-vaDO_o1HuIRjLa&cver=2.20191022.06.00&range=1498318-2498562&rn=10&rbuf=16713,55.946871543624106,1246101.4413793103
7,7.104,4.095168884339817,1.8129035812672176,1.4208,2.3784642857142857,1.3050477657935284,0.6677439134355275,2532234.0,1776,25.905999975204463,1775.0,0.0,0,957045.0,3.0,66.92663826666669,5,3.0,2.0,3.0,2.0,2.0,2.0,-2.0,646720.0,512864.0,957045.0,1758176.0,2532234.0,242520.0,192324.0,358892.0,659316.0,949588.0,51.48625553333333,25.071818666666665,66.92663826666669,85.47424913333337,86.22868466666662,0.0,0.0,0.002,1.954,1.452,0.01,0.672,0.649,1.109,0.0,0.0,1572337992.428,1572337992.345,https://r2---sn-4g5e6n76.googlevideo.com/videoplayback?expire=1572359581&ei=Pfm3XaImiJOBB6SIgqAO&ip=3.122.179.7&id=o-ABmb-F4o4p8hkJJdKgoYPAzUzaQOMo4R0xZbr5VD6Q7d&itag=398&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C298%2C299%2C302%2C303%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6n76%2Csn-4g5edn7s&ms=au%2Crdu&mv=u&mvi=1&pl=19&mime=video%2Fmp4&gir=yes&clen=62357090&dur=433.940&lmt=1569608964871927&mt=1572337815&fvip=2&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAIGZeu5_VsDVkDQBfnsrT7FU__tKS37j-RXSrScGZL0vAiA8gA96HSlrSs7NBJEXKYol78TkiqfH-fAUosHJllxtYQ%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRgIhAOWDuoY1BauYck0sLXte_imKhK88WlhjV6hwl5w30Q6TAiEAgwVtuwwqUu4FPxBbmGEjWTAnJ69KAR8T63t1qpBhje0%3D&alr=yes&cpn=h-vaDO_o1HuIRjLa&cver=2.20191022.06.00&range=0-1775&rn=13&rbuf=0,86.22868466666662,3238447.793103448
8,3.422224164845457,,,,,,,3116789.0,1370173,,6485144.0,5114972.0,5,,,,5,,,,,,,,,,,,,,,,,,,,,,,,4.08,3.2030000000000003,,,,,,,19.68,15.6,1572337995.794,1572337992.4329998,https://r2---sn-4g5e6n76.googlevideo.com/videoplayback?expire=1572359581&ei=Pfm3XaImiJOBB6SIgqAO&ip=3.122.179.7&id=o-ABmb-F4o4p8hkJJdKgoYPAzUzaQOMo4R0xZbr5VD6Q7d&itag=398&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C298%2C299%2C302%2C303%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6n76%2Csn-4g5edn7s&ms=au%2Crdu&mv=u&mvi=1&pl=19&mime=video%2Fmp4&gir=yes&clen=62357090&dur=433.940&lmt=1569608964871927&mt=1572337815&fvip=2&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAIGZeu5_VsDVkDQBfnsrT7FU__tKS37j-RXSrScGZL0vAiA8gA96HSlrSs7NBJEXKYol78TkiqfH-fAUosHJllxtYQ%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRgIhAOWDuoY1BauYck0sLXte_imKhK88WlhjV6hwl5w30Q6TAiEAgwVtuwwqUu4FPxBbmGEjWTAnJ69KAR8T63t1qpBhje0%3D&alr=yes&cpn=h-vaDO_o1HuIRjLa&cver=2.20191022.06.00&range=5114972-6485144&rn=14&rbuf=28616,91.16581526666668,3238447.793103448
9,2.193721445433085,,,,,,,4253813.0,1510103,,7995247.0,6485145.0,6,,,,5,,,,,,,,,,,,,,,,,,,,,,,,4.68,5.507000000000001,,,,,,,24.36,19.68,1572338008.55,1572338003.04,https://r2---sn-4g5e6n76.googlevideo.com/videoplayback?expire=1572359581&ei=Pfm3XaImiJOBB6SIgqAO&ip=3.122.179.7&id=o-ABmb-F4o4p8hkJJdKgoYPAzUzaQOMo4R0xZbr5VD6Q7d&itag=398&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C298%2C299%2C302%2C303%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6n76%2Csn-4g5edn7s&ms=au%2Crdu&mv=u&mvi=1&pl=19&mime=video%2Fmp4&gir=yes&clen=62357090&dur=433.940&lmt=1569608964871927&mt=1572337815&fvip=2&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAIGZeu5_VsDVkDQBfnsrT7FU__tKS37j-RXSrScGZL0vAiA8gA96HSlrSs7NBJEXKYol78TkiqfH-fAUosHJllxtYQ%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRgIhAOWDuoY1BauYck0sLXte_imKhK88WlhjV6hwl5w30Q6TAiEAgwVtuwwqUu4FPxBbmGEjWTAnJ69KAR8T63t1qpBhje0%3D&alr=yes&cpn=h-vaDO_o1HuIRjLa&cver=2.20191022.06.00&range=6485145-7995247&rn=16&rbuf=27365,86.25635201342286,3238447.793103448
