,timestamp_s,paused,played_until,buffered_until,videoWidth,videoHeight,decodedFrames,droppedFrames
0,1576431338.2543447,False,0.430809,3.018593,1280,720,14,2
1,1576431338.2582386,False,0.433353,3.018593,1280,720,14,2
2,1576431338.4194884,False,0.597962,3.018593,1280,720,18,4
3,1576431338.5563715,False,0.730727,3.018593,1280,720,23,5
4,1576431338.6930623,False,0.870656,3.018593,1280,720,26,6
5,1576431338.8342128,False,1.009416,3.018593,1280,720,32,8
6,1576431338.9755266,False,1.150714,3.018593,1280,720,35,10
7,1576431339.1313872,False,1.308471,3.018593,1280,720,41,13
8,1576431339.2750921,False,1.451754,3.018593,1280,720,44,13
9,1576431339.4205148,False,1.588678,3.018593,1280,720,48,15
10,1576431339.5646052,False,1.732946,3.018593,1280,720,53,16
11,1576431339.6989362,False,1.877392,3.018593,1280,720,57,18
12,1576431339.8739393,False,2.048719,3.018593,1280,720,62,18
13,1576431340.0169451,False,2.19121,3.018593,1280,720,66,20
14,1576431340.1516037,False,2.328342,3.018593,1280,720,71,22
15,1576431340.3005316,False,2.477042,3.018593,1280,720,76,23
16,1576431340.4375043,False,2.611766,3.018593,1280,720,79,23
17,1576431340.5829294,False,2.749816,3.018593,1280,720,82,24
18,1576431340.782301,False,2.948772,3.018593,1280,720,87,25
19,1576431340.9177263,False,2.949123,3.018593,1280,720,87,25
20,1576431341.0516374,False,2.949123,3.018593,1280,720,87,25
21,1576431341.1865978,False,2.949123,3.018593,1280,720,87,25
22,1576431341.3235612,False,2.949123,3.018593,1280,720,87,25
23,1576431341.4683697,False,2.949123,3.018593,1280,720,87,25
24,1576431341.5979214,False,2.949123,3.018593,1280,720,87,25
25,1576431341.732605,False,2.949123,3.018593,1280,720,87,25
26,1576431341.864827,False,2.949123,3.018593,1280,720,87,25
27,1576431342.001027,False,3.018594,3.018593,1280,720,87,25
28,1576431342.1832006,False,3.018594,3.018593,1280,720,87,25
29,1576431342.3153284,False,3.018594,3.018593,1280,720,87,25
30,1576431342.4514475,False,3.018594,3.018593,1280,720,87,25
31,1576431342.5811045,False,3.018594,3.018593,1280,720,87,25
32,1576431342.7114403,False,3.018594,3.018593,1280,720,87,25
33,1576431342.841059,False,3.018594,3.018593,1280,720,87,25
34,1576431342.9719348,False,3.018594,3.018593,1280,720,87,25
35,1576431343.1077483,False,3.018594,3.018593,1280,720,87,25
36,1576431343.2450943,False,3.018594,3.018593,1280,720,87,25
37,1576431343.3795261,False,3.018594,3.018593,1280,720,87,25
38,1576431343.514577,False,3.018594,3.018593,1280,720,87,25
39,1576431343.6438086,False,3.018594,3.018593,1280,720,87,25
40,1576431343.77717,False,3.018594,3.018593,1280,720,87,25
41,1576431343.9099815,False,3.018594,3.018593,1280,720,87,25
42,1576431344.046571,False,3.018594,3.018593,1280,720,87,25
43,1576431344.1799002,False,3.018594,3.018593,1280,720,87,25
44,1576431344.3452158,False,3.018594,3.018593,1280,720,87,25
45,1576431344.4816558,False,3.018594,3.018593,1280,720,87,25
46,1576431344.6191623,False,3.018594,3.018593,1280,720,87,25
47,1576431344.7500334,False,3.018594,3.018593,1280,720,87,25
48,1576431344.8854754,False,3.018594,3.018593,1280,720,87,25
49,1576431345.068388,False,3.018594,3.018593,1280,720,87,25
50,1576431345.2065098,False,3.018594,3.018593,1280,720,87,25
51,1576431345.33775,False,3.018594,3.018593,1280,720,87,25
52,1576431345.46614,False,3.018594,3.018593,1280,720,87,25
53,1576431345.5933628,False,3.018594,3.018593,1280,720,87,25
54,1576431345.7283843,False,3.018594,3.018593,1280,720,87,25
55,1576431345.8603256,False,3.018594,3.018593,1280,720,87,25
56,1576431346.0123532,False,3.018594,3.018593,1280,720,87,25
57,1576431346.1461968,False,3.018594,3.018593,1280,720,87,25
58,1576431346.2834435,False,3.018594,3.018593,1280,720,87,25
59,1576431346.4213285,False,3.018594,3.018593,1280,720,87,25
60,1576431346.5909233,False,3.018594,3.018593,1280,720,87,25
61,1576431346.7264826,False,3.018594,3.018593,1280,720,87,25
62,1576431346.8575845,False,3.018594,3.018593,1280,720,87,25
63,1576431346.9857316,False,3.018594,3.018593,1280,720,87,25
64,1576431347.143836,False,3.018594,3.018593,1280,720,87,25
65,1576431347.2754025,False,3.018594,3.018593,1280,720,87,25
66,1576431347.4083476,False,3.018594,3.018593,1280,720,87,25
67,1576431347.536658,False,3.018594,3.018593,1280,720,87,25
68,1576431347.679209,False,3.018594,3.018593,1280,720,87,25
69,1576431347.808187,False,3.018594,3.018593,1280,720,87,25
70,1576431347.9411364,False,3.018594,3.018593,1280,720,87,25
71,1576431348.0746264,False,3.018594,3.018593,1280,720,87,25
72,1576431348.2074487,False,3.018594,3.018593,1280,720,87,25
73,1576431348.3406653,False,3.018594,3.018593,1280,720,87,25
74,1576431348.4731848,False,3.018594,3.018593,1280,720,87,25
75,1576431348.6070573,False,3.018594,3.018593,1280,720,87,25
76,1576431348.7382357,False,3.018594,3.018593,1280,720,87,25
77,1576431348.906847,False,3.018594,3.018593,1280,720,87,25
78,1576431349.037624,False,3.018594,3.018593,1280,720,87,25
79,1576431349.1779547,False,3.018594,3.018593,1280,720,87,25
80,1576431349.3072639,False,3.018594,3.018593,1280,720,87,25
81,1576431349.4428728,False,3.018594,3.018593,1280,720,87,25
82,1576431349.575152,False,3.018594,3.018593,1280,720,87,25
83,1576431349.7037892,False,3.018594,3.018593,1280,720,87,25
84,1576431349.832525,False,3.018594,3.018593,1280,720,87,25
85,1576431349.9607954,False,3.018594,3.018593,1280,720,87,25
86,1576431350.0917237,False,3.018594,3.018593,1280,720,87,25
87,1576431350.2234342,False,3.018594,3.018593,1280,720,87,25
88,1576431350.3554916,False,3.018594,3.018593,1280,720,87,25
89,1576431350.488668,False,3.018594,3.018593,1280,720,87,25
90,1576431350.6207078,False,3.018594,3.018593,1280,720,87,25
91,1576431350.7559178,False,3.018594,3.018593,1280,720,87,25
92,1576431350.8880475,False,3.018594,3.018593,1280,720,87,25
93,1576431351.0450463,False,3.018594,3.018593,1280,720,87,25
94,1576431351.225626,False,3.018594,3.018593,1280,720,87,25
95,1576431351.3579147,False,3.018594,3.018593,1280,720,87,25
96,1576431351.4914021,False,3.018594,3.018593,1280,720,87,25
97,1576431351.6257164,False,3.018594,3.018593,1280,720,87,25
98,1576431351.7621357,False,3.018594,3.018593,1280,720,87,25
99,1576431351.9026873,False,3.018594,3.018593,1280,720,87,25
100,1576431352.03126,False,3.018594,3.018593,1280,720,87,25
101,1576431352.1695647,False,3.018594,3.018593,1280,720,87,25
102,1576431352.3033,False,3.018594,3.018593,1280,720,87,25
103,1576431352.4370975,False,3.018594,3.018593,1280,720,87,25
104,1576431352.5676796,False,3.018594,3.018593,1280,720,87,25
105,1576431352.6989613,False,3.018594,3.018593,1280,720,87,25
106,1576431352.8280509,False,3.018594,3.018593,1280,720,87,25
107,1576431352.9586093,False,3.018594,3.018593,1280,720,87,25
108,1576431353.1073527,False,3.018594,3.018593,1280,720,87,25
109,1576431353.2409968,False,3.018594,3.018593,1280,720,87,25
110,1576431353.375754,False,3.018594,3.018593,1280,720,87,25
111,1576431353.5067132,False,3.018594,3.018593,1280,720,87,25
112,1576431353.6388583,False,3.018594,3.018593,1280,720,87,25
113,1576431353.7763913,False,3.018594,3.018593,1280,720,87,25
114,1576431353.9057064,False,3.018594,3.018593,1280,720,87,25
115,1576431354.0474086,False,3.018594,3.018593,1280,720,87,25
116,1576431354.189298,False,3.018594,3.018593,1280,720,87,25
117,1576431354.3178694,False,3.018594,3.018593,1280,720,87,25
118,1576431354.4524713,False,3.018594,3.018593,1280,720,87,25
119,1576431354.5805986,False,3.018594,3.018593,1280,720,87,25
120,1576431354.7600265,False,3.018594,3.018593,1280,720,87,25
121,1576431354.889507,False,3.018594,3.018593,1280,720,87,25
122,1576431355.0218298,False,3.018594,3.018593,1280,720,87,25
123,1576431355.1637516,False,3.018594,3.018593,1280,720,87,25
124,1576431355.2950604,False,3.018594,3.018593,1280,720,87,25
125,1576431355.4245107,False,3.018594,3.018593,1280,720,87,25
126,1576431355.5569305,False,3.018594,3.018593,1280,720,87,25
127,1576431355.6873083,False,3.018594,3.018593,1280,720,87,25
128,1576431355.8183153,False,3.018594,3.018593,1280,720,87,25
