,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0
0,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1309305537/chop/segment-1.m4s,1576432199.807,1576432200.22,0,0.368,147623,3.2091956521739133,0,0,6.08,0.0,6.08,0,222000.0,60.16684039473676,0.0,0.0,0.0,147623.0,60.16684039473676,222000.0,147623.0,60.16684039473676,222000.0,147623.0,60.16684039473676,222000.0,239680.0,74.97328006578945,411000.0,593822.0,87.81813605263149,883000.0,0.0,0.0,0.0
1,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-1.m4s,1576432200.224,1576432200.894,0,0.622,239680,3.0827009646302246,0,0,6.08,0.0,6.08,1,411000.0,74.97328006578945,0.0,0.0,0.0,147623.0,60.16684039473676,222000.0,147623.0,60.16684039473676,222000.0,147623.0,60.16684039473676,222000.0,239680.0,74.97328006578945,411000.0,593822.0,87.81813605263149,883000.0,-1.0,0.0,0.41700005531311035
2,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293579/chop/segment-1.m4s,1576432200.897,1576432202.569,0,1.62,593822,2.932454320987654,0,0,6.08,0.0,6.08,2,883000.0,87.81813605263149,0.0,0.0,0.0,147623.0,60.16684039473676,222000.0,147623.0,60.16684039473676,222000.0,147623.0,60.16684039473676,222000.0,239680.0,74.97328006578945,411000.0,593822.0,87.81813605263149,883000.0,-2.0,0.0,0.6730000972747803
3,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293579/chop/segment-2.m4s,1576432205.087,1576432214.9599998,1,9.847,773880,0.6287234690768763,0,0,6.08,6.08,12.16,2,883000.0,77.81569335526318,,,,,,,,,,,,,,,,,,,,,
4,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-3.m4s,1576432215.723,1576432218.556,2,2.814,369495,1.0504477611940297,0,0,6.079999999999997,12.16,18.24,1,411000.0,58.33964361842104,,,,,,,,,,,,,,,,,,,,,
5,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-4.m4s,1576432218.559,1576432221.656,3,3.079,392549,1.01993894121468,0,0,6.080000000000003,18.24,24.32,1,411000.0,65.80299900662253,,,,,,,,,,,,,,,,,,,,,
6,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-5.m4s,1576432222.001,1576432224.3409998,4,2.318,275569,0.9510578084555652,0,0,6.079999999999997,24.32,30.4,1,411000.0,68.9474390789474,,,,,,,,,,,,,,,,,,,,,
7,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-6.m4s,1576432224.345,1576432226.927,5,2.561,318439,0.9947333073018352,0,0,6.079999999999997,30.4,36.48,1,411000.0,58.28343631578946,,,,,,,,,,,,,,,,,,,,,
8,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-7.m4s,1576432227.559,1576432229.686,6,2.11,275948,1.0462483412322274,0,0,6.0800000000000045,36.48,42.56,1,411000.0,65.08772205298014,,,,,,,,,,,,,,,,,,,,,
9,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-8.m4s,1576432229.69,1576432232.341,7,2.63,298921,0.9092653992395437,0,0,6.079999999999997,42.56,48.64,1,411000.0,63.09822756578947,,,,,,,,,,,,,,,,,,,,,
10,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-9.m4s,1576432233.002,1576432235.8930001,8,2.872,354242,0.9867465181058497,0,0,6.079999999999997,48.64,54.72,1,411000.0,59.69917754966887,,,,,,,,,,,,,,,,,,,,,
11,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-10.m4s,1576432235.897,1576432239.049,9,3.133,386001,0.9856393233322693,0,0,6.079999999999997,54.72,60.8,1,411000.0,57.95765914473682,,,,,,,,,,,,,,,,,,,,,
12,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-11.m4s,1576432239.682,1576432242.768,10,3.0660000000000003,397756,1.0378499673842139,0,0,6.079999999999997,60.8,66.88,1,411000.0,53.86376218543046,,,,,,,,,,,,,,,,,,,,,
13,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-12.m4s,1576432243.413,1576432246.614,11,3.1510000000000002,407949,1.0357321485242779,0,0,6.079999999999997,66.88,72.96,1,411000.0,55.75779256578946,,,,,,,,,,,,,,,,,,,,,
14,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-13.m4s,1576432249.641,1576432252.8240001,12,3.165,440912,1.1144695102685622,0,0,6.0800000000000125,72.96,79.04,1,411000.0,52.69592302631578,,,,,,,,,,,,,,,,,,,,,
15,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-14.m4s,1576432255.64,1576432260.552,13,4.8950000000000005,413003,0.674979366700715,0,0,6.079999999999997,79.04,85.12,1,411000.0,61.30488947019865,,,,,,,,,,,,,,,,,,,,,
16,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-15.m4s,1576432261.847,1576432266.7389998,14,4.86,410384,0.6755292181069958,0,0,6.079999999999997,85.12,91.2,1,411000.0,60.75712296052636,,,,,,,,,,,,,,,,,,,,,
17,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-16.m4s,1576432267.353,1576432270.6439998,15,3.275,365533,0.892905038167939,0,0,6.079999999999997,91.2,97.28,1,411000.0,63.40525397350992,,,,,,,,,,,,,,,,,,,,,
18,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-17.m4s,1576432273.961,1576432277.613,16,3.629,415838,0.9166999173325985,0,0,6.079999999999997,97.28,103.36,1,411000.0,71.41824888157895,,,,,,,,,,,,,,,,,,,,,
19,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-18.m4s,1576432279.904,1576432282.911,17,2.989,399466,1.0691629307460688,0,0,6.079999999999997,103.36,109.44,1,411000.0,57.673163576158935,,,,,,,,,,,,,,,,,,,,,
20,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-19.m4s,1576432285.904,1576432288.703,18,2.7800000000000002,371870,1.0701294964028776,0,0,6.079999999999997,109.44,115.52,1,411000.0,60.26062460526314,,,,,,,,,,,,,,,,,,,,,
21,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-20.m4s,1576432292.281,1576432296.192,19,3.883,360528,0.7427823847540561,0,0,6.079999999999997,115.52,121.6,1,411000.0,56.253516513157905,,,,,,,,,,,,,,,,,,,,,
22,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-21.m4s,1576432298.284,1576432302.225,20,3.9130000000000003,363565,0.7432967032967032,0,0,6.0800000000000125,121.6,127.68,1,411000.0,55.44224980132452,,,,,,,,,,,,,,,,,,,,,
23,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-22.m4s,1576432304.168,1576432307.266,21,3.078,389414,1.0121221572449643,0,0,6.079999999999983,127.68,133.76,1,411000.0,59.43104914473682,,,,,,,,,,,,,,,,,,,,,
24,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-23.m4s,1576432310.472,1576432313.5489998,22,3.0580000000000003,377902,0.9886252452583386,0,0,6.0800000000000125,133.76,139.84,1,411000.0,67.0629384768212,,,,,,,,,,,,,,,,,,,,,
25,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-24.m4s,1576432316.415,1576432319.246,23,2.813,374135,1.0640170636331319,0,0,6.079999999999983,139.84,145.92,1,411000.0,77.08779269736836,,,,,,,,,,,,,,,,,,,,,
26,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-25.m4s,1576432322.406,1576432325.267,24,2.843,378100,1.0639465353499824,0,0,6.0800000000000125,145.92,152.0,1,411000.0,73.46702543046351,,,,,,,,,,,,,,,,,,,,,
27,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-26.m4s,1576432328.657,1576432331.7710001,25,3.096,410852,1.0616330749354004,0,0,6.0800000000000125,152.0,158.08,1,411000.0,67.38257934210526,,,,,,,,,,,,,,,,,,,,,
28,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-27.m4s,1576432334.657,1576432336.826,26,2.15,285573,1.0625972093023255,0,0,6.079999999999983,158.08,164.16,1,411000.0,65.42862046052629,,,,,,,,,,,,,,,,,,,,,
29,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-28.m4s,1576432340.655,1576432342.364,27,1.69,223133,1.0562508875739645,0,0,6.0800000000000125,164.16,170.24,1,411000.0,75.82062834437085,,,,,,,,,,,,,,,,,,,,,
30,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-29.m4s,1576432346.905,1576432349.269,28,2.345,271563,0.9264409381663112,0,0,6.079999999999983,170.24,176.32,1,411000.0,61.95344901315789,,,,,,,,,,,,,,,,,,,,,
31,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-30.m4s,1576432352.901,1576432354.521,29,1.602,215950,1.0784019975031212,0,0,6.0800000000000125,176.32,182.4,1,411000.0,69.77831456953642,,,,,,,,,,,,,,,,,,,,,
32,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-31.m4s,1576432358.902,1576432360.7979999,30,1.877,252284,1.0752647842301546,0,0,6.079999999999983,182.4,188.48,1,411000.0,72.2302375,,,,,,,,,,,,,,,,,,,,,
33,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-32.m4s,1576432365.269,1576432368.017,31,2.72,259313,0.7626852941176471,0,0,6.0800000000000125,188.48,194.56,1,411000.0,62.34415125827815,,,,,,,,,,,,,,,,,,,,,
34,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-33.m4s,1576432371.274,1576432374.0809999,32,2.801,265327,0.7578064976794001,0,0,6.079999999999983,194.56,200.64,1,411000.0,69.96675842105263,,,,,,,,,,,,,,,,,,,,,
35,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-34.m4s,1576432377.27,1576432380.439,33,3.142,295016,0.7511546785486951,0,0,6.0800000000000125,200.64,206.72,1,411000.0,75.66807052631579,,,,,,,,,,,,,,,,,,,,,
36,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-35.m4s,1576432383.411,1576432384.927,34,1.497,197796,1.0570260521042083,0,0,6.0800000000000125,206.72,212.8,1,411000.0,67.12948298013247,,,,,,,,,,,,,,,,,,,,,
37,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-36.m4s,1576432389.407,1576432391.286,35,1.86,245313,1.0551096774193547,0,0,6.079999999999983,212.8,218.88,1,411000.0,67.75756052631577,,,,,,,,,,,,,,,,,,,,,
38,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-37.m4s,1576432395.409,1576432396.862,36,1.434,189763,1.058649930264993,0,0,6.0800000000000125,218.88,224.96,1,411000.0,75.48025238410595,,,,,,,,,,,,,,,,,,,,,
39,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-38.m4s,1576432401.657,1576432405.012,37,3.329,192977,0.4637476719735656,0,0,6.079999999999983,224.96,231.04,1,411000.0,75.47021447368425,,,,,,,,,,,,,,,,,,,,,
40,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-39.m4s,1576432408.043,1576432412.815,38,4.726,268769,0.4549623360135421,0,0,6.0800000000000125,231.04,237.12,1,411000.0,66.38482258278145,,,,,,,,,,,,,,,,,,,,,
41,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1309305537/chop/segment-40.m4s,1576432414.039,1576432416.083,39,1.998,116521,0.46655055055055056,0,0,6.079999999999983,237.12,243.2,0,222000.0,32.31667375000001,,,,,,,,,,,,,,,,,,,,,
42,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1309305537/chop/segment-41.m4s,1576432420.047,1576432422.1899998,40,2.096,151905,0.5797900763358778,0,0,6.0800000000000125,243.2,249.28,0,222000.0,27.531064736842104,,,,,,,,,,,,,,,,,,,,,
43,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1309305537/chop/segment-42.m4s,1576432425.906,1576432427.248,41,1.323,175411,1.0606863189720332,0,0,6.0800000000000125,249.28,255.36,0,222000.0,27.70349609271523,,,,,,,,,,,,,,,,,,,,,
44,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1309305537/chop/segment-43.m4s,1576432431.908,1576432433.269,42,1.341,177834,1.060903803131991,0,0,6.079999999999983,255.36,261.44,0,222000.0,33.15554342105264,,,,,,,,,,,,,,,,,,,,,
45,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1309305537/chop/segment-44.m4s,1576432437.604,1576432438.7080002,43,1.09,144794,1.062708256880734,0,0,6.079999999999983,261.44,267.52,0,222000.0,31.22843483443709,,,,,,,,,,,,,,,,,,,,,
46,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-40.m4s,1576432439.018,1576432440.8249998,39,1.7870000000000001,236024,1.0566267487409065,0,0,6.079999999999983,237.12,243.2,1,411000.0,75.36753203947372,,,,,,,,,,,,,,,,,,,,,
47,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-41.m4s,1576432440.829,1576432443.159,40,2.313,305054,1.0550938175529614,0,0,6.0800000000000125,243.2,249.28,1,411000.0,74.51777125,,,,,,,,,,,,,,,,,,,,,
48,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-42.m4s,1576432443.163,1576432445.7450001,41,2.564,341956,1.0669453978159125,0,0,6.0800000000000125,249.28,255.36,1,411000.0,75.3319653642384,,,,,,,,,,,,,,,,,,,,,
49,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-43.m4s,1576432445.748,1576432448.5049999,42,2.739,352648,1.0300051113545088,0,0,6.079999999999983,255.36,261.44,1,411000.0,75.5869697368421,,,,,,,,,,,,,,,,,,,,,
50,https://skyfire.vimeocdn.com/1576436095-0x1b29d06880ec1f9128fff3316a0a96bcc79e2037/289366412/sep/video/1095293575/chop/segment-44.m4s,1576432448.509,1576432450.732,43,2.205,290435,1.0537324263038548,0,0,6.079999999999983,261.44,267.52,1,411000.0,75.02170662251658,,,,,,,,,,,,,,,,,,,,,
