,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,quality_level_chosen,t_start,t_end,seg_len_s,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0
10,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576368627&ei=kiX1XbOiPJui1gKLj47ABg&ip=35.158.21.68&id=o-AHLumDrLtwbC2FU-jn-TRjkIlB_qBryRp1veHjTm0PxB&itag=398&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednsr%2Csn-4g5e6nes&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=365000&mime=video%2Fmp4&gir=yes&clen=54817015&dur=548.648&lmt=1570424752311114&mt=1576346926&fvip=1&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhALPh7mREb6svmQzPjjqqNWv1UJl5bYeRsAGrNANw8BvGAiEAxq_pd1hbIewOFFWTF8ZC0_bruhSCQsVelSN_QJJrAxc%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgPY3oO194sgQ1iz46Frg36rJDeMOQp1_qlh_NyRObUnsCIQCoJ81jbpNsMizfKz_cRimGmnwYqq_s64ZtzCgXkUxq8A%3D%3D&alr=yes&cpn=yRpCHpUpNmyEUJaq&cver=2.20191212.06.01&ir=1&rr=12&range=4712084-6777348&rn=22&rbuf=29420",1576347050.985,1576347058.6539998,32,7.667,2065265,2.154965436285379,4712084.0,6777348.0,4,96.83,114.08,17.25,1793880.0,59.367170666666695,,,,,,,,,,,,,,,,,,,,,
11,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576368627&ei=kiX1XbOiPJui1gKLj47ABg&ip=35.158.21.68&id=o-AHLumDrLtwbC2FU-jn-TRjkIlB_qBryRp1veHjTm0PxB&itag=248&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednsr%2Csn-4g5e6nes&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=365000&mime=video%2Fwebm&gir=yes&clen=99939189&dur=548.647&lmt=1570413849234093&mt=1576346926&fvip=1&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhANYeBQ_j90teN8Y3Zr1jGAigl3AtULLyuWeJFn6PGbnnAiBZDKq7514B94DqDWJBiAr8eork2wEBI90KgKoDutf5yg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgPY3oO194sgQ1iz46Frg36rJDeMOQp1_qlh_NyRObUnsCIQCoJ81jbpNsMizfKz_cRimGmnwYqq_s64ZtzCgXkUxq8A%3D%3D&alr=yes&cpn=yRpCHpUpNmyEUJaq&cver=2.20191212.06.01&ir=1&rr=12&range=12067188-14078120&rn=24&rbuf=42774",1576347059.218,1576347066.869,23,7.569,2010933,2.1254411414982166,12067188.0,14078120.0,5,69.3,79.98,10.680000000000007,2534713.0,100.0,,,,,,,,,,,,,,,,,,,,,
12,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576368627&ei=kiX1XbOiPJui1gKLj47ABg&ip=35.158.21.68&id=o-AHLumDrLtwbC2FU-jn-TRjkIlB_qBryRp1veHjTm0PxB&itag=248&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednsr%2Csn-4g5e6nes&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=365000&mime=video%2Fwebm&gir=yes&clen=99939189&dur=548.647&lmt=1570413849234093&mt=1576346926&fvip=1&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhANYeBQ_j90teN8Y3Zr1jGAigl3AtULLyuWeJFn6PGbnnAiBZDKq7514B94DqDWJBiAr8eork2wEBI90KgKoDutf5yg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgPY3oO194sgQ1iz46Frg36rJDeMOQp1_qlh_NyRObUnsCIQCoJ81jbpNsMizfKz_cRimGmnwYqq_s64ZtzCgXkUxq8A%3D%3D&alr=yes&cpn=yRpCHpUpNmyEUJaq&cver=2.20191212.06.01&ir=1&rr=12&range=14078121-16039806&rn=26&rbuf=44927",1576347067.52,1576347075.94,26,8.376,1961686,1.8736255969436484,14078121.0,16039806.0,5,79.98,90.69,10.709999999999994,2266267.0,100.0,,,,,,,,,,,,,,,,,,,,,
13,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576368627&ei=kiX1XbOiPJui1gKLj47ABg&ip=35.158.21.68&id=o-AHLumDrLtwbC2FU-jn-TRjkIlB_qBryRp1veHjTm0PxB&itag=248&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednsr%2Csn-4g5e6nes&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=365000&mime=video%2Fwebm&gir=yes&clen=99939189&dur=548.647&lmt=1570413849234093&mt=1576346926&fvip=1&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhANYeBQ_j90teN8Y3Zr1jGAigl3AtULLyuWeJFn6PGbnnAiBZDKq7514B94DqDWJBiAr8eork2wEBI90KgKoDutf5yg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgPY3oO194sgQ1iz46Frg36rJDeMOQp1_qlh_NyRObUnsCIQCoJ81jbpNsMizfKz_cRimGmnwYqq_s64ZtzCgXkUxq8A%3D%3D&alr=yes&cpn=yRpCHpUpNmyEUJaq&cver=2.20191212.06.01&ir=1&rr=12&range=16039807-16936707&rn=28&rbuf=46102",1576347077.224,1576347080.847,30,3.586,896901,2.0008945900725044,16039807.0,16936707.0,5,90.69,96.0,5.310000000000002,2336805.0,100.0,,,,,,,,,,,,,,,,,,,,,
14,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576368627&ei=kiX1XbOiPJui1gKLj47ABg&ip=35.158.21.68&id=o-AHLumDrLtwbC2FU-jn-TRjkIlB_qBryRp1veHjTm0PxB&itag=248&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednsr%2Csn-4g5e6nes&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=365000&mime=video%2Fwebm&gir=yes&clen=99939189&dur=548.647&lmt=1570413849234093&mt=1576346926&fvip=1&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhANYeBQ_j90teN8Y3Zr1jGAigl3AtULLyuWeJFn6PGbnnAiBZDKq7514B94DqDWJBiAr8eork2wEBI90KgKoDutf5yg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgPY3oO194sgQ1iz46Frg36rJDeMOQp1_qlh_NyRObUnsCIQCoJ81jbpNsMizfKz_cRimGmnwYqq_s64ZtzCgXkUxq8A%3D%3D&alr=yes&cpn=yRpCHpUpNmyEUJaq&cver=2.20191212.06.01&ir=1&rr=12&range=16936708-18620769&rn=29&rbuf=47968",1576347080.567,1576347087.122,32,6.522,1684062,2.06570009199632,16936708.0,18620769.0,5,96.0,101.47,5.469999999999999,3357322.0,100.0,,,,,,,,,,,,,,,,,,,,,
15,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576368627&ei=kiX1XbOiPJui1gKLj47ABg&ip=35.158.21.68&id=o-AHLumDrLtwbC2FU-jn-TRjkIlB_qBryRp1veHjTm0PxB&itag=248&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednsr%2Csn-4g5e6nes&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=365000&mime=video%2Fwebm&gir=yes&clen=99939189&dur=548.647&lmt=1570413849234093&mt=1576346926&fvip=1&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhANYeBQ_j90teN8Y3Zr1jGAigl3AtULLyuWeJFn6PGbnnAiBZDKq7514B94DqDWJBiAr8eork2wEBI90KgKoDutf5yg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgPY3oO194sgQ1iz46Frg36rJDeMOQp1_qlh_NyRObUnsCIQCoJ81jbpNsMizfKz_cRimGmnwYqq_s64ZtzCgXkUxq8A%3D%3D&alr=yes&cpn=yRpCHpUpNmyEUJaq&cver=2.20191212.06.01&ir=1&rr=12&range=18620770-20215251&rn=30&rbuf=47307",1576347086.666,1576347093.129,33,6.417,1594482,1.9878223468910705,18620770.0,20215251.0,5,101.47,106.81,5.340000000000003,8673125.0,100.0,,,,,,,,,,,,,,,,,,,,,
16,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576368627&ei=kiX1XbOiPJui1gKLj47ABg&ip=35.158.21.68&id=o-AHLumDrLtwbC2FU-jn-TRjkIlB_qBryRp1veHjTm0PxB&itag=248&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednsr%2Csn-4g5e6nes&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=365000&mime=video%2Fwebm&gir=yes&clen=99939189&dur=548.647&lmt=1570413849234093&mt=1576346926&fvip=1&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhANYeBQ_j90teN8Y3Zr1jGAigl3AtULLyuWeJFn6PGbnnAiBZDKq7514B94DqDWJBiAr8eork2wEBI90KgKoDutf5yg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgPY3oO194sgQ1iz46Frg36rJDeMOQp1_qlh_NyRObUnsCIQCoJ81jbpNsMizfKz_cRimGmnwYqq_s64ZtzCgXkUxq8A%3D%3D&alr=yes&cpn=yRpCHpUpNmyEUJaq&cver=2.20191212.06.01&ir=1&rr=12&range=20215252-21218440&rn=31&rbuf=46645",1576347092.529,1576347096.575,35,4.014,1003189,1.999380169407075,20215252.0,21218440.0,5,106.81,112.48,5.670000000000002,2520689.0,100.0,,,,,,,,,,,,,,,,,,,,,
17,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576368627&ei=kiX1XbOiPJui1gKLj47ABg&ip=35.158.21.68&id=o-AHLumDrLtwbC2FU-jn-TRjkIlB_qBryRp1veHjTm0PxB&itag=248&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednsr%2Csn-4g5e6nes&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=365000&mime=video%2Fwebm&gir=yes&clen=99939189&dur=548.647&lmt=1570413849234093&mt=1576346926&fvip=1&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhANYeBQ_j90teN8Y3Zr1jGAigl3AtULLyuWeJFn6PGbnnAiBZDKq7514B94DqDWJBiAr8eork2wEBI90KgKoDutf5yg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgPY3oO194sgQ1iz46Frg36rJDeMOQp1_qlh_NyRObUnsCIQCoJ81jbpNsMizfKz_cRimGmnwYqq_s64ZtzCgXkUxq8A%3D%3D&alr=yes&cpn=yRpCHpUpNmyEUJaq&cver=2.20191212.06.01&ir=1&rr=12&range=21218441-22738399&rn=32&rbuf=48484",1576347096.215,1576347102.346,37,6.079,1519959,2.0002750452377036,21218441.0,22738399.0,5,112.48,117.52,5.039999999999992,4251567.0,100.0,,,,,,,,,,,,,,,,,,,,,
18,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576368627&ei=kiX1XbOiPJui1gKLj47ABg&ip=35.158.21.68&id=o-AHLumDrLtwbC2FU-jn-TRjkIlB_qBryRp1veHjTm0PxB&itag=248&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednsr%2Csn-4g5e6nes&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=365000&mime=video%2Fwebm&gir=yes&clen=99939189&dur=548.647&lmt=1570413849234093&mt=1576346926&fvip=1&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhANYeBQ_j90teN8Y3Zr1jGAigl3AtULLyuWeJFn6PGbnnAiBZDKq7514B94DqDWJBiAr8eork2wEBI90KgKoDutf5yg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgPY3oO194sgQ1iz46Frg36rJDeMOQp1_qlh_NyRObUnsCIQCoJ81jbpNsMizfKz_cRimGmnwYqq_s64ZtzCgXkUxq8A%3D%3D&alr=yes&cpn=yRpCHpUpNmyEUJaq&cver=2.20191212.06.01&ir=1&rr=12&range=22738400-23539619&rn=33&rbuf=48073",1576347101.857,1576347105.1320002,39,3.228,801220,1.9856753407682772,22738400.0,23539619.0,5,117.52,122.86,5.340000000000003,2768816.0,100.0,,,,,,,,,,,,,,,,,,,,,
19,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576368627&ei=kiX1XbOiPJui1gKLj47ABg&ip=35.158.21.68&id=o-AHLumDrLtwbC2FU-jn-TRjkIlB_qBryRp1veHjTm0PxB&itag=248&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednsr%2Csn-4g5e6nes&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=365000&mime=video%2Fwebm&gir=yes&clen=99939189&dur=548.647&lmt=1570413849234093&mt=1576346926&fvip=1&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhANYeBQ_j90teN8Y3Zr1jGAigl3AtULLyuWeJFn6PGbnnAiBZDKq7514B94DqDWJBiAr8eork2wEBI90KgKoDutf5yg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgPY3oO194sgQ1iz46Frg36rJDeMOQp1_qlh_NyRObUnsCIQCoJ81jbpNsMizfKz_cRimGmnwYqq_s64ZtzCgXkUxq8A%3D%3D&alr=yes&cpn=yRpCHpUpNmyEUJaq&cver=2.20191212.06.01&ir=1&rr=12&range=23539620-25199472&rn=35&rbuf=49411",1576347105.894,1576347112.147,41,6.222,1659853,2.1341729347476694,23539620.0,25199472.0,5,122.86,133.5,10.64,2629033.0,100.0,,,,,,,,,,,,,,,,,,,,,
20,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576368627&ei=kiX1XbOiPJui1gKLj47ABg&ip=35.158.21.68&id=o-AHLumDrLtwbC2FU-jn-TRjkIlB_qBryRp1veHjTm0PxB&itag=398&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednsr%2Csn-4g5e6nes&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=365000&mime=video%2Fmp4&gir=yes&clen=54817015&dur=548.648&lmt=1570424752311114&mt=1576346926&fvip=1&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhALPh7mREb6svmQzPjjqqNWv1UJl5bYeRsAGrNANw8BvGAiEAxq_pd1hbIewOFFWTF8ZC0_bruhSCQsVelSN_QJJrAxc%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgPY3oO194sgQ1iz46Frg36rJDeMOQp1_qlh_NyRObUnsCIQCoJ81jbpNsMizfKz_cRimGmnwYqq_s64ZtzCgXkUxq8A%3D%3D&alr=yes&cpn=yRpCHpUpNmyEUJaq&cver=2.20191212.06.01&ir=1&rr=12&range=7892836-8190861&rn=38&rbuf=0",1576347114.944,1576347117.945,45,2.811,298026,0.84817075773746,7892836.0,8190861.0,4,136.04,142.14,6.099999999999994,1689808.0,78.78919988888886,,,,,,,,,,,,,,,,,,,,,
21,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576368627&ei=kiX1XbOiPJui1gKLj47ABg&ip=35.158.21.68&id=o-AHLumDrLtwbC2FU-jn-TRjkIlB_qBryRp1veHjTm0PxB&itag=398&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednsr%2Csn-4g5e6nes&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=365000&mime=video%2Fmp4&gir=yes&clen=54817015&dur=548.648&lmt=1570424752311114&mt=1576346926&fvip=1&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhALPh7mREb6svmQzPjjqqNWv1UJl5bYeRsAGrNANw8BvGAiEAxq_pd1hbIewOFFWTF8ZC0_bruhSCQsVelSN_QJJrAxc%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgPY3oO194sgQ1iz46Frg36rJDeMOQp1_qlh_NyRObUnsCIQCoJ81jbpNsMizfKz_cRimGmnwYqq_s64ZtzCgXkUxq8A%3D%3D&alr=yes&cpn=yRpCHpUpNmyEUJaq&cver=2.20191212.06.01&ir=1&rr=12&range=8190862-8413504&rn=39&rbuf=1008",1576347117.233,1576347120.8830001,47,2.372,222643,0.7509038785834738,8190862.0,8413504.0,4,142.14,146.81,4.670000000000016,1289142.0,82.31936077777777,,,,,,,,,,,,,,,,,,,,,
22,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576368627&ei=kiX1XbOiPJui1gKLj47ABg&ip=35.158.21.68&id=o-AHLumDrLtwbC2FU-jn-TRjkIlB_qBryRp1veHjTm0PxB&itag=398&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednsr%2Csn-4g5e6nes&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=365000&mime=video%2Fmp4&gir=yes&clen=54817015&dur=548.648&lmt=1570424752311114&mt=1576346926&fvip=1&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhALPh7mREb6svmQzPjjqqNWv1UJl5bYeRsAGrNANw8BvGAiEAxq_pd1hbIewOFFWTF8ZC0_bruhSCQsVelSN_QJJrAxc%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgPY3oO194sgQ1iz46Frg36rJDeMOQp1_qlh_NyRObUnsCIQCoJ81jbpNsMizfKz_cRimGmnwYqq_s64ZtzCgXkUxq8A%3D%3D&alr=yes&cpn=yRpCHpUpNmyEUJaq&cver=2.20191212.06.01&ir=1&rr=12&range=8413505-8711530&rn=41&rbuf=3290",1576347119.65,1576347122.286,49,2.597,298026,0.9180623796688487,8413505.0,8711530.0,4,146.81,152.55,5.740000000000009,1316187.0,86.52767377777776,,,,,,,,,,,,,,,,,,,,,
23,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576368627&ei=kiX1XbOiPJui1gKLj47ABg&ip=35.158.21.68&id=o-AHLumDrLtwbC2FU-jn-TRjkIlB_qBryRp1veHjTm0PxB&itag=398&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednsr%2Csn-4g5e6nes&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=365000&mime=video%2Fmp4&gir=yes&clen=54817015&dur=548.648&lmt=1570424752311114&mt=1576346926&fvip=1&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhALPh7mREb6svmQzPjjqqNWv1UJl5bYeRsAGrNANw8BvGAiEAxq_pd1hbIewOFFWTF8ZC0_bruhSCQsVelSN_QJJrAxc%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgPY3oO194sgQ1iz46Frg36rJDeMOQp1_qlh_NyRObUnsCIQCoJ81jbpNsMizfKz_cRimGmnwYqq_s64ZtzCgXkUxq8A%3D%3D&alr=yes&cpn=yRpCHpUpNmyEUJaq&cver=2.20191212.06.01&ir=1&rr=12&range=8711531-8939547&rn=42&rbuf=4884",1576347121.559,1576347125.751,51,3.8850000000000002,228017,0.4695330759330759,8711531.0,8939547.0,4,152.55,156.86,4.310000000000002,1324392.0,86.77168722222223,,,,,,,,,,,,,,,,,,,,,
24,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576368627&ei=kiX1XbOiPJui1gKLj47ABg&ip=35.158.21.68&id=o-AHLumDrLtwbC2FU-jn-TRjkIlB_qBryRp1veHjTm0PxB&itag=397&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5ednsr%2Csn-4g5e6nes&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=365000&mime=video%2Fmp4&gir=yes&clen=22553932&dur=548.648&lmt=1570424795255410&mt=1576346926&fvip=1&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAJ6UHZKTAXjwy2IqoNqjt_tJpliKmTN1klKwzf0cZAVfAiA2NoP2mfGxUayHfws-nQDVlL2bxTAv3x80EyfMUxB4uQ%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgPY3oO194sgQ1iz46Frg36rJDeMOQp1_qlh_NyRObUnsCIQCoJ81jbpNsMizfKz_cRimGmnwYqq_s64ZtzCgXkUxq8A%3D%3D&alr=yes&cpn=yRpCHpUpNmyEUJaq&cver=2.20191212.06.01&ir=1&rr=12&range=3527482-3670959&rn=44&rbuf=3698",1576347125.167,1576347127.15,35,1.7730000000000001,143478,0.6473908629441624,3527482.0,3670959.0,3,105.87,110.58,4.709999999999994,815355.0,75.9836441111111,,,,,,,,,,,,,,,,,,,,,
