,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,bitrate_level_encoded
0,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1309305517/chop/segment-1.m4s,1572037491.7670002,1572037504.71,0,12.434000000000001,227396,0.1463059353385877,0,0,6.08,0.0,6.08,0,290000.0,19.165358749999992,290000.0
1,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1309305517/chop/segment-2.m4s,1572037505.793,1572037508.883,1,3.0540000000000003,149651,0.3920130975769481,0,0,6.08,6.08,12.16,0,290000.0,38.09267602649004,290000.0
2,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1309305517/chop/segment-3.m4s,1572037509.2029998,1572037510.2529998,2,1.035,146534,1.1326299516908214,0,0,6.079999999999997,12.16,18.24,0,290000.0,20.466630592105254,290000.0
3,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1309305517/chop/segment-4.m4s,1572037510.2570002,1572037512.179,3,1.902,230574,0.9698170347003154,0,0,6.080000000000003,18.24,24.32,0,290000.0,26.936674768211926,290000.0
4,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1309305517/chop/segment-5.m4s,1572037513.303,1572037515.532,4,2.194,242071,0.8826654512306289,0,0,6.079999999999997,24.32,30.4,0,290000.0,51.48327602649005,290000.0
5,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1309305517/chop/segment-6.m4s,1572037515.5370002,1572037516.498,5,0.95,148310,1.2489263157894737,0,0,6.079999999999997,30.4,36.48,0,290000.0,13.46810986842105,290000.0
6,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1309305517/chop/segment-7.m4s,1572037518.05,1572037519.823,6,1.578,221841,1.1246692015209123,0,0,6.0800000000000045,36.48,42.56,0,290000.0,36.40492410596026,290000.0
7,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-4.m4s,1572037520.076,1572037522.5679998,3,2.378,354221,1.1916602186711522,0,0,6.080000000000003,18.24,24.32,1,484000.0,58.99945105960265,484000.0
8,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-5.m4s,1572037522.475,1572037525.086,4,2.595,382174,1.1781857418111752,0,0,6.079999999999997,24.32,30.4,1,484000.0,68.4218204635762,484000.0
9,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-6.m4s,1572037525.091,1572037527.151,5,2.0460000000000003,278302,1.088179863147605,0,0,6.079999999999997,30.4,36.48,1,484000.0,49.96623098684206,484000.0
10,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-7.m4s,1572037527.155,1572037530.401,6,3.2260000000000004,338407,0.8391990080595163,0,0,6.0800000000000045,36.48,42.56,1,484000.0,72.5177433112583,484000.0
11,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-8.m4s,1572037530.406,1572037532.7879999,7,2.365,290393,0.9823019027484144,0,0,6.079999999999997,42.56,48.64,1,484000.0,67.96818556291389,484000.0
12,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-8.m4s,1572037533.6279998,1572037535.979,7,2.221,290393,1.0459900945520035,0,0,6.079999999999997,42.56,48.64,1,484000.0,67.96818556291389,484000.0
13,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-9.m4s,1572037536.957,1572037539.752,8,2.637,326063,0.9891937808115282,0,0,6.079999999999997,48.64,54.72,1,484000.0,74.47814192052984,484000.0
14,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-10.m4s,1572037540.955,1572037543.2819998,9,2.298,205573,0.7156588337684943,0,0,6.079999999999997,54.72,60.8,1,484000.0,69.17902822368417,484000.0
15,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-11.m4s,1572037544.485,1572037546.8760002,10,2.362,175187,0.5933513971210838,0,0,6.079999999999997,60.8,66.88,1,484000.0,62.76393086092718,484000.0
16,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1309305517/chop/segment-12.m4s,1572037548.556,1572037550.048,11,1.473,217167,1.1794541751527494,0,0,6.079999999999997,66.88,72.96,0,290000.0,8.161768476821189,290000.0
17,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-9.m4s,1572037550.288,1572037553.147,8,2.779,326063,0.9386484346887368,0,0,6.079999999999997,48.64,54.72,1,484000.0,74.47814192052984,484000.0
18,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1309305517/chop/segment-13.m4s,1572037556.056,1572037558.4329998,12,2.347,227816,0.7765351512569237,0,0,6.0800000000000125,72.96,79.04,0,290000.0,4.800265460526316,290000.0
19,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1309305517/chop/segment-14.m4s,1572037558.438,1572037560.658,13,2.196,273715,0.9971402550091072,0,0,6.079999999999997,79.04,85.12,0,290000.0,2.6474427814569528,290000.0
20,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-11.m4s,1572037560.796,1572037563.176,10,2.293,175187,0.6112062799825555,0,0,6.079999999999997,60.8,66.88,1,484000.0,62.76393086092718,484000.0
21,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-12.m4s,1572037563.1079998,1572037568.498,11,5.37,369387,0.5502972067039106,0,0,6.079999999999997,66.88,72.96,1,484000.0,56.502091589403975,484000.0
22,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1309305517/chop/segment-15.m4s,1572037573.146,1572037575.0189998,14,1.845,208025,0.9020054200542004,0,0,6.079999999999997,85.12,91.2,0,290000.0,3.0199010596026503,290000.0
23,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1309305517/chop/segment-16.m4s,1572037575.022,1572037577.286,15,2.241,243804,0.8703400267737617,0,0,6.079999999999997,91.2,97.28,0,290000.0,4.420773355263158,290000.0
24,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1309305517/chop/segment-17.m4s,1572037578.573,1572037580.4889998,16,1.8940000000000001,269515,1.1383949313621964,0,0,6.079999999999997,97.28,103.36,0,290000.0,10.625978807947018,290000.0
25,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1309305517/chop/segment-18.m4s,1572037580.4929998,1572037581.925,17,1.42,238455,1.3434084507042254,0,0,6.079999999999997,103.36,109.44,0,290000.0,8.724520198675494,290000.0
26,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-14.m4s,1572037582.086,1572037586.127,13,3.914,429017,0.8768870720490546,0,0,6.079999999999997,79.04,85.12,1,484000.0,55.420704304635755,484000.0
27,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-15.m4s,1572037586.021,1572037589.0449998,14,3.022,361154,0.9560661813368628,0,0,6.079999999999997,85.12,91.2,1,484000.0,54.742012251655616,484000.0
28,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-16.m4s,1572037589.049,1572037592.165,15,3.093,398810,1.03151632719043,0,0,6.079999999999997,91.2,97.28,1,484000.0,42.48956039473681,484000.0
29,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-17.m4s,1572037592.168,1572037596.14,16,3.952,439012,0.8886882591093117,0,0,6.079999999999997,97.28,103.36,1,484000.0,58.99558470198677,484000.0
30,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-18.m4s,1572037596.144,1572037599.181,17,3.0180000000000002,391739,1.0384068919814446,0,0,6.079999999999997,103.36,109.44,1,484000.0,63.24728139072847,484000.0
31,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-19.m4s,1572037601.1360002,1572037604.415,18,3.252,397036,0.9767183271832718,0,0,6.079999999999997,109.44,115.52,1,484000.0,48.057686291390745,484000.0
32,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-20.m4s,1572037605.16,1572037607.893,19,2.623,402777,1.2284468166221882,0,0,6.079999999999997,115.52,121.6,1,484000.0,43.0743007236842,484000.0
33,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-21.m4s,1572037608.639,1572037611.72,20,2.963,421383,1.1377198785015188,0,0,6.0800000000000125,121.6,127.68,1,484000.0,35.474994569536435,484000.0
34,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-22.m4s,1572037612.5110002,1572037615.839,21,3.1910000000000003,411953,1.0327872140394858,0,0,6.079999999999982,127.68,133.76,1,484000.0,38.27876046357615,484000.0
35,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-23.m4s,1572037616.805,1572037620.3879998,22,3.438,416718,0.969675392670157,0,0,6.0800000000000125,133.76,139.84,1,484000.0,39.80965203947368,484000.0
36,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-24.m4s,1572037621.637,1572037625.1880002,23,3.533,412084,0.9331084064534392,0,0,6.079999999999982,139.84,145.92,1,484000.0,33.312853973509945,484000.0
37,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-25.m4s,1572037626.109,1572037629.684,24,3.42,416104,0.9733426900584796,0,0,6.0800000000000125,145.92,152.0,1,484000.0,39.41490119205297,484000.0
38,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-26.m4s,1572037630.917,1572037634.248,25,3.3120000000000003,385650,0.9315217391304348,0,0,6.0800000000000125,152.0,158.08,1,484000.0,62.90247513157898,484000.0
39,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-27.m4s,1572037634.907,1572037638.0370002,26,3.11,410545,1.0560643086816721,0,0,6.079999999999982,158.08,164.16,1,484000.0,51.66617397350992,484000.0
40,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-28.m4s,1572037640.235,1572037643.6769998,27,3.427,424586,0.9911549460169244,0,0,6.0800000000000125,164.16,170.24,1,484000.0,66.22854894039737,484000.0
41,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-29.m4s,1572037646.1220002,1572037649.2629998,28,2.983,368638,0.9886369426751592,0,0,6.079999999999982,170.24,176.32,1,484000.0,64.6173911258278,484000.0
42,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-30.m4s,1572037651.9929998,1572037653.8979998,29,1.7919999999999998,249683,1.11465625,0,0,6.0800000000000125,176.32,182.4,1,484000.0,68.88952421052632,484000.0
43,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-31.m4s,1572037658.58,1572037661.26,30,2.657,348679,1.049842679713963,0,0,6.079999999999982,182.4,188.48,1,484000.0,53.94004357615895,484000.0
44,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-32.m4s,1572037664.4910002,1572037668.9889998,31,4.474,379238,0.6781189092534644,0,0,6.0800000000000125,188.48,194.56,1,484000.0,38.39580092715229,484000.0
45,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-33.m4s,1572037670.54,1572037674.1279998,32,3.565,345301,0.7748690042075735,0,0,6.079999999999982,194.56,200.64,1,484000.0,67.78172013157894,484000.0
46,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-34.m4s,1572037676.84,1572037680.093,33,3.237,398284,0.9843286994130368,0,0,6.0800000000000125,200.64,206.72,1,484000.0,52.90713410596025,484000.0
47,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-35.m4s,1572037682.696,1572037686.475,34,3.627,413258,0.9115147504824924,0,0,6.0800000000000125,206.72,212.8,1,484000.0,48.741561324503316,484000.0
48,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-36.m4s,1572037688.711,1572037692.214,35,3.3510000000000004,385402,0.9200883318412414,0,0,6.079999999999982,212.8,218.88,1,484000.0,35.008493421052634,484000.0
49,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-37.m4s,1572037694.8620002,1572037698.979,36,3.983,411217,0.8259442631182525,0,0,6.0800000000000125,218.88,224.96,1,484000.0,29.48356350993379,484000.0
50,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1128046588/chop/segment-38.m4s,1572037701.12,1572037712.543,37,11.401,412056,0.28913674239101833,0,0,6.079999999999982,224.96,231.04,1,484000.0,48.163659668874175,484000.0
51,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1309305517/chop/segment-39.m4s,1572037715.082,1572037716.9829998,38,1.87,239329,1.0238673796791442,0,0,6.0800000000000125,231.04,237.12,0,290000.0,0.03489960264900662,290000.0
52,https://skyfire.vimeocdn.com/1572041384-0x5e613fb918e342fdf4b19716fc264190231e3fa5/295751086/sep/video/1309305517/chop/segment-40.m4s,1572037716.99,1572037719.718,39,2.705,251568,0.7440088724584104,0,0,6.079999999999982,237.12,243.2,0,290000.0,0.8874407236842105,290000.0
