,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,bitrate_level_encoded
0,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment1_3_av.ts,1572151004.9889998,1572151011.161,0,6.098,644276,0.8452292554936044,0,0,10.080333,0.0,10.08,0,515146.0,26.854688031496053,416323.7659574468
1,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment2_3_av.ts,1572151011.208,1572151014.242,1,3.025,349492,0.9242763636363636,0,0,10.115,10.08,20.2,0,274497.0,27.38385853754939,416323.7659574468
2,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment3_3_av.ts,1572151014.27,1572151018.302,2,4.022,479212,0.9531815017404276,0,0,10.109667,20.2,30.31,0,370756.0,16.8037881027668,416323.7659574468
3,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment4_3_av.ts,1572151018.33,1572151022.731,3,4.392,524332,0.9550673952641164,0,0,10.064333,30.3,40.36,0,431497.0,12.767149565217395,416323.7659574468
4,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment5_3_av.ts,1572151026.355,1572151030.857,4,4.493,536364,0.95502158913866,0,0,10.120333,40.37,50.49,0,431267.0,4.987599960474308,416323.7659574468
5,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment6_3_av.ts,1572151036.357,1572151040.404,5,4.0360000000000005,482220,0.9558374628344894,0,0,10.075,50.49,60.56,0,387781.0,1.224613241106719,416323.7659574468
6,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment7_3_av.ts,1572151046.354,1572151050.699,6,4.336,517940,0.9556088560885608,0,0,10.109667,60.56,70.67,0,413703.0,1.9448175494071158,416323.7659574468
7,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment8_3_av.ts,1572151056.355,1572151061.19,7,4.824,575092,0.9537180762852404,0,0,10.144333,70.67,80.81,0,464886.0,1.2856498418972333,416323.7659574468
8,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment9_3_av.ts,1572151066.355,1572151069.437,8,3.072,544636,1.4183229166666669,0,0,10.200333,80.82,91.02,0,440286.0,1.05096347826087,416323.7659574468
9,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment10_3_av.ts,1572151076.354,1572151077.035,9,0.6709999999999999,461164,5.4982295081967205,0,0,10.155,91.02,101.18,0,361338.0,3.0911228853754937,416323.7659574468
10,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment11_3_av.ts,1572151086.355,1572151087.079,10,0.7140000000000001,490868,5.4999215686274505,0,0,10.2,101.17,111.37,0,394482.0,8.38473932806324,416323.7659574468
11,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment12_2_av.ts,1572151096.379,1572151098.4729998,11,1.991,1366572,5.490997488699144,0,0,10.144333,111.37,121.51,1,1068214.0,82.14955991999999,981889.7021276596
12,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment11_2_av.ts,1572151098.5170002,1572151100.255,10,1.71,1173684,5.490919298245614,0,0,10.2,101.17,111.37,1,941769.0,79.97629207171319,981889.7021276596
13,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment12_2_av.ts,1572151100.304,1572151102.306,11,1.991,1366572,5.490997488699144,0,0,10.144333,111.37,121.51,1,1068214.0,82.14955991999999,981889.7021276596
14,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment13_0_av.ts,1572151106.373,1572151109.6469998,12,3.196,2193020,5.4894117647058795,0,0,10.080333,121.52,131.6,2,1718949.0,94.57508019999996,1697757.1914893617
15,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment12_0_av.ts,1572151109.697,1572151113.2,11,3.4760000000000004,2377260,5.471254315304948,0,0,10.144333,111.37,121.51,2,1832050.0,93.52297860000002,1697757.1914893617
16,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment13_0_av.ts,1572151113.2410002,1572151116.449,12,3.196,2193020,5.4894117647058795,0,0,10.080333,121.52,131.6,2,1718949.0,94.57508019999996,1697757.1914893617
17,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment14_1_av.ts,1572151116.514,1572151121.699,13,5.127000000000002,3511276,5.478878096352641,0,0,10.115,131.6,141.72,3,2708092.0,100.0,2498084.6808510637
18,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment15_1_av.ts,1572151126.355,1572151130.115,14,3.747,2569772,5.486569522284495,0,0,10.069666999999999,141.71,151.78,3,1943614.0,100.0,2498084.6808510637
19,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment16_1_av.ts,1572151136.355,1572151140.454,15,4.088,2801012,5.481432485322896,0,0,10.104333,151.78,161.88,3,2167659.0,100.0,2498084.6808510637
20,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment17_1_av.ts,1572151146.355,1572151150.863,16,4.496,3083764,5.4871245551601415,0,0,10.120333,161.89,172.01,3,2411522.0,100.0,2498084.6808510637
21,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment18_1_av.ts,1572151156.355,1572151161.2270002,17,4.851,3327412,5.487383219954648,0,0,10.195,172.01,182.2,3,2613375.0,100.0,2498084.6808510637
22,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment19_1_av.ts,1572151166.355,1572151170.115,18,3.724,2554732,5.488146079484425,0,0,10.069666999999999,182.2,192.27,3,2029645.0,100.0,2498084.6808510637
23,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment20_1_av.ts,1572151176.355,1572151181.8879998,19,5.507999999999999,3778236,5.487633986928103,0,0,10.144333,192.27,202.41,3,2991444.0,100.0,2498084.6808510637
24,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment21_1_av.ts,1572151186.355,1572151191.946,20,5.5779999999999985,3826740,5.488332735747581,0,0,10.080333,202.42,212.5,3,3025058.0,100.0,2498084.6808510637
25,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment22_1_av.ts,1572151196.354,1572151201.5860002,21,5.218,3580084,5.488821770793408,0,0,10.075,212.5,222.58,3,2875376.0,100.0,2498084.6808510637
26,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment23_1_av.ts,1572151206.355,1572151212.446,22,6.065,4161004,5.488546084089036,0,0,10.109667,222.57,232.68,3,3286654.0,100.0,2498084.6808510637
27,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment24_1_av.ts,1572151216.354,1572151221.2389998,23,4.873,3342452,5.487300636158423,0,0,10.144333,232.68,242.82,3,2519680.0,100.0,2498084.6808510637
28,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment25_1_av.ts,1572151226.355,1572151231.0,24,4.587,3146932,5.488436014824504,0,0,10.080333,242.83,252.91,3,2478384.0,100.0,2498084.6808510637
29,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment26_1_av.ts,1572151236.355,1572151241.923,25,5.5520000000000005,3808692,5.4880288184438015,0,0,10.075,252.91,262.98,3,2876185.0,100.0,2498084.6808510637
