,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0
0,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/ce7tamss/segment-0.ts,1576336922.937,1576336925.925,0,2.748,869688,2.5318427947598248,0,0,4.087411,0.0,4.09,2,1702178.0,100.0,0.0,0.0,0.0,117688.0,85.54148876288656,230342.0,117688.0,85.54148876288656,230342.0,117688.0,85.54148876288656,230342.0,409464.0,92.99672947916667,801414.0,869688.0,100.0,1702178.0,-2.0,0.0,0.0
1,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/gtujhtqe/segment-1.ts,1576336926.103,1576336927.688,1,1.56,532792,2.7322666666666664,0,0,4.074355000000001,4.09,8.16,1,1046137.0,90.04419916666662,0.0,0.0,0.0,132728.0,80.0162703125,260611.0,132728.0,80.0162703125,260611.0,132728.0,80.0162703125,260611.0,532792.0,90.04419916666662,1046137.0,848632.0,100.0,1666289.0,-1.0,0.0,3.1659998893737793
2,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/gtujhtqe/segment-2.ts,1576336927.711,1576336928.379,2,0.646,231992,2.8729659442724453,0,0,4.209655000000001,8.16,12.37,1,440876.0,94.70512822916665,0.0,0.0,0.0,96632.0,91.33959072916662,183638.0,96632.0,91.33959072916662,183638.0,96632.0,91.33959072916662,183638.0,231992.0,94.70512822916665,440876.0,469624.0,100.0,892470.0,-1.0,4.046999998092652,1.5850000381469727
3,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/gtujhtqe/segment-3.ts,1576336928.394,1576336928.6920002,3,0.276,99640,2.888115942028985,0,0,4.129111,12.37,16.5,1,193048.0,93.58581145833323,0.0,0.0,0.0,90616.0,87.09547083333324,172088.0,90616.0,87.09547083333324,172088.0,90616.0,87.09547083333324,172088.0,99640.0,93.58581145833323,193048.0,105656.0,100.0,204704.0,-1.0,7.573999910354614,0.0
4,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/gtujhtqe/segment-4.ts,1576336928.702,1576336929.0,4,0.231,99640,3.4507359307359304,0,0,4.081644,16.5,20.58,1,195293.0,90.06422729166663,0.0,0.0,0.0,90616.0,78.14668718749998,177356.0,90616.0,78.14668718749998,177356.0,90616.0,78.14668718749998,177356.0,99640.0,90.06422729166663,195293.0,108664.0,100.0,212980.0,-1.0,11.396000061035156,0.0
5,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/gtujhtqe/segment-5.ts,1576336929.009,1576336930.112,5,0.979,343288,2.8052134831460673,0,0,4.068589,20.58,24.65,1,654860.0,95.36421437499986,0.0,0.0,0.0,138744.0,91.18576312499987,264669.0,138744.0,91.18576312499987,264669.0,138744.0,91.18576312499987,264669.0,343288.0,95.36421437499986,654860.0,559864.0,100.0,1100851.0,-1.0,15.16899990081787,0.0
6,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/gtujhtqe/segment-6.ts,1576336930.147,1576336942.704,6,12.089,683192,0.45210819753494913,0,0,4.203888,24.65,28.85,1,1300114.0,89.34421052083331,,,,,,,,,,,,,,,,,,,,,
7,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/jtbsrm5j/segment-7.ts,1576336942.787,1576336944.0379999,7,1.231,135736,0.8821186027619821,0,0,4.170822,28.85,33.02,0,260353.0,80.10983968749998,,,,,,,,,,,,,,,,,,,,,
8,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/jtbsrm5j/segment-6.ts,1576336944.055,1576336945.5010002,6,1.198,147768,0.9867646076794657,0,0,4.203888,24.65,28.85,0,281202.0,80.27385322916666,,,,,,,,,,,,,,,,,,,,,
9,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/jtbsrm5j/segment-7.ts,1576336945.513,1576336946.823,7,1.29,135736,0.8417736434108527,0,0,4.170822,28.85,33.02,0,260353.0,80.10983968749998,,,,,,,,,,,,,,,,,,,,,
