,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0
0,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/ce7tamss/segment-0.ts,1576345074.642,1576345077.129,0,2.42,869688,2.875001652892562,0,0,4.087411,0.0,4.09,2,1702178.0,100.0,0.0,0.0,0.0,117688.0,85.54148876288656,230342.0,117688.0,85.54148876288656,230342.0,117688.0,85.54148876288656,230342.0,409464.0,92.99672947916667,801414.0,869688.0,100.0,1702178.0,-2.0,0.0,0.0
1,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/ce7tamss/segment-1.ts,1576345077.238,1576345078.86,1,1.596,848632,4.253794486215538,0,0,4.074355000000001,4.09,8.16,2,1666289.0,100.0,,,,,,,,,,,,,,,,,,,,,
2,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/ce7tamss/segment-2.ts,1576345078.9,1576345079.075,2,0.153,469624,24.555503267973855,0,0,4.209655000000001,8.16,12.37,2,892470.0,100.0,,,,,,,,,,,,,,,,,,,,,
3,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/ce7tamss/segment-3.ts,1576345079.111,1576345079.165,3,0.033,105656,25.613575757575756,0,0,4.129111,12.37,16.5,2,204704.0,100.0,,,,,,,,,,,,,,,,,,,,,
4,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/ce7tamss/segment-4.ts,1576345079.179,1576345079.235,4,0.034,108664,25.567999999999998,0,0,4.081644,16.5,20.58,2,212980.0,100.0,,,,,,,,,,,,,,,,,,,,,
5,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/ce7tamss/segment-5.ts,1576345079.257,1576345079.462,5,0.171,559864,26.192467836257308,0,0,4.068589,20.58,24.65,2,1100851.0,100.0,,,,,,,,,,,,,,,,,,,,,
6,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/ce7tamss/segment-6.ts,1576345079.483,1576345079.93,6,0.426,1320888,24.805408450704224,0,0,4.203888,24.65,28.85,2,2513650.0,100.0,,,,,,,,,,,,,,,,,,,,,
7,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/ce7tamss/segment-7.ts,1576345079.954,1576345080.41,7,0.434,1329912,24.514506912442396,0,0,4.170822,28.85,33.02,2,2550887.0,100.0,,,,,,,,,,,,,,,,,,,,,
8,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/ce7tamss/segment-8.ts,1576345080.438,1576345080.612,8,0.153,466616,24.39822222222222,0,0,4.254244,33.03,37.28,2,877459.0,100.0,,,,,,,,,,,,,,,,,,,,,
9,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/ce7tamss/segment-9.ts,1576345080.628,1576345080.682,9,0.032,99640,24.909999999999997,0,0,4.211176999999999,37.28,41.49,2,189286.0,100.0,,,,,,,,,,,,,,,,,,,,,
10,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/ce7tamss/segment-10.ts,1576345080.693,1576345080.825,10,0.113,436536,30.905203539823006,0,0,4.2125330000000005,41.49,45.7,2,829023.0,100.0,,,,,,,,,,,,,,,,,,,,,
11,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/ce7tamss/segment-11.ts,1576345080.842,1576345081.162,11,0.298,1269752,34.08730201342282,0,0,4.2125330000000005,45.7,49.91,2,2411379.0,100.0,,,,,,,,,,,,,,,,,,,,,
12,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/ce7tamss/segment-12.ts,1576345081.185,1576345081.533,12,0.32,1381048,34.526199999999996,0,0,4.254244,49.92,54.17,2,2597026.0,100.0,,,,,,,,,,,,,,,,,,,,,
13,https://cloudfront.tubi.video/98a64629-0f7e-4833-9c18-7030bf519349/ce7tamss/segment-13.ts,1576345081.559,1576345081.867,13,0.279,1341944,38.47868100358423,0,0,4.205411,54.17,58.38,2,2552794.0,100.0,,,,,,,,,,,,,,,,,,,,,
