,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0,t_download_s_-1,quality_level_chosen_-1,bandwidth_mbit_-1,t_download_s_-2,quality_level_chosen_-2,bandwidth_mbit_-2,t_download_s_-3,quality_level_chosen_-3,bandwidth_mbit_-3,t_download_s_-4,quality_level_chosen_-4,bandwidth_mbit_-4,t_download_s_-5,quality_level_chosen_-5,bandwidth_mbit_-5,t_download_s_-6,quality_level_chosen_-6,bandwidth_mbit_-6,t_download_s_-7,quality_level_chosen_-7,bandwidth_mbit_-7,t_download_s_-8,quality_level_chosen_-8,bandwidth_mbit_-8,bitrate_level_encoded
20,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/36y5sd2u/segment-16.ts,1572041501.78,1572041501.814,16,0.016,79909,39.9545,0,0,4.147744,65.98,70.13,1,192181.0,84.21375177083338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265245.512605042
21,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/36y5sd2u/segment-17.ts,1572041501.823,1572041501.982,17,0.134,568519,33.94143283582089,0,0,4.129122,70.12,74.25,1,1114644.0,90.59182875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265245.512605042
22,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-18.ts,1572041502.0010002,1572041502.302,18,0.28400000000000003,1349042,38.00118309859154,0,0,4.084656,74.25,78.33,2,2681285.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
23,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-17.ts,1572041503.1479998,1572041503.3739998,17,0.20800000000000002,1062403,40.86165384615384,0,0,4.129122,70.12,74.25,2,2098762.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
24,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-18.ts,1572041503.714,1572041504.004,18,0.27,1349042,39.971614814814814,0,0,4.084656,74.25,78.33,2,2681285.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
25,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-19.ts,1572041504.2570002,1572041504.678,19,0.404,1265847,25.066277227722768,0,0,4.238444,78.34,82.58,2,2425025.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
26,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-20.ts,1572041504.708,1572041505.21,20,0.485,1266660,20.893360824742263,0,0,4.206911,82.58,86.79,2,2448922.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
27,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-21.ts,1572041505.24,1572041505.592,21,0.32299999999999995,1289014,31.926043343653248,0,0,4.0874,86.78,90.87,2,2561738.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
28,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-22.ts,1572041505.627,1572041505.8890002,22,0.228,1435948,50.38414035087719,0,0,4.204022,90.87,95.07,2,2771152.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
29,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-23.ts,1572041505.913,1572041506.123,23,0.193,1253424,51.95539896373057,0,0,4.065855,95.07,99.14,2,2504289.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
