,timestamp_s,paused,played_until,buffered_until,videoWidth,videoHeight,decodedFrames,droppedFrames
0,1572313718.5217955,False,6.765336,15.36,640,360,173,7
1,1572313718.5362005,False,6.773168,15.36,640,360,173,7
2,1572313718.9189248,False,7.164256,15.36,640,360,180,9
3,1572313719.6177568,False,7.861734,16.701,640,360,192,11
4,1572313719.9763753,False,8.221741,20.36,640,360,207,12
5,1572313720.6127594,False,8.845876,20.36,640,360,217,14
6,1572313721.2333534,False,9.189645,24.061,640,360,232,15
7,1572313721.9012625,False,10.140837,24.061,640,360,249,18
8,1572313722.528517,False,10.474901,29.76,640,360,264,19
9,1572313723.1678576,False,11.120205,29.76,640,360,279,20
10,1572313723.8068957,False,11.759701,29.76,640,360,297,23
11,1572313724.4565701,False,12.686536,29.76,640,360,312,25
12,1572313724.8308334,False,13.074741,29.76,640,360,328,27
13,1572313725.5110934,False,13.75713,38.641,640,360,339,32
14,1572313725.92934,False,14.170169,38.641,640,360,356,35
15,1572313726.7806275,False,14.734585,38.641,640,360,371,38
16,1572313727.4660316,False,15.680355,40.0,640,360,387,40
17,1572313728.5065975,False,16.73783,44.24,640,360,413,46
18,1572313728.8527572,False,17.097686,44.24,640,360,430,50
19,1572313729.4790642,False,17.722742,54.72,640,360,438,50
20,1572313730.1127539,False,18.356934,54.72,640,360,455,52
21,1572313730.7623723,False,18.997045,54.72,640,360,470,55
22,1572313731.400304,False,19.634533,54.72,640,360,486,56
23,1572313732.0330207,False,20.277243,54.72,640,360,502,59
24,1572313732.6607525,False,20.905401,54.72,640,360,519,61
25,1572313733.3082614,False,21.547175,54.72,640,360,534,63
26,1572313733.9914033,False,22.224435,54.72,640,360,551,66
27,1572313734.3351154,False,22.580282,54.72,640,360,568,68
28,1572313734.9586048,False,23.197532,54.72,640,360,575,69
29,1572313735.5862567,False,23.542102,54.72,640,360,591,69
30,1572313736.2527058,False,24.488899,60.001,640,360,608,72
31,1572313736.617673,False,24.859063,60.001,640,360,623,72
32,1572313737.261914,False,25.505134,60.001,640,360,634,74
33,1572313737.9332426,False,26.170706,60.001,640,360,651,75
34,1572313738.6403067,False,26.871086,68.92,640,360,666,78
35,1572313739.25847,False,27.21892,68.92,640,360,684,80
36,1572313739.613941,False,27.858227,68.92,640,360,699,81
37,1572313740.2969844,False,28.540427,68.92,640,360,714,81
38,1572313740.9148912,False,28.873951,68.92,640,360,725,82
39,1572313741.558078,False,29.803581,68.92,640,360,741,84
40,1572313741.919148,False,30.163674,68.92,854,480,757,85
41,1572313742.5393915,False,30.494429,68.92,854,480,765,86
42,1572313743.2271473,False,31.141259,68.92,854,480,781,89
43,1572313743.874591,False,32.118298,70.08,854,480,799,91
44,1572313744.5257485,False,32.769798,70.08,854,480,815,93
45,1572313744.8711338,False,33.11367,70.08,854,480,830,95
46,1572313745.5090795,False,33.753013,72.16,854,480,839,96
47,1572313746.1665404,False,34.410514,72.16,854,480,855,98
