,bandwidth_mbit,bitrate_level,body_size_byte,byte_end,byte_start,n_segment,quality_level_chosen,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level,bitrate_level_encoded
0,0.9964991212653777,283504.0,141752,0,0,0,0,4.0,1.138,4.0,0.0,1572062330.8409998,1572062329.6720002,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/vs1wk6cE-30813210.mp4-1.ts,37.486001557377065,435504.12605042016
1,0.4161568961841825,488048.0,244024,0,0,0,1,4.0,4.691,4.0,0.0,1572062335.637,1572062330.904,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/vs1wk6cE-30813211.mp4-1.ts,47.65902016393447,645119.7478991597
2,0.34105858585858584,337127.0,168824,0,0,1,0,4.006178,3.96,8.01,4.0,1572062339.6820002,1572062335.677,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/vs1wk6cE-30813210.mp4-2.ts,12.768873852459016,435504.12605042016
3,0.9084670912951168,426571.0,213944,0,0,2,0,4.0123440000000015,1.8840000000000001,12.02,8.01,1572062341.621,1572062339.698,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/vs1wk6cE-30813210.mp4-3.ts,0.9433608196721308,435504.12605042016
4,2.403544303797468,378010.0,189880,0,0,3,0,4.018511,0.632,16.04,12.02,1572062342.754,1572062342.12,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/vs1wk6cE-30813210.mp4-4.ts,1.613625163934426,435504.12605042016
5,2.4071605562579013,475842.0,238008,0,0,4,0,4.001456,0.7909999999999999,20.04,16.04,1572062343.56,1572062342.7670002,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/vs1wk6cE-30813210.mp4-5.ts,1.027232950819672,435504.12605042016
6,2.4037536656891487,409060.0,204920,0,0,5,0,4.0076220000000005,0.682,24.05,20.04,1572062344.3470001,1572062343.663,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/vs1wk6cE-30813210.mp4-6.ts,0.8040213114754099,435504.12605042016
7,2.4069464123524065,660236.0,331256,0,0,6,1,4.013789,1.101,28.06,24.05,1572062345.488,1572062344.385,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/vs1wk6cE-30813211.mp4-7.ts,10.196704426229504,645119.7478991597
8,2.3759588336192112,689153.0,346296,0,0,7,1,4.019956,1.166,32.08,28.06,1572062346.676,1572062345.508,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/vs1wk6cE-30813211.mp4-8.ts,7.884444754098362,645119.7478991597
9,2.346113524877365,822666.0,418488,0,0,8,2,4.002911,1.4269999999999998,36.08,32.08,1572062348.1469998,1572062346.718,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/vs1wk6cE-30813212.mp4-9.ts,69.91477058333334,818199.1680672269
10,2.40725820256776,414031.0,210936,0,0,9,2,4.009078,0.7010000000000001,40.09,36.08,1572062349.3520002,1572062348.649,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/vs1wk6cE-30813212.mp4-10.ts,80.52809624999998,818199.1680672269
11,2.4008074369189907,442882.0,225976,0,0,10,2,4.015244,0.753,44.11,40.09,1572062351.536,1572062350.781,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/vs1wk6cE-30813212.mp4-11.ts,73.2030380833333,818199.1680672269
