,bandwidth_mbit,bandwidth_mbit_-1,bandwidth_mbit_-2,bandwidth_mbit_-3,bandwidth_mbit_-4,bandwidth_mbit_-5,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_level_chosen_-2,quality_level_chosen_-3,quality_level_chosen_-4,quality_level_chosen_-5,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_download_s_-2,t_download_s_-3,t_download_s_-4,t_download_s_-5,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,2.100173913043478,,,,,,454035.0,567572,0.0,0,0,0,0.0,0,0.0,0,,,,,,0,454035.0,454035.0,454035.0,709101.0,1293827.0,567572,567572,567572,886420,1617364,33.69727482071714,33.69727482071714,33.69727482071714,51.064956215139425,74.30413768924305,0.0,10.000489,2.162,,,,,,10.0,0.0,1572433804.893,1572433802.721,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment1_0_av.ts",33.69727482071714
1,1.7267054202670855,,,,,,439619.0,549524,0.0,0,0,1,0.0,0,0.0,0,,,,,,0,439619.0,439619.0,439619.0,670633.0,1238544.0,549524,549524,549524,838292,1548180,34.93559887999999,34.93559887999999,34.93559887999999,52.001419319999954,75.03274375999997,2.203000068664551,10.0,2.5460000000000003,,,,,,20.0,10.0,1572433807.481,1572433804.924,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment2_0_av.ts",34.93559887999999
2,2.754491646778043,,,,,,923305.0,1154132,9.82699990272522,0,0,2,0.0,0,0.0,2,,,,,,-2,352988.0,352988.0,352988.0,516624.0,923305.0,441236,441236,441236,645780,1154132,32.80903796000001,32.80903796000001,32.80903796000001,49.15801207999999,69.74023499999996,2.556999921798706,10.0,3.352,,,,,,30.0,20.0,1572433811.0340002,1572433807.654,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment3_3_av.ts",69.74023499999996
3,-0.008,,,,,,1045999.0,-1,16.414999961853027,0,0,3,0.0,0,0.0,2,,,,,,-2,396291.0,396291.0,396291.0,586391.0,1045999.0,495380,495380,495380,733012,1307540,48.69552384,48.69552384,48.69552384,64.44865439999998,80.62438724000002,0.0,10.000311,0.001,,,,,,40.0,30.0,1572433811.078,1572433811.066,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment4_3_av.ts",80.62438724000002
4,-0.008,2.754491646778043,1.7267054202670855,,,,1045999.0,-1,0.0,0,0,3,923305.0,2,69.74023499999996,2,2.0,0.0,,,,0,586391.0,396291.0,1045999.0,1587422.0,2241943.0,733012,495380,1307540,1984340,2802516,64.44865439999998,48.69552384,80.62438724000002,86.21780331999999,100.0,2.5940001010894775,10.000311,0.001,3.352,2.5460000000000003,,,,40.0,30.0,1572433830.0870001,1572433830.075,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment4_3_av.ts",80.62438724000002
5,-0.008,2.754491646778043,1.7267054202670855,,,,586391.0,-1,0.0,0,0,3,1045999.0,2,80.62438724000002,1,2.0,0.0,,,,1,586391.0,396291.0,1045999.0,1587422.0,2241943.0,733012,495380,1307540,1984340,2802516,64.44865439999998,48.69552384,80.62438724000002,86.21780331999999,100.0,11.613999843597412,10.000311,0.001,3.352,2.5460000000000003,,,,40.0,30.0,1572433841.744,1572433841.689,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment4_2_av.ts",64.44865439999998
6,-0.008,2.754491646778043,1.7267054202670855,,,,586391.0,-1,0.0,0,0,3,1045999.0,2,80.62438724000002,1,2.0,0.0,,,,1,586391.0,396291.0,1045999.0,1587422.0,2241943.0,733012,495380,1307540,1984340,2802516,64.44865439999998,48.69552384,80.62438724000002,86.21780331999999,100.0,8.942000150680542,10.000311,0.001,3.352,2.5460000000000003,,,,40.0,30.0,1572433850.64,1572433850.631,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment4_1_av.ts",64.44865439999998
7,-0.008,2.754491646778043,1.7267054202670855,,,,396291.0,-1,0.0,0,0,3,586391.0,1,64.44865439999998,0,2.0,0.0,,,,1,396291.0,396291.0,586391.0,1045999.0,1587422.0,495380,495380,733012,1307540,1984340,48.69552384,48.69552384,64.44865439999998,80.62438724000002,86.21780331999999,9.70799994468689,10.000311,0.001,3.352,2.5460000000000003,,,,40.0,30.0,1572433860.3569999,1572433860.339,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment4_0_av.ts",48.69552384
8,-0.008,2.754491646778043,1.7267054202670855,,,,586391.0,-1,0.0,0,0,3,586391.0,1,64.44865439999998,1,2.0,0.0,,,,0,396291.0,396291.0,586391.0,1045999.0,1587422.0,495380,495380,733012,1307540,1984340,48.69552384,48.69552384,64.44865439999998,80.62438724000002,86.21780331999999,11.746999979019165,10.000311,0.001,3.352,2.5460000000000003,,,,40.0,30.0,1572433872.167,1572433872.086,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment4_1_av.ts",64.44865439999998
9,-0.008,2.754491646778043,1.7267054202670855,,,,396291.0,-1,0.0,0,0,3,396291.0,0,48.69552384,0,2.0,0.0,,,,0,396291.0,396291.0,396291.0,586391.0,1045999.0,495380,495380,495380,733012,1307540,48.69552384,48.69552384,48.69552384,64.44865439999998,80.62438724000002,15.651999950408936,10.000311,0.001,3.352,2.5460000000000003,,,,40.0,30.0,1572433887.7619998,1572433887.738,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment4_0_av.ts",48.69552384
10,-0.008,2.754491646778043,1.7267054202670855,,,,586391.0,-1,0.0,0,0,3,586391.0,1,64.44865439999998,1,2.0,0.0,,,,0,396291.0,396291.0,586391.0,1045999.0,1587422.0,495380,495380,733012,1307540,1984340,48.69552384,48.69552384,64.44865439999998,80.62438724000002,86.21780331999999,23.716000080108643,10.000311,0.001,3.352,2.5460000000000003,,,,40.0,30.0,1572433911.503,1572433911.454,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment4_1_av.ts",64.44865439999998
11,-0.008,2.754491646778043,1.7267054202670855,,,,396291.0,-1,0.0,0,0,3,396291.0,0,48.69552384,0,2.0,0.0,,,,0,396291.0,396291.0,396291.0,586391.0,1045999.0,495380,495380,495380,733012,1307540,48.69552384,48.69552384,48.69552384,64.44865439999998,80.62438724000002,39.72200012207031,10.000311,0.001,3.352,2.5460000000000003,,,,40.0,30.0,1572433951.232,1572433951.176,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment4_0_av.ts",48.69552384
12,-0.008,0.5368518016797615,2.754491646778043,1.7267054202670855,,,427587.0,-1,0.0,0,0,4,586391.0,1,64.44865439999998,0,0.0,2.0,0.0,,,1,427587.0,427587.0,668227.0,1269827.0,2032656.0,534484,534484,835284,1587284,2540820,51.72310104000002,51.72310104000002,66.78172908,81.49766503999993,86.75033603999998,7.428999900817871,10.0,0.001,7.382000000000001,3.352,2.5460000000000003,,,50.0,40.0,1572433958.614,1572433958.605,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment5_0_av.ts",51.72310104000002
13,-0.008,0.5368518016797615,2.754491646778043,1.7267054202670855,,,427587.0,-1,1.252000093460083,0,0,4,396291.0,0,48.69552384,0,0.0,2.0,0.0,,,0,427587.0,427587.0,427587.0,668227.0,1269827.0,534484,534484,534484,835284,1587284,51.72310104000002,51.72310104000002,51.72310104000002,66.78172908,81.49766503999993,0.009999990463256836,10.0,0.001,7.382000000000001,3.352,2.5460000000000003,,,50.0,40.0,1572433968.174,1572433967.363,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment5_0_av.ts",51.72310104000002
14,-0.008,0.5368518016797615,2.754491646778043,1.7267054202670855,,,427587.0,-1,0.0,0,0,4,427587.0,0,51.72310104000002,0,0.0,2.0,0.0,,,0,427587.0,427587.0,427587.0,668227.0,1269827.0,534484,534484,534484,835284,1587284,51.72310104000002,51.72310104000002,51.72310104000002,66.78172908,81.49766503999993,7.312999963760376,10.0,0.001,7.382000000000001,3.352,2.5460000000000003,,,50.0,40.0,1572433975.938,1572433975.928,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment5_0_av.ts",51.72310104000002
15,-0.008,0.5368518016797615,2.754491646778043,1.7267054202670855,,,427587.0,-1,0.0,0,0,4,427587.0,0,51.72310104000002,0,0.0,2.0,0.0,,,0,427587.0,427587.0,427587.0,668227.0,1269827.0,534484,534484,534484,835284,1587284,51.72310104000002,51.72310104000002,51.72310104000002,66.78172908,81.49766503999993,9.766000032424927,10.0,0.001,7.382000000000001,3.352,2.5460000000000003,,,50.0,40.0,1572433985.769,1572433985.694,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment5_0_av.ts",51.72310104000002
16,-0.008,0.5368518016797615,2.754491646778043,1.7267054202670855,,,427587.0,-1,0.0,0,0,4,427587.0,0,51.72310104000002,0,0.0,2.0,0.0,,,0,427587.0,427587.0,427587.0,668227.0,1269827.0,534484,534484,534484,835284,1587284,51.72310104000002,51.72310104000002,51.72310104000002,66.78172908,81.49766503999993,11.645999908447266,10.0,0.001,7.382000000000001,3.352,2.5460000000000003,,,50.0,40.0,1572433997.3579998,1572433997.34,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment5_0_av.ts",51.72310104000002
17,-0.008,0.8356208716044556,0.5368518016797615,2.754491646778043,1.7267054202670855,,415555.0,-1,9.994999885559082,0,0,5,427587.0,0,51.72310104000002,0,0.0,0.0,2.0,0.0,,0,415555.0,415555.0,415555.0,646569.0,1238544.0,519444,519444,519444,808212,1548180,56.20406624000004,56.20406624000004,56.20406624000004,69.99914719999998,83.39536940000005,5.135999917984009,10.0,0.001,5.117,7.382000000000001,3.352,2.5460000000000003,,60.0,50.0,1572434002.488,1572434002.481,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment6_0_av.ts",56.20406624000004
18,-0.008,0.8287897885919425,0.8356208716044556,0.5368518016797615,2.754491646778043,1.7267054202670855,422768.0,-1,14.953999757766724,0,0,6,427587.0,0,51.72310104000002,0,0.0,0.0,0.0,2.0,0.0,0,422768.0,422768.0,422768.0,670624.0,1284248.0,528468,528468,528468,838292,1605332,52.609096999999984,52.609096999999984,52.609096999999984,66.65617604,80.82645611999997,0.0,10.000133,0.001,5.014,5.117,7.382000000000001,3.352,2.5460000000000003,70.0,60.0,1572434007.53,1572434007.522,"https://zdfvodnone-vh.akamaihd.net/i/tivi/19/08/190827_folge7_sks/3/190827_folge7_sks_a,1a2_476k_p9,1a2_776k_p11,3a4_776k_p11,1a2_1496k_p13,1a2_2296k_p14,1a2_3296k_p15,v14.mp4.csmil/segment7_0_av.ts",52.609096999999984
