,timestamp_finish,bitrate_level_encoded,bitrate_level,vmaf_level,buffer_level_at_timestamp_finish,rebuffer_level_at_timestamp_finish,body_size_byte,seg_len_s,t_download_s,quality_level_chosen,played_at_beginning,played_at_end,reward
0,1572047035.2729998,2572034.6218487397,1219416.0,100.0,3.5527460000000004,,589381.0,4.09,2.083,2.0,,0.464305,
1,1572047036.8679998,1372600.8487394957,957544.0,94.41037072916664,7.131508000000001,-0.0,451617.0,4.07,1.33,1.0,,0.879352,
2,1572047037.3760002,1372600.8487394957,1394565.0,91.34574656250004,10.570853999999999,-0.0,701617.0,4.08,0.447,1.0,0.735586,1.457058,
3,1572047039.948,2572034.6218487397,2662685.0,100.0,12.131879999999999,-0.0,1350027.0,4.109999999999999,1.025,2.0,2.748875,4.009253,
4,1572047041.1590002,2572034.6218487397,2568580.0,100.0,14.877972,-0.0,1303332.0,4.120000000000001,1.155,2.0,3.871307,5.150666,
5,1572047042.396,2572034.6218487397,2491059.0,100.0,15.624852,-0.0,1285697.0,4.190000000000001,1.182,2.0,4.991827,6.397136,
6,1572047044.525,2572034.6218487397,2628789.0,100.0,19.488674999999997,-0.0,1334681.0,4.120000000000001,1.116,2.0,7.2309220000000005,8.550847000000001,
7,1572047045.7329998,2572034.6218487397,2770730.0,100.0,22.249265,-0.0,1387529.0,4.069999999999997,1.159,2.0,8.411349000000001,9.784089999999999,
8,1572047046.871,2572034.6218487397,2542962.0,100.0,21.205964,-0.0,1289815.0,4.119999999999997,1.08,2.0,9.630742,10.827391,
9,1572047048.0470002,2572034.6218487397,2527259.0,100.0,27.986743000000004,-0.0,1273779.0,4.090000000000003,1.11,2.0,10.827391,12.057496,
10,1572047049.45,2572034.6218487397,2706697.0,100.0,30.512309000000002,-0.0,1357083.0,4.07,1.336,2.0,11.873439,13.525762,
11,1572047050.5870001,2572034.6218487397,2617449.0,100.0,33.390370999999995,-0.0,1315337.0,4.079999999999998,1.073,2.0,13.365865,14.664751999999998,
12,1572047051.744,2572034.6218487397,2690881.0,100.0,36.160605,-0.0,1349576.0,4.07,0.8009999999999999,2.0,14.800269,15.88835,
13,1572047053.2120001,2572034.6218487397,2575276.0,100.0,38.440318,-0.0,1307605.0,4.119999999999997,0.78,2.0,16.200039,17.62569,
14,1572047054.082,2572034.6218487397,2628453.0,100.0,38.13642399999999,-0.0,1364172.0,4.210000000000001,0.8079999999999999,2.0,17.149055,18.044698,
15,1572047054.951,2572034.6218487397,2645598.0,100.0,41.122242,-0.0,1373744.0,4.210000000000001,0.8200000000000001,2.0,18.044698,18.937598,
16,1572047055.758,2572034.6218487397,2382817.0,100.0,48.252843,-0.0,1237538.0,4.209999999999994,0.733,2.0,18.937598,19.817881,
17,1572047056.655,2572034.6218487397,2719853.0,100.0,51.37351600000001,-0.0,1413132.0,4.210000000000008,0.8390000000000001,2.0,19.670654000000003,20.69104,
18,1572047057.495,2572034.6218487397,2616480.0,100.0,54.466978,-0.0,1317157.0,4.079999999999998,0.7809999999999999,2.0,20.559993,21.614631,
19,1572047058.341,2572034.6218487397,2575275.0,100.0,57.723085,-0.0,1332142.0,4.200000000000003,0.7929999999999999,2.0,21.438596,22.352356,
20,1572047059.106,2572034.6218487397,2388402.0,100.0,60.971785000000004,-0.0,1198564.0,4.079999999999998,0.71,2.0,22.20511,23.120708,
21,1572047059.961,2572034.6218487397,2703614.0,100.0,64.093469,-0.0,1354397.0,4.070000000000007,0.804,2.0,22.965711,23.992856,
22,1572047060.8739998,2572034.6218487397,2862065.0,100.0,67.226589,-0.0,1440492.0,4.079999999999998,0.855,2.0,23.841728,24.876788,
23,1572047061.657,2572034.6218487397,2480622.0,100.0,66.471276,-0.0,1239310.0,4.069999999999993,0.735,2.0,24.719361,25.632101000000002,
24,1572047062.653,2572034.6218487397,2627934.0,100.0,73.40423,-0.0,1320713.0,4.079999999999998,0.926,2.0,25.632101000000002,26.686812,
25,1572047063.476,2572034.6218487397,2441986.0,100.0,72.66220200000001,-0.0,1256474.0,4.170000000000002,0.746,2.0,26.53252,27.42884,
26,1572047064.407,2572034.6218487397,2845137.0,100.0,79.63423900000001,-0.0,1462545.0,4.170000000000002,0.8690000000000001,2.0,27.42884,28.467686999999998,
27,1572047065.204,2572034.6218487397,2468389.0,100.0,82.88770099999999,-0.0,1253031.0,4.11999999999999,0.743,2.0,28.299584000000003,29.231277000000002,
28,1572047066.084,2572034.6218487397,2690831.0,100.0,86.030983,-0.0,1393374.0,4.200000000000003,0.8320000000000001,2.0,29.084144000000002,30.081827,
29,1572047066.923,2572034.6218487397,2572030.0,100.0,89.17133600000001,-0.0,1292766.0,4.079999999999998,0.777,2.0,29.891525,30.958526000000003,
30,1572047067.7380002,2572034.6218487397,2451620.0,100.0,92.391668,-0.0,1265442.0,4.189999999999998,0.759,2.0,30.810478000000003,31.732027000000002,
31,1572047070.516,2572034.6218487397,2438114.0,100.0,93.60279600000001,-0.0,1225137.0,4.0800000000000125,0.735,2.0,33.566862,34.537951,
32,1572047074.6820002,2572034.6218487397,2832914.0,100.0,93.366018,-0.0,1477406.0,4.22999999999999,0.893,2.0,37.680172,38.768561,
33,1572047078.684,2572034.6218487397,2450196.0,100.0,93.430001,-0.0,1240540.0,4.1200000000000045,0.752,2.0,41.756904,42.698409999999996,
34,1572047082.5670002,2572034.6218487397,2529385.0,100.0,93.50004399999997,-0.0,1300289.0,4.1699999999999875,0.78,2.0,45.679471,46.645419,
