,bandwidth_mbit,bandwidth_mbit_-1,bandwidth_mbit_-2,bandwidth_mbit_-3,bandwidth_mbit_-4,bandwidth_mbit_-5,bandwidth_mbit_-6,bandwidth_mbit_-7,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_level_chosen_-2,quality_level_chosen_-3,quality_level_chosen_-4,quality_level_chosen_-5,quality_level_chosen_-6,quality_level_chosen_-7,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_download_s_-2,t_download_s_-3,t_download_s_-4,t_download_s_-5,t_download_s_-6,t_download_s_-7,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level,bitrate_level_encoded
10,1.0132500487995315,,,,,,,,1082880.0,648860,,2610134.0,1961275.0,8,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9.6,5.122999999999999,,,,,,,,33.92,24.32,1572321048.8579998,1572321043.731,"https://r20---sn-4g5ednzz.googlevideo.com/videoplayback?expire=1572342627&ei=A7e3XcmWE_XA8gOPmoyoBg&ip=3.122.179.7&id=o-AI5d4-hpiuw9iypliGXzptyp4PgLCShrJFIDDuJ-_7W6&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&gcr=de&mime=video%2Fwebm&gir=yes&clen=27788089&dur=371.240&lmt=1568496989251338&fvip=5&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPxGPm6TSv7Q8coMeQVJm0cJ2egf60RoexUCvTMdEaEOAiEAo3hCo63c1B-70WlmfDfSHY5p2VqseU-Nb5su9oartqQ%3D&alr=yes&cpn=gKpbhvSqADdrZjJ2&cver=2.20191022.06.00&redirect_counter=1&he=yes&rm=sn-4g5els76&cms_redirect=yes&mm=43&mn=sn-4g5ednzz&ms=onl&mt=1572320737&mv=u&mvi=19&pl=19&lsparams=mm,mn,ms,mv,mvi,pl&lsig=AHylml4wRQIhAKZxMTXEAL5uh4j0CS31cnWXYdZeBqq25gxIIa-GHaFBAiB-d0E28WjnTV5bJJLKLodLXWGto_onrpxR1XUGbYg07g==&range=1961275-2610134&rn=18&rbuf=14453",78.40235226666663,1057670.7258064516
11,1.0887488514548238,,,,,,,,842741.0,710953,,3321087.0,2610135.0,11,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9.6,5.224,,,,,,,,43.52,33.92,1572321055.8439999,1572321050.585,"https://r20---sn-4g5ednzz.googlevideo.com/videoplayback?expire=1572342627&ei=A7e3XcmWE_XA8gOPmoyoBg&ip=3.122.179.7&id=o-AI5d4-hpiuw9iypliGXzptyp4PgLCShrJFIDDuJ-_7W6&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&gcr=de&mime=video%2Fwebm&gir=yes&clen=27788089&dur=371.240&lmt=1568496989251338&fvip=5&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPxGPm6TSv7Q8coMeQVJm0cJ2egf60RoexUCvTMdEaEOAiEAo3hCo63c1B-70WlmfDfSHY5p2VqseU-Nb5su9oartqQ%3D&alr=yes&cpn=gKpbhvSqADdrZjJ2&cver=2.20191022.06.00&redirect_counter=1&he=yes&rm=sn-4g5els76&cms_redirect=yes&mm=43&mn=sn-4g5ednzz&ms=onl&mt=1572320737&mv=u&mvi=19&pl=19&lsparams=mm,mn,ms,mv,mvi,pl&lsig=AHylml4wRQIhAKZxMTXEAL5uh4j0CS31cnWXYdZeBqq25gxIIa-GHaFBAiB-d0E28WjnTV5bJJLKLodLXWGto_onrpxR1XUGbYg07g==&range=2610135-3321087&rn=22&rbuf=17303",72.22262479999998,1057670.7258064516
12,0.9494394052044609,,,,,,,,1034752.0,319249,,3640336.0,3321088.0,14,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,5.119999999999997,2.69,,,,,,,,48.64,43.52,1572321059.5270002,1572321056.806,"https://r20---sn-4g5ednzz.googlevideo.com/videoplayback?expire=1572342627&ei=A7e3XcmWE_XA8gOPmoyoBg&ip=3.122.179.7&id=o-AI5d4-hpiuw9iypliGXzptyp4PgLCShrJFIDDuJ-_7W6&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&gcr=de&mime=video%2Fwebm&gir=yes&clen=27788089&dur=371.240&lmt=1568496989251338&fvip=5&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPxGPm6TSv7Q8coMeQVJm0cJ2egf60RoexUCvTMdEaEOAiEAo3hCo63c1B-70WlmfDfSHY5p2VqseU-Nb5su9oartqQ%3D&alr=yes&cpn=gKpbhvSqADdrZjJ2&cver=2.20191022.06.00&redirect_counter=1&he=yes&rm=sn-4g5els76&cms_redirect=yes&mm=43&mn=sn-4g5ednzz&ms=onl&mt=1572320737&mv=u&mvi=19&pl=19&lsparams=mm,mn,ms,mv,mvi,pl&lsig=AHylml4wRQIhAKZxMTXEAL5uh4j0CS31cnWXYdZeBqq25gxIIa-GHaFBAiB-d0E28WjnTV5bJJLKLodLXWGto_onrpxR1XUGbYg07g==&range=3321088-3640336&rn=24&rbuf=20653",75.42030853333334,1057670.7258064516
13,0.9723184952978056,,,,,,,,924960.0,387712,,4028048.0,3640337.0,16,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,5.119999999999997,3.19,,,,,,,,53.76,48.64,1572321062.2729998,1572321059.039,"https://r20---sn-4g5ednzz.googlevideo.com/videoplayback?expire=1572342627&ei=A7e3XcmWE_XA8gOPmoyoBg&ip=3.122.179.7&id=o-AI5d4-hpiuw9iypliGXzptyp4PgLCShrJFIDDuJ-_7W6&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&gcr=de&mime=video%2Fwebm&gir=yes&clen=27788089&dur=371.240&lmt=1568496989251338&fvip=5&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPxGPm6TSv7Q8coMeQVJm0cJ2egf60RoexUCvTMdEaEOAiEAo3hCo63c1B-70WlmfDfSHY5p2VqseU-Nb5su9oartqQ%3D&alr=yes&cpn=gKpbhvSqADdrZjJ2&cver=2.20191022.06.00&redirect_counter=1&he=yes&rm=sn-4g5els76&cms_redirect=yes&mm=43&mn=sn-4g5ednzz&ms=onl&mt=1572320737&mv=u&mvi=19&pl=19&lsparams=mm,mn,ms,mv,mvi,pl&lsig=AHylml4wRQIhAKZxMTXEAL5uh4j0CS31cnWXYdZeBqq25gxIIa-GHaFBAiB-d0E28WjnTV5bJJLKLodLXWGto_onrpxR1XUGbYg07g==&range=3640337-4028048&rn=25&rbuf=23523",80.72767918918919,1057670.7258064516
14,0.7615274102079396,,,,,,,,1093909.0,251780,,4279828.0,4028049.0,17,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,5.1200000000000045,2.645,,,,,,,,58.88,53.76,1572321066.859,1572321064.199,"https://r20---sn-4g5ednzz.googlevideo.com/videoplayback?expire=1572342627&ei=A7e3XcmWE_XA8gOPmoyoBg&ip=3.122.179.7&id=o-AI5d4-hpiuw9iypliGXzptyp4PgLCShrJFIDDuJ-_7W6&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&gcr=de&mime=video%2Fwebm&gir=yes&clen=27788089&dur=371.240&lmt=1568496989251338&fvip=5&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPxGPm6TSv7Q8coMeQVJm0cJ2egf60RoexUCvTMdEaEOAiEAo3hCo63c1B-70WlmfDfSHY5p2VqseU-Nb5su9oartqQ%3D&alr=yes&cpn=gKpbhvSqADdrZjJ2&cver=2.20191022.06.00&redirect_counter=1&he=yes&rm=sn-4g5els76&cms_redirect=yes&mm=43&mn=sn-4g5ednzz&ms=onl&mt=1572320737&mv=u&mvi=19&pl=19&lsparams=mm,mn,ms,mv,mvi,pl&lsig=AHylml4wRQIhAKZxMTXEAL5uh4j0CS31cnWXYdZeBqq25gxIIa-GHaFBAiB-d0E28WjnTV5bJJLKLodLXWGto_onrpxR1XUGbYg07g==&range=4028049-4279828&rn=27&rbuf=23643",81.93880093333333,1057670.7258064516
15,1.1073155001832171,,,,,,,,888864.0,377733,,4657561.0,4279829.0,19,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,5.279999999999994,2.7289999999999996,,,,,,,,64.16,58.88,1572321068.6379998,1572321065.855,"https://r20---sn-4g5ednzz.googlevideo.com/videoplayback?expire=1572342627&ei=A7e3XcmWE_XA8gOPmoyoBg&ip=3.122.179.7&id=o-AI5d4-hpiuw9iypliGXzptyp4PgLCShrJFIDDuJ-_7W6&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&gcr=de&mime=video%2Fwebm&gir=yes&clen=27788089&dur=371.240&lmt=1568496989251338&fvip=5&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPxGPm6TSv7Q8coMeQVJm0cJ2egf60RoexUCvTMdEaEOAiEAo3hCo63c1B-70WlmfDfSHY5p2VqseU-Nb5su9oartqQ%3D&alr=yes&cpn=gKpbhvSqADdrZjJ2&cver=2.20191022.06.00&redirect_counter=1&he=yes&rm=sn-4g5els76&cms_redirect=yes&mm=43&mn=sn-4g5ednzz&ms=onl&mt=1572320737&mv=u&mvi=19&pl=19&lsparams=mm,mn,ms,mv,mvi,pl&lsig=AHylml4wRQIhAKZxMTXEAL5uh4j0CS31cnWXYdZeBqq25gxIIa-GHaFBAiB-d0E28WjnTV5bJJLKLodLXWGto_onrpxR1XUGbYg07g==&range=4279829-4657561&rn=28&rbuf=27013",76.03377706666664,1057670.7258064516
16,0.9348436179205408,,,,,,,,910922.0,276480,,4934041.0,4657562.0,21,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,5.480000000000004,2.366,,,,,,,,69.64,64.16,1572321071.014,1572321068.6160002,"https://r20---sn-4g5ednzz.googlevideo.com/videoplayback?expire=1572342627&ei=A7e3XcmWE_XA8gOPmoyoBg&ip=3.122.179.7&id=o-AI5d4-hpiuw9iypliGXzptyp4PgLCShrJFIDDuJ-_7W6&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&gcr=de&mime=video%2Fwebm&gir=yes&clen=27788089&dur=371.240&lmt=1568496989251338&fvip=5&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPxGPm6TSv7Q8coMeQVJm0cJ2egf60RoexUCvTMdEaEOAiEAo3hCo63c1B-70WlmfDfSHY5p2VqseU-Nb5su9oartqQ%3D&alr=yes&cpn=gKpbhvSqADdrZjJ2&cver=2.20191022.06.00&redirect_counter=1&he=yes&rm=sn-4g5els76&cms_redirect=yes&mm=43&mn=sn-4g5ednzz&ms=onl&mt=1572320737&mv=u&mvi=19&pl=19&lsparams=mm,mn,ms,mv,mvi,pl&lsig=AHylml4wRQIhAKZxMTXEAL5uh4j0CS31cnWXYdZeBqq25gxIIa-GHaFBAiB-d0E28WjnTV5bJJLKLodLXWGto_onrpxR1XUGbYg07g==&range=4657562-4934041&rn=29&rbuf=29543",74.52653283783786,1057670.7258064516
17,1.1211523474928138,,,,,,,,948522.0,438791,,5372832.0,4934042.0,23,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,5.239999999999995,3.131,,,,,,,,74.88,69.64,1572321073.673,1572321070.488,"https://r20---sn-4g5ednzz.googlevideo.com/videoplayback?expire=1572342627&ei=A7e3XcmWE_XA8gOPmoyoBg&ip=3.122.179.7&id=o-AI5d4-hpiuw9iypliGXzptyp4PgLCShrJFIDDuJ-_7W6&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&gcr=de&mime=video%2Fwebm&gir=yes&clen=27788089&dur=371.240&lmt=1568496989251338&fvip=5&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPxGPm6TSv7Q8coMeQVJm0cJ2egf60RoexUCvTMdEaEOAiEAo3hCo63c1B-70WlmfDfSHY5p2VqseU-Nb5su9oartqQ%3D&alr=yes&cpn=gKpbhvSqADdrZjJ2&cver=2.20191022.06.00&redirect_counter=1&he=yes&rm=sn-4g5els76&cms_redirect=yes&mm=43&mn=sn-4g5ednzz&ms=onl&mt=1572320737&mv=u&mvi=19&pl=19&lsparams=mm,mn,ms,mv,mvi,pl&lsig=AHylml4wRQIhAKZxMTXEAL5uh4j0CS31cnWXYdZeBqq25gxIIa-GHaFBAiB-d0E28WjnTV5bJJLKLodLXWGto_onrpxR1XUGbYg07g==&range=4934042-5372832&rn=30&rbuf=33023",75.61382093333333,1057670.7258064516
18,1.083013452914798,,,,,,,,981109.0,422646,,5795478.0,5372833.0,24,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,4.560000000000001,3.122,,,,,,,,79.44,74.88,1572321083.275,1572321080.147,"https://r20---sn-4g5ednzz.googlevideo.com/videoplayback?expire=1572342627&ei=A7e3XcmWE_XA8gOPmoyoBg&ip=3.122.179.7&id=o-AI5d4-hpiuw9iypliGXzptyp4PgLCShrJFIDDuJ-_7W6&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&gcr=de&mime=video%2Fwebm&gir=yes&clen=27788089&dur=371.240&lmt=1568496989251338&fvip=5&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPxGPm6TSv7Q8coMeQVJm0cJ2egf60RoexUCvTMdEaEOAiEAo3hCo63c1B-70WlmfDfSHY5p2VqseU-Nb5su9oartqQ%3D&alr=yes&cpn=gKpbhvSqADdrZjJ2&cver=2.20191022.06.00&redirect_counter=1&he=yes&rm=sn-4g5els76&cms_redirect=yes&mm=43&mn=sn-4g5ednzz&ms=onl&mt=1572320737&mv=u&mvi=19&pl=19&lsparams=mm,mn,ms,mv,mvi,pl&lsig=AHylml4wRQIhAKZxMTXEAL5uh4j0CS31cnWXYdZeBqq25gxIIa-GHaFBAiB-d0E28WjnTV5bJJLKLodLXWGto_onrpxR1XUGbYg07g==&range=5372833-5795478&rn=32&rbuf=28763",74.84832186666664,1057670.7258064516
19,1.0177355466514024,,,,,,,,1214229.0,444496,,6239974.0,5795479.0,26,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,5.040000000000006,3.4939999999999998,,,,,,,,84.48,79.44,1572321086.789,1572321083.17,"https://r20---sn-4g5ednzz.googlevideo.com/videoplayback?expire=1572342627&ei=A7e3XcmWE_XA8gOPmoyoBg&ip=3.122.179.7&id=o-AI5d4-hpiuw9iypliGXzptyp4PgLCShrJFIDDuJ-_7W6&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&gcr=de&mime=video%2Fwebm&gir=yes&clen=27788089&dur=371.240&lmt=1568496989251338&fvip=5&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPxGPm6TSv7Q8coMeQVJm0cJ2egf60RoexUCvTMdEaEOAiEAo3hCo63c1B-70WlmfDfSHY5p2VqseU-Nb5su9oartqQ%3D&alr=yes&cpn=gKpbhvSqADdrZjJ2&cver=2.20191022.06.00&redirect_counter=1&he=yes&rm=sn-4g5els76&cms_redirect=yes&mm=43&mn=sn-4g5ednzz&ms=onl&mt=1572320737&mv=u&mvi=19&pl=19&lsparams=mm,mn,ms,mv,mvi,pl&lsig=AHylml4wRQIhAKZxMTXEAL5uh4j0CS31cnWXYdZeBqq25gxIIa-GHaFBAiB-d0E28WjnTV5bJJLKLodLXWGto_onrpxR1XUGbYg07g==&range=5795479-6239974&rn=33&rbuf=30323",81.17091693333332,1057670.7258064516
20,1.1132454545454544,,,,,,,,973088.0,367371,,6607345.0,6239975.0,28,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,4.799999999999997,2.64,,,,,,,,89.28,84.48,1572321089.44,1572321086.7779999,"https://r20---sn-4g5ednzz.googlevideo.com/videoplayback?expire=1572342627&ei=A7e3XcmWE_XA8gOPmoyoBg&ip=3.122.179.7&id=o-AI5d4-hpiuw9iypliGXzptyp4PgLCShrJFIDDuJ-_7W6&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&gcr=de&mime=video%2Fwebm&gir=yes&clen=27788089&dur=371.240&lmt=1568496989251338&fvip=5&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPxGPm6TSv7Q8coMeQVJm0cJ2egf60RoexUCvTMdEaEOAiEAo3hCo63c1B-70WlmfDfSHY5p2VqseU-Nb5su9oartqQ%3D&alr=yes&cpn=gKpbhvSqADdrZjJ2&cver=2.20191022.06.00&redirect_counter=1&he=yes&rm=sn-4g5els76&cms_redirect=yes&mm=43&mn=sn-4g5ednzz&ms=onl&mt=1572320737&mv=u&mvi=19&pl=19&lsparams=mm,mn,ms,mv,mvi,pl&lsig=AHylml4wRQIhAKZxMTXEAL5uh4j0CS31cnWXYdZeBqq25gxIIa-GHaFBAiB-d0E28WjnTV5bJJLKLodLXWGto_onrpxR1XUGbYg07g==&range=6239975-6607345&rn=34&rbuf=31614",76.56664106666669,1057670.7258064516
21,0.7442331002331003,,,,,,,,978101.0,319276,,6926621.0,6607346.0,29,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,4.480000000000004,3.432,,,,,,,,93.76,89.28,1572321092.755,1572321089.269,"https://r20---sn-4g5ednzz.googlevideo.com/videoplayback?expire=1572342627&ei=A7e3XcmWE_XA8gOPmoyoBg&ip=3.122.179.7&id=o-AI5d4-hpiuw9iypliGXzptyp4PgLCShrJFIDDuJ-_7W6&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&gcr=de&mime=video%2Fwebm&gir=yes&clen=27788089&dur=371.240&lmt=1568496989251338&fvip=5&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPxGPm6TSv7Q8coMeQVJm0cJ2egf60RoexUCvTMdEaEOAiEAo3hCo63c1B-70WlmfDfSHY5p2VqseU-Nb5su9oartqQ%3D&alr=yes&cpn=gKpbhvSqADdrZjJ2&cver=2.20191022.06.00&redirect_counter=1&he=yes&rm=sn-4g5els76&cms_redirect=yes&mm=43&mn=sn-4g5ednzz&ms=onl&mt=1572320737&mv=u&mvi=19&pl=19&lsparams=mm,mn,ms,mv,mvi,pl&lsig=AHylml4wRQIhAKZxMTXEAL5uh4j0CS31cnWXYdZeBqq25gxIIa-GHaFBAiB-d0E28WjnTV5bJJLKLodLXWGto_onrpxR1XUGbYg07g==&range=6607346-6926621&rn=35&rbuf=33913",77.43393746666669,1057670.7258064516
22,1.0759961649089165,,,,,,,,1067840.0,420849,,7347470.0,6926622.0,31,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,5.439999999999998,3.1289999999999996,,,,,,,,99.2,93.76,1572321094.688,1572321091.5229998,"https://r20---sn-4g5ednzz.googlevideo.com/videoplayback?expire=1572342627&ei=A7e3XcmWE_XA8gOPmoyoBg&ip=3.122.179.7&id=o-AI5d4-hpiuw9iypliGXzptyp4PgLCShrJFIDDuJ-_7W6&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&gcr=de&mime=video%2Fwebm&gir=yes&clen=27788089&dur=371.240&lmt=1568496989251338&fvip=5&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPxGPm6TSv7Q8coMeQVJm0cJ2egf60RoexUCvTMdEaEOAiEAo3hCo63c1B-70WlmfDfSHY5p2VqseU-Nb5su9oartqQ%3D&alr=yes&cpn=gKpbhvSqADdrZjJ2&cver=2.20191022.06.00&redirect_counter=1&he=yes&rm=sn-4g5els76&cms_redirect=yes&mm=43&mn=sn-4g5ednzz&ms=onl&mt=1572320737&mv=u&mvi=19&pl=19&lsparams=mm,mn,ms,mv,mvi,pl&lsig=AHylml4wRQIhAKZxMTXEAL5uh4j0CS31cnWXYdZeBqq25gxIIa-GHaFBAiB-d0E28WjnTV5bJJLKLodLXWGto_onrpxR1XUGbYg07g==&range=6926622-7347470&rn=36&rbuf=36143",80.07718186666669,1057670.7258064516
23,1.1079511431255868,,,,,,,,1356106.0,442211,,7789681.0,7347471.0,33,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,5.11999999999999,3.193,,,,,,,,104.32,99.2,1572321097.891,1572321094.675,"https://r20---sn-4g5ednzz.googlevideo.com/videoplayback?expire=1572342627&ei=A7e3XcmWE_XA8gOPmoyoBg&ip=3.122.179.7&id=o-AI5d4-hpiuw9iypliGXzptyp4PgLCShrJFIDDuJ-_7W6&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&gcr=de&mime=video%2Fwebm&gir=yes&clen=27788089&dur=371.240&lmt=1568496989251338&fvip=5&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPxGPm6TSv7Q8coMeQVJm0cJ2egf60RoexUCvTMdEaEOAiEAo3hCo63c1B-70WlmfDfSHY5p2VqseU-Nb5su9oartqQ%3D&alr=yes&cpn=gKpbhvSqADdrZjJ2&cver=2.20191022.06.00&redirect_counter=1&he=yes&rm=sn-4g5els76&cms_redirect=yes&mm=43&mn=sn-4g5ednzz&ms=onl&mt=1572320737&mv=u&mvi=19&pl=19&lsparams=mm,mn,ms,mv,mvi,pl&lsig=AHylml4wRQIhAKZxMTXEAL5uh4j0CS31cnWXYdZeBqq25gxIIa-GHaFBAiB-d0E28WjnTV5bJJLKLodLXWGto_onrpxR1XUGbYg07g==&range=7347471-7789681&rn=37&rbuf=38583",76.47283499999998,1057670.7258064516
24,1.0378848283499449,,,,,,,,933984.0,468605,,8258286.0,7789682.0,34,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,5.1200000000000045,3.612,,,,,,,,109.44,104.32,1572321104.631,1572321101.004,"https://r20---sn-4g5ednzz.googlevideo.com/videoplayback?expire=1572342627&ei=A7e3XcmWE_XA8gOPmoyoBg&ip=3.122.179.7&id=o-AI5d4-hpiuw9iypliGXzptyp4PgLCShrJFIDDuJ-_7W6&itag=244&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&gcr=de&mime=video%2Fwebm&gir=yes&clen=27788089&dur=371.240&lmt=1568496989251338&fvip=5&keepalive=yes&fexp=23812955,23842630&c=WEB&txp=5535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPxGPm6TSv7Q8coMeQVJm0cJ2egf60RoexUCvTMdEaEOAiEAo3hCo63c1B-70WlmfDfSHY5p2VqseU-Nb5su9oartqQ%3D&alr=yes&cpn=gKpbhvSqADdrZjJ2&cver=2.20191022.06.00&redirect_counter=1&he=yes&rm=sn-4g5els76&cms_redirect=yes&mm=43&mn=sn-4g5ednzz&ms=onl&mt=1572320737&mv=u&mvi=19&pl=19&lsparams=mm,mn,ms,mv,mvi,pl&lsig=AHylml4wRQIhAKZxMTXEAL5uh4j0CS31cnWXYdZeBqq25gxIIa-GHaFBAiB-d0E28WjnTV5bJJLKLodLXWGto_onrpxR1XUGbYg07g==&range=7789682-8258286&rn=39&rbuf=37203",66.39752973333334,1057670.7258064516
