,bandwidth_mbit,bitrate_level,body_size_byte,byte_end,byte_start,n_segment,quality_level_chosen,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level,bitrate_level_encoded
0,0.687229197080292,245609.0,117688,0,0,0,0,3.833333,1.37,3.83,0.0,1572039500.6379998,1572039484.681,"https://e1v-h.phncdn.com/hls/videos/201908/22/243445611/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243445611.mp4.urlset/seg-1-f4-v1-a1.ts?validfrom=1572035871&validto=1572043071&ip=18.196.131.93&hdl=-1&hash=Xb2L4jjmNFyFP%2B7IkLi9bpm6rVc%3D",36.72955855670102,315232.72789115645
1,0.6876869759642258,321917.0,153784,0,0,1,0,3.8217,1.7890000000000001,7.65,3.83,1572039502.694,1572039500.668,"https://e1v-h.phncdn.com/hls/videos/201908/22/243445611/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243445611.mp4.urlset/seg-2-f4-v1-a1.ts?validfrom=1572035871&validto=1572043071&ip=18.196.131.93&hdl=-1&hash=Xb2L4jjmNFyFP%2B7IkLi9bpm6rVc%3D",37.20575916666667,315232.72789115645
2,0.6774625550660793,320944.0,153784,0,0,2,0,3.8332889999999997,1.816,11.49,7.66,1572039504.548,1572039502.709,"https://e1v-h.phncdn.com/hls/videos/201908/22/243445611/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243445611.mp4.urlset/seg-3-f4-v1-a1.ts?validfrom=1572035871&validto=1572043071&ip=18.196.131.93&hdl=-1&hash=Xb2L4jjmNFyFP%2B7IkLi9bpm6rVc%3D",39.49442510416667,315232.72789115645
3,0.7021362007168458,410075.0,195896,0,0,3,0,3.8216550000000002,2.232,15.31,11.49,1572039506.831,1572039504.563,"https://e1v-h.phncdn.com/hls/videos/201908/22/243445611/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243445611.mp4.urlset/seg-4-f4-v1-a1.ts?validfrom=1572035871&validto=1572043071&ip=18.196.131.93&hdl=-1&hash=Xb2L4jjmNFyFP%2B7IkLi9bpm6rVc%3D",43.52534572916668,315232.72789115645
4,0.6943707522849776,390714.0,370360,0,0,4,0,7.5832440000000005,4.267,22.89,15.31,1572039511.1279998,1572039506.84,"https://e1v-h.phncdn.com/hls/videos/201908/22/243445611/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243445611.mp4.urlset/seg-5-f4-v1-a1.ts?validfrom=1572035871&validto=1572043071&ip=18.196.131.93&hdl=-1&hash=Xb2L4jjmNFyFP%2B7IkLi9bpm6rVc%3D",38.423032395833346,315232.72789115645
5,0.8558535773710483,402562.0,192888,0,0,5,0,3.8332,1.803,26.72,22.89,1572039513.005,1572039511.146,"https://e1v-h.phncdn.com/hls/videos/201908/22/243445611/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243445611.mp4.urlset/seg-6-f4-v1-a1.ts?validfrom=1572035871&validto=1572043071&ip=18.196.131.93&hdl=-1&hash=Xb2L4jjmNFyFP%2B7IkLi9bpm6rVc%3D",31.32594447916665,315232.72789115645
6,0.9010664977834072,372303.0,177848,0,0,6,0,3.8215660000000002,1.579,30.55,26.73,1572039514.6620002,1572039513.014,"https://e1v-h.phncdn.com/hls/videos/201908/22/243445611/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243445611.mp4.urlset/seg-7-f4-v1-a1.ts?validfrom=1572035871&validto=1572043071&ip=18.196.131.93&hdl=-1&hash=Xb2L4jjmNFyFP%2B7IkLi9bpm6rVc%3D",30.321981770833343,315232.72789115645
7,0.8686022471910112,403371.0,96632,0,0,7,0,1.9164880000000002,0.89,32.47,30.55,1572039515.6,1572039514.671,"https://e1v-h.phncdn.com/hls/videos/201908/22/243445611/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243445611.mp4.urlset/seg-8-f4-v1-a1.ts?validfrom=1572035871&validto=1572043071&ip=18.196.131.93&hdl=-1&hash=Xb2L4jjmNFyFP%2B7IkLi9bpm6rVc%3D",30.321981770833343,315232.72789115645
8,0.9477838596491228,352380.0,168824,0,0,8,0,3.8327660000000003,1.425,36.29,32.46,1572039517.046,1572039515.606,"https://e1v-h.phncdn.com/hls/videos/201908/22/243445611/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243445611.mp4.urlset/seg-9-f4-v1-a1.ts?validfrom=1572035871&validto=1572043071&ip=18.196.131.93&hdl=-1&hash=Xb2L4jjmNFyFP%2B7IkLi9bpm6rVc%3D",30.30783760416668,315232.72789115645
9,0.5741165919282512,536083.0,256056,0,0,9,1,3.821133,3.568,40.12,36.3,1572039520.834,1572039517.252,"https://e1v-h.phncdn.com/hls/videos/201908/22/243445611/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243445611.mp4.urlset/seg-10-f3-v1-a1.ts?validfrom=1572035871&validto=1572043071&ip=18.196.131.93&hdl=-1&hash=Xb2L4jjmNFyFP%2B7IkLi9bpm6rVc%3D",63.28161166666669,442456.1224489796
